"Symbol","COMPANY","收盤日","收盤價","預期報酬率","貴價","淑價","預期ROE","NAV","預期常利","財報幣別","盈再率","預期配息率","股息","股子","ROE1","ROE2","ROE3","ROE4","ROE5","SECTOR","Industry","交易所","Shares","財報","最近營收年度","營收","近12月最高價","近12月最低價"
"4059","Magmag, Inc.","20260130",516.0,-12.0,187.23,61.21,2.08,299.65,17.6,"JPY","",0.0,"",0,2.4,0.6,-5.9,0.3,6.8,"Technology Services","Internet Content & Information","",2.82,"",2025,438.0,876.0,388.0
"4060","RAKUMO INC","20260130",1071.0,3.0,1341.77,482.54,15.45,280.41,252.1,"JPY",12.4,43.8,9.0,0,18.6,17.0,19.8,30.3,"","Technology Services","Software - Application","",5.82,"",2024,1443.0,1399.0,723.0
"4061","電氣化學工業","20260130",2969.5,8.0,5318.78,1738.72,5.16,3436.37,15280.9,"JPY",86.6,27.2,"",0,4.9,1.7,10.2,11.4,"","Process Industries","Chemicals","",86.19,"",2025,400251.0,3150.0,1744.0
"4062","IBIDEN CO LTD","20260130",8265.0,-11.0,3381.93,1105.56,6.42,1756.53,31479.0,"JPY",162.8,8.9,"",0,6.1,8.4,15.5,17.8,"","Electronic Technology","Electronic Components","",279.24,"",2025,369436.0,8680.0,1478.0
"4063","信越化學工業","20260130",5129.0,6.0,8224.14,2688.49,11.01,2489.32,513457.6,"JPY",35.2,49.0,"",0,12.5,13.3,21.4,17.8,"","Process Industries","Chemicals","",1872.99,"",2025,2561249.0,5798.0,3425.0
"4064","NIPPON CARBIDE INDUSTRIES CO INC","20260130",2712.0,16.0,8853.22,2894.13,7.7,3832.73,2750.4,"JPY",-38.2,80.2,"",0,7.7,2.5,3.3,12.5,"","Electronic Technology","Specialty Chemicals","",9.32,"",2025,48727.0,2700.0,1410.0
"4068","BASIS CORPORATION","20260130",1770.0,-2.0,1537.9,502.74,4.66,1100.0,95.4,"JPY",67.3,16.7,"",0,4.9,1.6,"","","","Industrial Services","Information Technology Services","",1.86,"",2025,7984.0,2497.0,1340.0
"4069","BLUEMEME INC","20260130",1433.0,-9.0,681.67,222.84,3.0,756.46,75.7,"JPY",56.0,35.4,"",0,-0.6,6.6,11.3,49.5,"","Technology Services","Software - Application","",3.33,"",2025,2349.0,2488.0,900.0
"4071","Plus Alpha Consulting Co. LTD.","20260130",2213.0,3.0,2802.24,916.06,27.36,341.39,4046.4,"JPY",2.6,58.8,"",0,36.5,33.8,54.1,"",40.0,"Commercial Services","Software - Application","",43.32,"",2025,17084.0,2612.0,1163.0
"4072","DENSAN SYSTEM HLDGS CO LTD","20260130",3245.0,10.0,5347.3,2015.62,10.8,2065.67,2384.7,"JPY",-1.6,57.0,80.0,0,8.3,14.6,15.3,13.3,"","Commercial Services","Information Technology Services","",10.69,"",2024,61256.0,5090.0,2160.0
"4073","GLOBAL COMMUNICATION PLANNING CO LT","20260130",560.0,"","","",-64.41,107.57,-173.9,"JPY","",0.0,"",0,-35.2,21.2,-27.9,-11.6,"","Commercial Services","Software - Infrastructure","",2.51,"",2025,1844.0,1325.0,475.0
"4074","LAKEEL INC","20260130",759.0,6.0,1245.67,439.75,10.01,503.95,357.6,"JPY",40.7,29.6,"",0,9.4,16.6,16.7,28.6,"","Technology Services","Software - Application","",7.09,"",2024,7968.0,1250.0,676.0
"4075","BRAINS TECHNOLOGY INC","20260130",816.0,-1.0,766.73,250.64,8.65,295.5,142.1,"JPY",16.7,41.7,"",0,8.6,3.2,9.0,11.7,137.5,"Technology Services","Software - Application","",5.56,"",2025,1255.0,990.0,550.0
"4076","CNS CO LTD","20260130",1758.0,11.0,3873.26,1416.8,11.43,1360.48,452.7,"JPY",38.6,45.4,"",0,11.7,14.2,14.2,20.5,"","Technology Services","Information Technology Services","",2.91,"",2025,7004.0,1920.0,1294.0
"4078","SAKAI CHEMICAL INDUSTRY CO","20260130",3320.0,15.0,10085.1,3296.84,6.7,5018.59,5244.3,"JPY",-15.9,59.1,"",0,7.2,-0.4,2.8,8.4,"","Process Industries","Specialty Chemicals","",15.6,"",2025,84409.0,3425.0,2168.0
"407A","Unicon Holdings Co., Ltd.","20260130",1166.0,12.0,2878.29,940.92,25.18,381.76,948.9,"JPY","",0.0,"",0,22.8,10.1,"","","","Consumer Durables","Homebuilding","",9.89,"",2025,17620.0,1275.0,1047.0
"4082","DAIICHI KIGENSO KAGAKU-KOGYO CO LTD","20260130",2330.0,-12.0,829.18,271.06,1.77,1563.63,670.3,"JPY",28.6,45.2,"",0,-0.5,6.0,13.9,15.0,"","Process Industries","Specialty Chemicals","",24.25,"",2025,33641.0,4400.0,570.0
"4088","AIR WATER INC","20260130",2344.5,12.0,5949.02,1944.75,8.79,2256.67,45442.6,"JPY",5.1,64.0,"",0,9.3,10.2,9.3,12.1,"","Process Industries","Specialty Chemicals","",229.16,"",2025,1075929.0,2672.0,1651.0
"4091","NIPPON SANSO HOLDINGS CORPORATION","20260130",4688.0,6.0,7688.07,2704.54,12.35,2265.11,121114.7,"JPY",60.3,30.7,"",0,13.3,15.2,12.0,12.8,"","Process Industries","Chemicals","",432.85,"",2025,1308024.0,5951.0,4021.0
"4092","NIPPON CHEMICAL INDUSTRIAL CO","20260130",3265.0,10.0,6793.54,2220.82,4.27,5302.29,1981.5,"JPY",72.0,31.7,"",0,5.5,4.1,2.3,11.3,"","Process Industries","Specialty Chemicals","",8.75,"",2025,38843.0,3390.0,1733.0
"4093","TOHO ACETYLENE CO","20260130",367.0,14.0,1034.91,338.31,6.56,526.1,1200.2,"JPY",61.1,40.6,"",0,7.5,9.0,6.2,5.1,"","Process Industries","Chemicals","",34.79,"",2025,34804.0,395.0,325.0
"4094","NIHON KAGAKU SANGYO CO","20260130",2644.0,4.0,3509.29,1147.19,4.97,2352.13,2311.5,"JPY",39.9,43.3,"",0,5.0,4.1,5.7,8.3,"","Process Industries","Specialty Chemicals","",19.76,"",2025,25441.0,2746.0,1245.0
"4095","NIHON PARKERIZING CO","20260130",1471.0,12.0,3515.47,1149.21,6.56,1787.37,12798.7,"JPY",56.0,45.1,"",0,7.1,7.3,6.2,6.7,"","Process Industries","Specialty Chemicals","",109.22,"",2025,132281.0,1528.0,1018.0
"4097","KOATSU GAS KOGYO CO","20260130",1121.0,10.0,2372.07,775.43,5.53,1429.62,4364.6,"JPY",101.0,20.8,"",0,5.7,6.6,5.9,5.2,"","Process Industries","Specialty Chemicals","",55.2,"",2025,98983.0,1195.0,724.0
"4098","TITAN KOGYO K.K.","20260130",1154.0,-10.0,509.6,166.59,0.99,1720.54,50.5,"JPY","",7.0,"",0,-1.2,-13.5,6.7,4.4,"","Process Industries","Specialty Chemicals","",2.97,"",2025,7794.0,1730.0,675.0
"4099","SHIKOKU KASEI HOLDINGS CORPORATION","20260130",4295.0,2.0,5100.24,1667.28,8.84,1923.39,7369.9,"JPY","",50.9,50.0,0,8.2,7.1,9.4,"","","Process Industries","Specialty Chemicals","",43.35,"",2024,69493.0,3100.0,1519.0
"4100","TODA KOGYO CORP","20260130",1436.0,"","","",-9.54,1924.91,-1061.5,"JPY","",0.0,"",0,-14.4,3.6,18.1,39.9,"","Producer Manufacturing","Specialty Chemicals","",5.78,"",2025,31667.0,1758.0,882.0
"4102","MARUO CALCIUM CO","20260130",1427.0,2.0,1731.82,566.13,1.23,4689.0,120.7,"JPY",241.0,21.4,"",0,0.9,3.0,2.2,2.2,"","Process Industries","Chemicals","",2.09,"",2025,12843.0,1443.0,1282.0
"4107","ISE CHEMICALS CORP","20260130",5930.0,-11.0,2682.68,1012.36,14.45,697.96,5140.2,"JPY",12.2,61.9,39.0,0,16.0,12.3,9.7,7.3,"","Process Industries","Specialty Chemicals","",50.96,"",2024,33287.0,6440.0,1603.0
"4109","STELLA CHEMIFA","20260130",5300.0,5.0,7656.09,2502.79,6.74,3786.13,3016.5,"JPY",46.8,43.5,"",0,6.4,5.0,8.0,11.7,"","Process Industries","Specialty Chemicals","",11.82,"",2025,36288.0,5260.0,3130.0
"4112","HODOGAYA CHEMICAL CO","20260130",2278.0,10.0,4999.53,1634.36,5.13,3248.66,2493.1,"JPY",90.3,16.7,"",0,6.5,5.8,5.2,10.2,"","Process Industries","Specialty Chemicals","",14.96,"",2025,48578.0,2475.0,1240.0
"4113","TAOKA CHEMICAL CO","20260130",1132.0,14.0,3286.39,1074.33,8.49,1291.0,1569.8,"JPY",11.2,60.1,"",0,8.5,4.9,1.6,13.6,"","Process Industries","Specialty Chemicals","",14.33,"",2025,29930.0,1547.0,875.0
"4114","NIPPON SHOKUBAI CO","20260130",2225.0,5.0,3339.43,1091.67,4.37,2547.07,16739.5,"JPY",19.6,57.3,"",0,4.5,3.6,6.1,7.6,"","Process Industries","Chemicals","",150.38,"",2025,409346.0,2241.0,1529.5
"4116","DAINICHISEIKA COLOR & CHEM MFG CO","20260130",4350.0,8.0,7863.86,2570.71,3.52,7455.27,4500.8,"JPY",24.3,59.1,"",0,3.2,3.0,2.2,5.8,"","Process Industries","Specialty Chemicals","",17.17,"",2025,124760.0,4510.0,2510.0
"4118","KANEKA CORP","20260130",4681.0,12.0,11327.71,3703.05,4.98,7576.42,23520.1,"JPY",111.7,19.9,"",0,5.4,4.2,6.4,9.1,"","Process Industries","Specialty Chemicals","",62.29,"",2025,807200.0,4715.0,3146.0
"4119","NIPPON PIGMENT HOLDINGS CO LTD","20260130",3885.0,8.0,7200.96,2354.01,1.91,12595.54,376.9,"JPY",417.3,8.1,"",0,2.0,-1.3,2.8,7.5,"","Process Industries","Specialty Chemicals","",1.57,"",2025,37921.0,3980.0,2686.0
"4120","SUGAI CHEMICAL INDUSTRY CO","20260130",2426.0,21.0,11196.18,3660.05,6.56,5687.79,488.9,"JPY",12.3,48.9,"",0,6.1,11.2,9.2,8.5,"","Process Industries","Specialty Chemicals","",1.31,"",2025,6622.0,2752.0,1969.0
"4124","Osaka Yuka Industry Ltd.","20260130",2436.0,1.0,2625.0,858.12,5.53,1583.65,91.0,"JPY",-44.2,66.4,"",0,5.3,0.1,6.1,5.1,5.0,"Commercial Services","Chemicals","",1.04,"",2025,1178.0,3195.0,1835.0
"4125","SANWAYUKA INDUSTRY CORP","20260130",2634.0,8.0,4952.78,1619.07,5.79,2853.01,713.2,"JPY",43.6,34.1,"",0,4.8,8.1,13.6,18.6,"","Industrial Services","Waste Management","",4.32,"",2025,16040.0,2829.0,1080.0
"414A","OVERLAP Holdings,Inc.","20260130",1031.0,10.0,2282.62,746.19,18.72,406.4,1521.8,"JPY","",15.4,"",0,30.6,16.8,"","","","Technology Services","Information Technology Services","",20.0,"",2025,8535.0,1273.0,993.0
"4151","協和發酵工業","20260130",2504.5,5.0,3762.51,1229.97,7.72,1625.3,65653.3,"JPY",-4.0,68.5,60.0,0,8.5,10.9,10.0,8.3,"","Health Technology","Drug Manufacturers - General","",523.48,"",2024,495558.0,2706.0,2034.0
"4165","PLAID Inc.","20260130",764.0,0.0,780.91,255.28,22.28,116.82,1066.2,"JPY",12.8,43.6,"",0,35.9,18.4,-22.7,-18.7,-7.0,"Technology Services","Software - Application","",40.96,"",2025,13396.0,1375.0,758.0
"4166","CACCO INC","20260130",747.0,"","","",-22.53,304.76,-187.5,"JPY","",0.0,"",0,-23.8,-9.0,7.5,10.4,"","Commercial Services","Software - Application","",2.73,"",2024,734.0,1287.0,505.0
"4167","KOKOPELLI INC","20260130",313.0,-11.0,127.14,41.56,1.69,250.2,32.3,"JPY","",58.9,"",0,6.4,1.5,"","","","Technology Services","Software - Application","",7.61,"",2025,2007.0,631.0,272.0
"4168","YAPPLI INC","20260130",819.0,9.0,1604.51,524.52,31.2,171.4,682.5,"JPY",31.0,34.5,13.0,0,55.0,34.0,-37.0,-45.4,"","Technology Services","Software - Application","",12.76,"",2024,5511.0,1282.0,585.0
"4169","ENECHANGE LTD","20260130",281.0,-23.0,35.96,11.76,1.12,106.63,51.1,"JPY","",0.0,"",0,"","",-66.2,-21.8,"","Technology Services","Software - Application","",42.67,"",2025,5372.0,428.0,214.0
"416A","Fuji United Holdings Co. Ltd.","20260130",1265.0,7.0,2196.98,718.2,5.04,1459.79,484.8,"JPY",18.1,90.0,"",0,4.7,6.2,0.2,2.5,"","Distribution Services","Integrated Oil","",6.62,"",2025,68344.0,1353.0,1040.0
"4170","KAIZEN PLATFORM INC","20260130",192.0,"","","",-0.08,173.78,-2.4,"JPY","",0.0,"",0,-1.6,-0.7,-6.0,-3.6,"","Technology Services","Advertising Agencies","",17.01,"",2024,4523.0,248.0,127.0
"4171","GLOBAL INFORMATION INC","20260130",1402.0,11.0,2553.81,976.69,12.74,831.31,314.6,"JPY",0.8,64.7,60.0,0,13.8,18.6,24.7,26.6,"","Commercial Services","Specialty Business Services","",2.97,"",2024,2749.0,1520.0,1200.0
"4172","TOWA Hi SYSTEM Co., Ltd.","20260130",2399.0,10.0,4973.54,1625.86,8.81,1881.61,369.7,"JPY",35.9,65.8,"",0,10.2,7.8,3.9,8.3,15.4,"Health Services","Health Information Services","",2.23,"",2025,2406.0,2549.0,1877.0
"4173","WACUL INC","20250716",500.0,16.0,1283.79,456.76,9.22,589.69,121.3,"JPY",36.4,31.8,"",0,7.4,19.9,23.9,48.5,"","Technology Services","Software - Application","",2.23,"",2025,1848.0,"",""
"4174","APPIRITS INC","20260130",658.0,-4.0,490.4,160.31,2.76,592.57,66.0,"JPY",-21.1,56.6,"",0,3.5,19.2,13.1,7.5,"","Technology Services","Software - Application","",4.04,"",2025,9008.0,914.0,637.0
"4175","COLY INC","20260130",1821.0,"","","",-6.67,955.09,-350.5,"JPY","",0.0,"",0,-9.0,-12.3,-3.5,45.0,"","Technology Services","Electronic Gaming & Multimedia","",5.5,"",2025,6500.0,2978.0,1310.0
"4176","coconala Inc.","20260130",360.0,1.0,401.68,147.27,13.96,101.9,336.7,"JPY",-7.2,50.0,"",0,13.8,18.7,-1.9,-20.1,24.0,"Technology Services","Internet Content & Information","",23.67,"",2025,9410.0,559.0,219.0
"4177","I-PLUG INC","20260130",1687.0,12.0,4216.96,1378.53,40.1,350.5,559.5,"JPY",30.0,35.0,"",0,76.3,6.7,-34.4,21.9,"","Technology Services","Staffing & Employment Services","",3.98,"",2025,5084.0,1720.0,900.0
"4178","SHARING INNOVATIONS INC","20260130",620.0,2.0,743.98,243.21,5.85,423.8,92.8,"JPY",0.6,49.7,"",0,9.5,4.5,6.6,23.3,"","Technology Services","Software - Infrastructure","",3.74,"",2024,5169.0,929.0,590.0
"4179","G-NEXT INC","20260130",344.0,"","","",-77.3,81.18,-340.1,"JPY","",0.0,"",0,-54.6,"","","","","Technology Services","Software - Application","",5.42,"",2022,495.0,435.0,206.0
"417A","BLUE ZONES HOLDINGS CO. LTD.","20260130",8879.0,7.0,14708.19,5493.69,12.77,4427.97,23121.9,"JPY",7.4,55.8,"",0,14.1,15.0,14.0,14.0,"","Retail Trade","Food Retail","",40.72,"",2025,736400.0,9180.0,7686.0
"4180","APPIER GROUP INC","20260130",1038.0,-4.0,777.49,254.16,7.69,337.05,2638.6,"JPY",-19.7,50.0,2.25,0,9.1,2.9,-0.2,-15.4,"","Technology Services","Software - Infrastructure","",101.81,"",2024,34057.0,1745.0,991.0
"4182","MITSUBISHI GAS CHEMICAL CO INC","20260130",3063.0,12.0,7376.37,2411.35,7.17,3431.35,47882.5,"JPY",81.6,25.8,"",0,7.8,4.1,8.7,10.4,"","Process Industries","Specialty Chemicals","",194.74,"",2025,773591.0,3330.0,1918.0
"4183","三井化學","20260130",2256.0,10.0,4722.56,1543.81,6.99,2252.78,59276.0,"JPY",78.0,26.5,"",0,7.0,9.8,10.4,21.2,"","Process Industries","Specialty Chemicals","",376.55,"",2025,1809164.0,2240.0,1322.75
"4186","TOKYO OHKA KOGYO CO","20260130",7277.0,-3.0,4624.08,1790.98,11.68,1673.79,23446.1,"JPY",6.9,68.9,70.0,0,12.0,8.9,12.9,9.1,"","Electronic Technology","Electronic Components","",119.88,"",2024,200966.0,6777.0,2519.5
"4187","Osaka Organic Chemical Industry Ltd.","20260130",4060.0,4.0,5390.68,1762.22,7.36,2442.3,3656.7,"JPY",0.3,72.1,"",0,8.0,7.5,6.6,11.1,11.8,"Electronic Technology","Specialty Chemicals","",20.35,"",2025,36265.69,4385.0,1950.0
"4188","三菱化學控股","20260130",1020.0,20.0,3403.55,1301.27,11.16,1280.92,194308.9,"JPY",2.4,63.2,"",0,9.6,7.2,16.8,12.0,"","Process Industries","Specialty Chemicals","",1358.84,"",2025,4407405.0,1031.5,594.1
"4189","KH NEOCHEM CO LTD","20260130",2542.0,14.0,6876.46,2532.23,13.35,1961.61,9223.3,"JPY",32.1,50.5,105.0,0,13.9,12.5,17.4,32.5,"","Process Industries","Chemicals","",35.22,"",2024,119758.0,3050.0,2085.0
"4192","SPIDERPLUS & CO","20260130",304.0,"","","",-13.81,74.74,-365.4,"JPY","",0.0,"",0,-15.9,-12.6,-25.3,"","","Technology Services","Software - Application","",35.39,"",2024,4072.0,530.0,289.0
"4193","FABRICA HOLDINGS CO LTD","20260130",2053.0,8.0,3787.6,1357.91,17.51,680.67,641.4,"JPY",29.6,44.3,"",0,17.8,21.1,35.1,79.7,"","Technology Services","Software - Application","",5.38,"",2025,9206.0,2977.0,1873.0
"4194","VISIONAL INC","20260130",8519.0,4.0,11326.79,3702.75,22.46,1681.21,15147.7,"JPY",-0.3,50.0,"",0,30.5,31.3,31.8,26.0,14.9,"Commercial Services","Internet Content & Information","",40.12,"",2025,80161.0,12460.0,6666.0
"4196","NEO MARKETING Inc.","20260130",1287.0,-16.0,318.37,104.07,3.29,322.45,26.0,"JPY",13.9,43.0,"",0,3.2,-3.1,37.9,21.7,96.7,"Commercial Services","Advertising Agencies","",2.45,"",2025,2306.0,1520.0,930.0
"4197","ASMARQ CO LTD","20260130",2340.0,15.0,6794.79,2422.87,16.43,1260.0,238.0,"JPY",17.4,41.3,77.0,0,25.0,30.4,38.9,49.2,"","Commercial Services","Miscellaneous Commercial Services","",1.15,"",2024,4363.0,2839.0,2310.0
"4198","TENDA CO LTD","20260130",552.0,5.0,839.14,274.32,6.78,412.82,185.5,"JPY",9.6,61.2,"",0,9.1,14.9,13.0,23.8,"","Technology Services","Information Technology Services","",6.63,"",2025,5574.0,991.0,533.0
"4202","DAICEL CORPORATION","20260130",1455.5,16.0,3821.59,1390.27,11.63,1356.89,41856.0,"JPY",67.1,43.0,"",0,12.9,16.3,13.9,17.8,"","Process Industries","Specialty Chemicals","",265.3,"",2025,586531.0,1497.0,1059.0
"4203","SUMITOMO BAKELITE CO","20260130",5440.0,5.0,8158.26,2666.95,8.2,3316.28,23835.7,"JPY",54.0,37.8,"",0,8.2,8.6,9.0,9.9,"","Health Technology","Specialty Chemicals","",87.65,"",2025,304773.0,5489.0,2750.0
"4204","SEKISUI CHEMICAL CO","20260130",2733.0,9.0,5556.31,1816.37,9.49,1951.62,76617.9,"JPY",18.7,63.2,"",0,9.4,10.3,11.1,9.6,"","Process Industries","Conglomerates","",413.68,"",2025,1297754.0,2967.5,2151.0
"4205","ZEON CORPORATION","20260130",1886.5,9.0,3755.56,1227.7,6.83,1833.08,24403.7,"JPY",44.6,41.6,"",0,7.3,4.2,8.6,12.4,"","Process Industries","Specialty Chemicals","",194.94,"",2025,420647.0,1959.5,1250.0
"4206","AICA KOGYO CO","20260130",3510.0,12.0,8556.14,2797.02,10.21,2793.48,17702.7,"JPY",36.3,57.9,"",0,11.3,10.8,9.2,9.5,"","Process Industries","Conglomerates","",62.07,"",2025,248696.0,3903.0,3153.0
"4208","宇部興產","20260130",2671.0,18.0,10342.26,3380.9,8.48,4067.35,33488.3,"JPY",128.0,16.0,"",0,7.1,8.5,-3.5,8.1,"","Process Industries","Specialty Chemicals","",97.14,"",2025,486802.0,2752.0,1788.5
"4212","SEKISUI JUSHI CORP","20260130",2078.0,8.0,3794.96,1240.58,4.05,3120.32,3878.5,"JPY",66.8,66.0,"",0,3.7,4.1,5.9,7.2,"","Electronic Technology","Building Products & Equipment","",30.66,"",2025,74231.0,2254.0,1607.0
"4215","Takiron Co. Ltd.","20241112",868.0,25.0,5059.79,1654.06,5.39,3130.82,5209.9,"JPY",-9.6,68.3,"",0,5.3,4.4,8.4,7.9,"","Basic Materials","Specialty Chemicals","",30.89,"",2024,137581.0,"",""
"4216","ASAHI YUKIZAI CORPORATION","20260130",5400.0,11.0,9711.04,3570.4,10.03,4133.97,7789.5,"JPY",25.6,45.6,"",0,11.3,18.8,18.6,10.8,"","Producer Manufacturing","Building Products & Equipment","",18.78,"",2025,85162.0,5630.0,2949.0
"4218","NICHIBAN CO LTD","20260130",1963.0,5.0,2791.65,912.6,4.39,2121.12,1894.6,"JPY",7.2,66.7,"",0,4.8,4.4,1.8,4.8,"","Process Industries","Business Equipment & Supplies","",20.36,"",2025,49457.0,2155.0,1821.0
"421A","Movin Strategic Career CO.,LTD.","20260130",2678.0,-2.0,2296.89,750.86,32.87,232.92,616.3,"JPY","",0.0,"",0,44.3,"","","","","Commercial Services","Personnel Services","",8.05,"",2024,2387.0,3635.0,2516.0
"4220","RIKEN TECHNOS CORPORATION","20260130",1664.0,10.0,3574.25,1168.43,9.07,1313.1,5885.6,"JPY",10.0,83.4,"",0,9.2,8.1,7.9,8.1,"","Process Industries","Chemicals","",49.4,"",2025,128141.0,1627.0,840.0
"4221","OKURA INDUSTRIAL CO","20260130",4765.0,11.0,10989.12,3592.36,6.68,5485.68,4142.9,"JPY",48.4,42.1,195.0,0,5.7,7.3,5.3,8.2,"","Process Industries","Specialty Chemicals","",11.31,"",2024,81192.0,5730.0,3280.0
"4222","KODAMA CHEMICAL INDUSTRY CO","20260130",810.0,-13.0,272.07,88.94,3.49,259.63,141.8,"JPY",3553.9,4.8,"",0,-3.3,-5.8,5.2,12.9,"","Producer Manufacturing","Auto Parts","",15.63,"",2025,15842.0,1024.0,303.0
"4224","LONSEAL CORP","20260130",1970.0,12.0,5020.93,1641.35,4.06,4124.51,771.6,"JPY",-22.4,69.8,"",0,3.5,4.5,2.4,5.6,"","Process Industries","Building Products & Equipment","",4.61,"",2025,21433.0,2041.0,1370.0
"4228","SEKISUI KASEI CO LTD","20260130",422.0,"","","",-2.46,1071.65,-1201.0,"JPY","",24.7,"",0,-2.9,2.1,-1.9,0.4,"","Producer Manufacturing","Specialty Chemicals","",45.64,"",2025,137072.0,446.0,285.0
"4229","GUN EI CHEMICAL INDUSTRY CO","20260130",4890.0,8.0,8705.88,2845.97,3.87,7503.02,1924.0,"JPY",114.3,23.5,"",0,4.0,5.0,3.4,4.8,"","Process Industries","Specialty Chemicals","",6.63,"",2025,30545.0,4265.0,2561.0
"4231","TIGERS POLYMER CORP","20260130",963.0,23.0,5051.01,1651.18,7.53,2237.01,3325.3,"JPY",38.6,46.0,"",0,8.4,8.0,2.5,2.6,"","Process Industries","Specialty Chemicals","",19.75,"",2025,49336.0,1035.0,594.0
"4234","SUN A. KAKEN CO LTD","20260130",834.0,-33.0,32.66,10.68,0.05,2093.44,10.5,"JPY","",0.0,"",0,-0.4,-3.3,-0.8,4.8,"","Process Industries","Specialty Chemicals","",9.6,"",2025,29430.0,992.0,519.0
"4235","ULTRAFABRICS HOLDINGS CO LTD","20260130",748.0,19.0,2925.95,956.5,8.87,1099.18,1546.9,"JPY",41.0,40.8,39.0,0,11.8,18.4,17.1,10.4,"","Producer Manufacturing","Textile Manufacturing","",15.86,"",2024,20296.0,834.0,592.0
"4237","FUJIPREAM CORP","20260130",365.0,-12.0,134.35,43.92,1.28,350.58,128.0,"JPY",-48.0,65.6,"",0,0.2,5.8,8.1,5.5,"","Producer Manufacturing","Electronic Components","",28.57,"",2025,10620.0,434.0,269.0
"4238","MIRAIAL CO.LTD","20260130",1278.0,12.0,3108.02,1016.02,4.16,2488.5,936.6,"JPY",199.6,24.9,"",0,4.8,5.2,9.0,7.1,"","Electronic Technology","Semiconductor Equipment & Materials","",9.04,"",2025,14003.0,1390.0,942.0
"423A","Lion Office Products Corp.","20260130",359.0,12.0,884.73,289.22,7.21,409.31,880.9,"JPY",29.6,35.2,"",0,8.0,7.5,7.6,7.6,14.6,"Producer Manufacturing","Office Equipment/Supplies","",29.87,"",2025,37022.0,379.0,277.0
"4240","Cluster Technology Co. Ltd.","20260130",374.0,8.0,689.63,225.44,7.92,290.16,130.8,"JPY",30.9,34.5,"",0,6.4,3.8,4.1,8.6,"","Technology","Electronic Components","",5.69,"",2025,1022.0,430.0,178.0
"4241","atect Corp.","20260130",645.0,-1.0,591.86,193.48,5.08,388.01,87.2,"JPY",-197.6,61.9,"",0,2.3,9.2,8.0,15.3,"","Industrials","Conglomerates","",4.42,"",2025,3201.0,596.0,325.0
"4242","Takagi Seiko Corp.","20260130",1704.0,29.0,10113.6,3787.92,10.33,4090.68,1179.4,"JPY",-84.1,53.9,"",0,8.6,11.0,11.0,15.3,"","Basic Materials","Specialty Chemicals","",2.79,"",2025,44293.0,1778.0,1190.0
"4243","Nix Inc.","20260130",831.0,15.0,2508.62,820.07,4.34,1926.29,194.0,"JPY",-11.3,59.8,"",0,4.5,3.2,7.1,5.8,5.6,"Basic Materials","Specialty Chemicals","",2.32,"",2025,4403.0,997.0,672.0
"4245","DAIKI AXIS CO LTD","20260130",686.0,-2.0,565.41,184.83,2.64,712.58,250.1,"JPY",316.1,38.9,24.0,0,4.2,4.1,8.4,8.9,"","Producer Manufacturing","Waste Management","",13.27,"",2024,46818.0,725.0,580.0
"4246","DAIKYONISHIKAWA CORPORATION","20260130",819.0,17.0,2946.15,963.1,7.75,1267.96,6764.4,"JPY",-60.0,66.9,"",0,8.2,8.3,1.2,-2.8,"","Producer Manufacturing","Auto Parts","",68.88,"",2025,168561.0,880.0,493.0
"4247","Poval Kogyo Co. Ltd.","20260130",1395.0,8.0,2536.88,829.31,3.9,2169.58,222.4,"JPY",90.9,27.8,"",0,3.6,4.2,4.7,5.3,"","Process Industries","Specialty Chemicals","",2.63,"",2025,3378.0,1433.0,1067.0
"4248","TAKEMOTO YOHKI CO LTD","20260130",876.0,8.0,1660.94,542.96,5.71,968.85,668.3,"JPY",-3.7,90.0,36.0,0,5.8,2.6,3.4,12.7,"","Producer Manufacturing","Packaging & Containers","",12.07,"",2024,15626.0,863.0,750.0
"4249","MORIROKU CO LTD","20260130",2428.0,7.0,4273.27,1396.94,3.19,4461.25,2032.7,"JPY",-146.4,50.0,"",0,1.3,6.1,-0.7,-1.0,"","Process Industries","Chemicals","",14.27,"",2025,146174.0,2790.0,1763.0
"4250","FRONTIER INC","20260130",606.0,-21.0,107.37,39.58,12.68,32.45,58.7,"JPY",21.9,50.3,"",0,5.7,21.0,13.0,35.1,"","Producer Manufacturing","Auto Parts","",14.27,"",2024,1634.0,1779.0,600.0
