"Symbol","COMPANY","收盤日","收盤價","預期報酬率","貴價","淑價","預期ROE","NAV","預期常利","財報幣別","盈再率","預期配息率","股息","股子","ROE1","ROE2","ROE3","ROE4","ROE5","SECTOR","交易所","Shares","財報","最近營收年度","營收","近12月最高價","近12月最低價"
"6148","驊宏資通股份有限公司","20260123.0",38.35,-4.0,28.3,9.2,7.24,13.0,43.9,"NTD",5.9,107.3999,1.38,0,9.0,12.3,5.3,5.9,7.5,"資訊服務業","OTC",46.6,"2025/09",2024,755,80.0,25.2
"6150","撼訊科技股份有限公司","20260123.0",64.3,"","","",-6.57,30.02,-95.3,"NTD","",0.0,"",0,-12.6,-8.1,-3.5,128.9,3.1,"電腦及週邊設備業","OTC",48.3,"2025/09",2024,4696,95.4,50.1
"6151","晉倫科技股份有限公司","20260123.0",31.0,2.0,36.8,12.0,6.63,18.51,67.9,"NTD",-3.0,108.2105,1.5,0,7.1,6.5,8.8,21.4,10.9,"其他電子業","OTC",55.3,"2025/09",2024,1664,40.85,24.7
"6152","百一電子股份有限公司","20260123.0",14.8,"","","",-13.21,8.87,-196.7,"NTD","",0.0,"",0,-9.1,-7.4,2.9,-5.3,-6.8,"通信網路業","TWSE",167.7,"2025/09",2024,2269,14.1,7.66
"6153","嘉聯益科技股份有限公司","20260123.0",16.9,"","","",-23.75,16.14,-2440.6,"NTD","",0.0,"",0,-21.8,-22.4,1.5,-3.7,3.4,"電子零組件業","TWSE",636.2,"2025/09",2024,7282,17.95,10.1
"6154","順發電腦股份有限公司","20260123.0",13.75,-1.0,13.0,4.3,2.75,15.81,34.8,"NTD",43.4,81.2924,0.6,0,2.8,4.1,5.2,11.4,3.7,"電子通路業","OTC",80.1,"2025/09",2024,3707,16.2,12.9
"6155","鈞寶電子工業股份有限公司","20260123.0",57.7,-12.0,20.2,6.6,3.49,19.26,59.2,"NTD",66.8,69.7607,1.0,0,4.9,4.6,12.9,3.8,1.1,"電子零組件業","TWSE",88.0,"2025/09",2024,570,61.2,17.6
"6156","松上電子股份有限公司","20260123.0",22.7,6.0,37.5,12.2,5.82,21.44,134.7,"NTD",60.0,41.0316,1.0,0,12.8,10.1,14.5,7.6,8.4,"電子零組件業","OTC",107.9,"2025/09",2024,4310,31.8,18.85
"6158","禾昌興業股份有限公司","20260123.0",21.3,2.0,24.0,7.9,3.62,22.1,44.6,"NTD",-27.2,107.0933,1.01,0,5.4,4.1,5.4,17.3,15.7,"電子零組件業","OTC",55.7,"2025/09",2024,1919,29.2,19.6
"6160","欣技資訊股份有限公司","20260123.0",18.0,"","","",-3.9,10.61,-28.4,"NTD","",41.3362,"",0,-5.4,-0.9,4.0,3.9,-10.9,"電腦及週邊設備業","OTC",68.5,"2025/09",2024,1294,27.75,14.15
"6161","捷波資訊股份有限公司","20260123.0",44.8,9.0,87.7,28.7,12.32,23.73,164.4,"NTD",-5.2,96.5839,3.0,0,12.3,10.9,18.3,17.7,7.8,"電腦及週邊設備業","OTC",56.2,"2025/09",2024,1252,60.2,37.1
"6163","華電聯網股份有限公司","20260123.0",68.0,-11.0,25.7,8.4,4.79,17.88,121.6,"NTD",13.6,61.4328,0.45,0,5.5,0.4,5.1,8.5,-0.5,"通信網路業","OTC",142.0,"2025/09",2024,5504,74.4,16.1
"6164","華興電子工業股份有限公司","20260123.0",12.75,"","","",-1.3,11.93,-12.5,"NTD","",0.0,0.5,0,0.8,-4.0,-3.3,0.3,-3.0,"光電業","TWSE",80.0,"2025/09",2024,822,14.2,8.9
"6165","浪凡網路科技股份有限公司","20260123.0",44.05,2.0,49.6,16.2,10.3,18.62,149.3,"NTD",363.7,0.0,0.59,0,8.8,1.1,4.2,5.5,-9.2,"數位雲端","TWSE",77.8,"2025/09",2024,2848,64.2,38.5
