stock_code,stock_name,price,market,date,updated_at
052685,今國光統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052686,今國光統一71購02,0.8,TSE,2026-07-24,2026-07-25 19:05:03
052687,力成統一64購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052688,同欣電統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052689,康舒統一5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052690,康舒統一71購01,0.56,TSE,2026-07-24,2026-07-25 19:05:03
052691,矽力統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052692,富世達統一61購02,0.68,TSE,2026-07-24,2026-07-25 19:05:03
052695,台虹統一61購02,3.94,TSE,2026-07-24,2026-07-25 19:05:03
052697,至上統一5C購04,0.63,TSE,2026-07-24,2026-07-25 19:05:03
052698,南茂統一5B購01,2.8,TSE,2026-07-24,2026-07-25 19:05:03
052699,南茂統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052700,南茂統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052701,南茂統一64購01,1.25,TSE,2026-07-24,2026-07-25 19:05:03
052702,南茂統一64購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052703,南茂統一71購02,1.39,TSE,2026-07-24,2026-07-25 19:05:03
052704,華新兆豐58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052705,新興兆豐59購01,1.04,TSE,2026-07-24,2026-07-25 19:05:03
052706,大量兆豐59購01,19.9,TSE,2026-07-24,2026-07-25 19:05:03
052707,龍德船兆豐61購01,0.95,TSE,2026-07-24,2026-07-25 19:05:03
052708,昇陽半兆豐59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052709,可寧衛兆豐61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052712,大成鋼富邦5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052715,大同富邦59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052716,微星富邦5A購01,1.47,TSE,2026-07-24,2026-07-25 19:05:03
052718,漢翔富邦59購02,0.53,TSE,2026-07-24,2026-07-25 19:05:03
052721,南茂富邦5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052722,可寧衛富邦5A購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052723,可寧衛富邦61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052741,矽統統一5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052745,可寧衛元富61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052746,華新國泰58購02,0.15,TSE,2026-07-24,2026-07-25 19:05:03
052751,超豐國泰58購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052752,昇貿國泰58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052755,國喬永豐59購01,0.36,TSE,2026-07-24,2026-07-25 19:05:03
052756,金寶永豐58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052757,國巨永豐5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052759,燿華永豐59購02,1.31,TSE,2026-07-24,2026-07-25 19:05:03
052761,漢唐永豐58購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052763,奇鋐永豐61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052766,力成永豐58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052767,AES永豐58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052771,南亞統一61購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052772,南亞統一71購01,3.22,TSE,2026-07-24,2026-07-25 19:05:03
052773,華新統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052774,華新統一61購03,0.17,TSE,2026-07-24,2026-07-25 19:05:03
052775,永光統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052776,第一銅統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052777,金寶統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052778,金寶統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052779,金寶統一67購01,0.69,TSE,2026-07-24,2026-07-25 19:05:03
052780,華通統一61購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052781,華通統一63購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052782,華泰統一71購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052783,台積電統一61購04,1.68,TSE,2026-07-24,2026-07-25 19:05:03
052786,台積電統一71購06,0.75,TSE,2026-07-24,2026-07-25 19:05:03
052787,致茂統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052788,瑞昱統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052789,瑞昱統一61購02,1.2,TSE,2026-07-24,2026-07-25 19:05:03
052790,超豐統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052791,強茂統一71購01,1.09,TSE,2026-07-24,2026-07-25 19:05:03
052792,智原統一61購01,0.5,TSE,2026-07-24,2026-07-25 19:05:03
052793,欣興統一61購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052794,鴻海群益58購01,6.2,TSE,2026-07-24,2026-07-25 19:05:03
052795,鴻海群益5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052796,欣興統一71購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052797,大量統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052799,聯鈞統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052800,貿聯統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052801,臻鼎統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052802,祥碩統一71購01,0.45,TSE,2026-07-24,2026-07-25 19:05:03
052803,聯茂統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052804,力成統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052805,力成統一61購02,0.62,TSE,2026-07-24,2026-07-25 19:05:03
052806,力成統一71購02,0.65,TSE,2026-07-24,2026-07-25 19:05:03
052807,康舒統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052808,緯穎統一61購04,1.33,TSE,2026-07-24,2026-07-25 19:05:03
052809,龍德船統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052810,長華統一61購01,0.4,TSE,2026-07-24,2026-07-25 19:05:03
052811,至上統一71購01,0.64,TSE,2026-07-24,2026-07-25 19:05:03
052814,可寧衛統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052815,可寧衛統一71購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052816,可寧衛統一71購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052820,華新凱基59購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052823,光寶科凱基5A購02,4.68,TSE,2026-07-24,2026-07-25 19:05:03
052824,金寶凱基5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052825,華通凱基61購01,3.67,TSE,2026-07-24,2026-07-25 19:05:03
052826,台積電凱基59購03,3.14,TSE,2026-07-24,2026-07-25 19:05:03
052829,漢唐凱基61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052832,臻鼎凱基58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052833,亞翔凱基5A購01,3.45,TSE,2026-07-24,2026-07-25 19:05:03
052834,力成凱基59購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052837,緯穎凱基58購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052840,勤誠凱基59購01,1.71,TSE,2026-07-24,2026-07-25 19:05:03
052844,可寧衛凱基59購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052856,華泰元大59購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052857,華泰元大5A購01,0.15,TSE,2026-07-24,2026-07-25 19:05:03
052858,華泰元大61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052859,燿華元大5A購02,0.66,TSE,2026-07-24,2026-07-25 19:05:03
052863,聯發科元大5A購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052879,亞翔元大61購01,2.18,TSE,2026-07-24,2026-07-25 19:05:03
052881,矽格元大5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052886,至上元大59購04,0.41,TSE,2026-07-24,2026-07-25 19:05:03
052887,南茂元大5A購03,2.49,TSE,2026-07-24,2026-07-25 19:05:03
052888,可寧衛元大59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052889,可寧衛元大5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052890,可寧衛元大61購01,0.15,TSE,2026-07-24,2026-07-25 19:05:03
052892,滬深2X群益5B購01,0.23,TSE,2026-07-24,2026-07-25 19:05:03
052894,亞德客群益5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052899,台達電群益5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052900,金寶群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052902,鴻海群益58購10,0.0,TSE,2026-07-24,2026-07-25 19:05:03
05290U,華通群益58售01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052910,瑞昱群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052911,瑞昱群益59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052918,和碩群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052920,亞翔群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052921,帆宣群益59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052923,力成群益58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052924,力成群益5A購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052929,可寧衛群益5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052932,康舒兆豐61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052933,保瑞兆豐59購01,0.02,TSE,2026-07-24,2026-07-25 19:05:03
052934,士電國泰58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052935,鴻海國泰5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052937,瑞昱國泰58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052938,惠特國泰58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052939,可寧衛國泰5A購01,0.02,TSE,2026-07-24,2026-07-25 19:05:03
052940,可寧衛國泰5A購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052941,可寧衛國泰5A購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052942,士電統一61購01,0.52,TSE,2026-07-24,2026-07-25 19:05:03
052943,士電統一61購02,0.45,TSE,2026-07-24,2026-07-25 19:05:03
052944,士電統一71購01,0.58,TSE,2026-07-24,2026-07-25 19:05:03
052945,士電統一71購02,0.64,TSE,2026-07-24,2026-07-25 19:05:03
052946,中興電統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052947,中興電統一71購01,0.53,TSE,2026-07-24,2026-07-25 19:05:03
052948,中興電統一71購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052949,亞力統一64購01,0.29,TSE,2026-07-24,2026-07-25 19:05:03
052950,亞力統一71購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052952,聯電統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052953,金寶統一5B購01,0.35,TSE,2026-07-24,2026-07-25 19:05:03
052954,金寶統一61購03,0.73,TSE,2026-07-24,2026-07-25 19:05:03
052955,金寶統一64購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052956,金寶統一64購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052957,金寶統一71購02,0.8,TSE,2026-07-24,2026-07-25 19:05:03
052958,國巨統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052959,國巨統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052960,國巨統一67購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052961,華泰統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052963,精英統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052964,漢唐統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052965,漢唐統一63購02,0.46,TSE,2026-07-24,2026-07-25 19:05:03
052966,超豐統一71購02,0.59,TSE,2026-07-24,2026-07-25 19:05:03
052967,全新統一5C購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052968,立隆電統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052969,強茂統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052970,華新科統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052973,日電貿統一5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052974,今國光統一5C購02,0.67,TSE,2026-07-24,2026-07-25 19:05:03
052975,力成統一71購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052976,康舒統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052977,康舒統一61購03,0.26,TSE,2026-07-24,2026-07-25 19:05:03
052978,康舒統一61購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052979,康舒統一65購01,0.32,TSE,2026-07-24,2026-07-25 19:05:03
052980,緯穎統一71購01,2.62,TSE,2026-07-24,2026-07-25 19:05:03
052981,洋基統一61購01,0.65,TSE,2026-07-24,2026-07-25 19:05:03
052982,惠特統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052983,惠特統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052984,龍德船統一71購01,0.49,TSE,2026-07-24,2026-07-25 19:05:03
052985,雲豹統一61購01,0.09,TSE,2026-07-24,2026-07-25 19:05:03
052986,雲豹統一71購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052987,兆聯統一61購01,1.0,TSE,2026-07-24,2026-07-25 19:05:03
052988,兆聯統一71購01,1.06,TSE,2026-07-24,2026-07-25 19:05:03
052989,昇陽半統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052990,勤誠統一61購01,0.52,TSE,2026-07-24,2026-07-25 19:05:03
052992,可寧衛統一63購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
052995,道瓊銀永豐5C購01,0.11,TSE,2026-07-24,2026-07-25 19:05:03
052999,台積電永豐71購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053000,昆盈永豐58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053002,凱美永豐58購01,0.54,TSE,2026-07-24,2026-07-25 19:05:03
053003,美律永豐58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053004,全新永豐58購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053007,奇鋐永豐61購03,7.7,TSE,2026-07-24,2026-07-25 19:05:03
053018,事欣科永豐5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053019,康舒永豐58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053020,鈺邦永豐59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053022,汎銓永豐59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053023,三集瑞永豐5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053024,勤誠永豐59購01,0.5,TSE,2026-07-24,2026-07-25 19:05:03
053025,可寧衛永豐5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053026,台灣50富邦67購01,9.2,TSE,2026-07-24,2026-07-25 19:05:03
053027,台達電富邦71購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053029,華通富邦61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053030,鴻海富邦71購01,1.15,TSE,2026-07-24,2026-07-25 19:05:03
053031,國巨富邦58購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053032,國巨富邦61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053033,台積電富邦71購01,1.96,TSE,2026-07-24,2026-07-25 19:05:03
053034,聯發科富邦71購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053037,康舒富邦5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053038,洋基富邦5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053039,惠特富邦59購01,0.07,TSE,2026-07-24,2026-07-25 19:05:03
053040,可寧衛富邦5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053041,日本反凱基61購01,0.2,TSE,2026-07-24,2026-07-25 19:05:03
053044,台達電凱基58購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053047,華泰凱基59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053050,瑞昱凱基58購01,1.72,TSE,2026-07-24,2026-07-25 19:05:03
053056,大立光凱基59購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053060,矽力凱基59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053061,惠特凱基58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053065,可寧衛凱基61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053066,可寧衛凱基61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
05306U,台積電中信58售03,0.01,TSE,2026-07-24,2026-07-25 19:05:03
053071,T50反1元大64購09,0.23,TSE,2026-07-24,2026-07-25 19:05:03
053072,香港2X元大59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053080,台達電元大5A購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053081,台達電元大5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053085,華通元大61購02,1.19,TSE,2026-07-24,2026-07-25 19:05:03
053091,大同元大59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053092,大同元大5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053093,漢唐元大59購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053099,華航元大59購01,0.04,TSE,2026-07-24,2026-07-25 19:05:03
053106,宏達電統一5A購01,0.05,TSE,2026-07-24,2026-07-25 19:05:03
053119,南茂元大59購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053121,可寧衛元大5A購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053122,道瓊銅群益61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053125,中興電群益5B購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053130,金寶群益58購02,0.32,TSE,2026-07-24,2026-07-25 19:05:03
053135,漢唐群益58購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053136,漢唐群益59購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053138,美律群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053147,巨大群益58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053149,永光國票58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053150,宇隆國票58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053151,金寶國票58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053152,仁寶國票58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053154,宏碁國票58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053155,致茂國票58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053156,漢唐國票5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053159,兆赫國票59購01,0.74,TSE,2026-07-24,2026-07-25 19:05:03
053160,晶技國票58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053161,明泰國票58購01,0.01,TSE,2026-07-24,2026-07-25 19:05:03
053163,台勝科國票5B購01,8.15,TSE,2026-07-24,2026-07-25 19:05:03
053164,日月光國票58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053165,力成國票58購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053166,矽格國票59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053167,康舒國票58購01,0.02,TSE,2026-07-24,2026-07-25 19:05:03
053170,兆聯國票58購01,0.92,TSE,2026-07-24,2026-07-25 19:05:03
053171,致新國票58購01,0.2,TSE,2026-07-24,2026-07-25 19:05:03
053172,達方國票58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053176,可寧衛國票58購11,0.02,TSE,2026-07-24,2026-07-25 19:05:03
053177,泰金寶國票58購01,0.36,TSE,2026-07-24,2026-07-25 19:05:03
053178,巨大國票58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053181,道瓊銀國票58購06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053182,國喬國票59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053184,華通國票5A購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053185,華通國票62購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053187,仲琦國票59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053189,康舒國票58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053190,南茂國票58購02,3.53,TSE,2026-07-24,2026-07-25 19:05:03
053194,道瓊銀國泰58購05,0.1,TSE,2026-07-24,2026-07-25 19:05:03
053195,東元國泰58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053197,國巨國泰58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053198,立隆電國泰58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053202,鈺邦國泰58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053205,台塑永豐5A購01,3.71,TSE,2026-07-24,2026-07-25 19:05:03
053207,台化永豐58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053208,東元永豐5A購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053209,華新永豐59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053212,金寶永豐59購01,0.5,TSE,2026-07-24,2026-07-25 19:05:03
053214,國巨永豐58購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053215,廣宇永豐59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053216,精英永豐58購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053219,昇貿永豐59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053220,達邁永豐59購01,0.53,TSE,2026-07-24,2026-07-25 19:05:03
053224,惠特永豐58購01,2.89,TSE,2026-07-24,2026-07-25 19:05:03
053226,昇貿兆豐59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053228,T50正2富邦61購06,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053229,道瓊銀富邦5A購02,0.07,TSE,2026-07-24,2026-07-25 19:05:03
053230,道瓊銀富邦61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053231,道瓊銀富邦61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053232,東元富邦5C購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053233,金寶富邦5C購01,0.5,TSE,2026-07-24,2026-07-25 19:05:03
053236,揚博富邦59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053237,永豐金富邦59購01,2.74,TSE,2026-07-24,2026-07-25 19:05:03
053239,健鼎富邦59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053241,緯創富邦61購03,2.0,TSE,2026-07-24,2026-07-25 19:05:03
053242,亞翔富邦61購01,1.26,TSE,2026-07-24,2026-07-25 19:05:03
053244,矽格富邦59購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053245,緯穎富邦58購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053247,臺股指富邦64購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053249,道瓊銀元富61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053252,華通元富5A購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053256,道瓊銀統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053257,道瓊銀統一63購01,0.07,TSE,2026-07-24,2026-07-25 19:05:03
053258,南亞統一71購02,2.33,TSE,2026-07-24,2026-07-25 19:05:03
053259,中興電統一61購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053260,亞力統一71購02,0.46,TSE,2026-07-24,2026-07-25 19:05:03
053261,台玻統一64購01,0.8,TSE,2026-07-24,2026-07-25 19:05:03
053262,台玻統一71購01,0.88,TSE,2026-07-24,2026-07-25 19:05:03
053263,第一銅統一71購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053264,上銀統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053265,光寶科統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053266,聯電統一71購01,1.76,TSE,2026-07-24,2026-07-25 19:05:03
053267,聯電統一71購02,3.45,TSE,2026-07-24,2026-07-25 19:05:03
053268,金寶統一71購03,0.42,TSE,2026-07-24,2026-07-25 19:05:03
053269,國巨統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053270,國巨統一71購01,2.66,TSE,2026-07-24,2026-07-25 19:05:03
053273,大同統一71購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053274,大同統一71購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053275,聯發科統一65購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053276,志聖統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053277,益登統一61購01,0.55,TSE,2026-07-24,2026-07-25 19:05:03
053278,昇貿統一71購01,0.36,TSE,2026-07-24,2026-07-25 19:05:03
053279,矽格統一61購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053280,康舒統一71購02,0.39,TSE,2026-07-24,2026-07-25 19:05:03
053281,洋基統一71購01,0.85,TSE,2026-07-24,2026-07-25 19:05:03
053282,惠特統一61購03,0.15,TSE,2026-07-24,2026-07-25 19:05:03
053283,惠特統一71購01,0.45,TSE,2026-07-24,2026-07-25 19:05:03
053284,富世達統一61購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053285,振樺電統一61購01,0.56,TSE,2026-07-24,2026-07-25 19:05:03
053286,T50反1凱基63購01,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053293,中砂凱基59購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053294,華新凱基58購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053295,台玻凱基59購01,2.49,TSE,2026-07-24,2026-07-25 19:05:03
053299,台達電凱基5A購03,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053302,華泰凱基61購01,0.36,TSE,2026-07-24,2026-07-25 19:05:03
053303,台積電凱基59購04,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053306,全新凱基5C購01,8.4,TSE,2026-07-24,2026-07-25 19:05:03
053309,昇貿凱基59購02,0.0,TSE,2026-07-24,2026-07-25 19:05:03
053310,牧德凱基5A購01,3.07,TSE,2026-07-24,2026-07-25 19:05:03
