代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
6561,是方,106,Y1,5.7,107/06/07,106/01/01~106/12/31,股東會確認,5.7,0.0,0
6568,宏觀,106,Y1,4.0,107/06/14,106/01/01~106/12/31,股東會確認,4.0,0.0,0
6569,醫揚,106,Y1,6.5,107/05/29,106/01/01~106/12/31,股東會確認,6.5,0.0,0
6570,維田,106,Y1,1.0,107/06/06,106/01/01~106/12/31,股東會確認,1.0,0.0,0
6573,虹揚-KY,106,Y1,1.0,107/06/08,106/01/01~106/12/31,股東會確認,1.0,0.0,0
6574,霈方,106,Y1,6.16189,107/06/12,106/01/01~106/12/31,股東會確認,6.16189,0.0,0
6576,逸達,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6577,勁豐,106,Y1,2.35,107/06/11,106/01/01~106/12/31,股東會確認,2.35,0.0,0
6578,達邦蛋白,106,Y1,0.5,107/05/18,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6579,研揚,106,Y1,4.75,107/05/28,106/01/01~106/12/31,股東會確認,4.75,0.0,0
6581,鋼聯,106,Y1,5.35,107/06/19,106/01/01~106/12/31,股東會確認,5.35,0.0,0
6582,申豐,106,Y1,3.5,107/06/29,106/01/01~106/12/31,股東會確認,3.5,0.0,0
6584,南俊國際,106,Y1,0.8,107/06/11,106/01/01~106/12/31,股東會確認,0.8,0.0,0
6585,鼎基,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6588,東典光電,106,Y1,3.5,107/06/15,106/01/01~106/12/31,股東會確認,3.5,0.0,0
6589,台康生技,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6590,普鴻,106,Y1,1.2,107/06/21,106/01/01~106/12/31,股東會確認,1.2,0.0,0
6591,動力-KY,106,Y1,2.0,107/06/22,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6592,和潤企業,106,Y1,2.4,107/06/28,106/01/01~106/12/31,股東會確認,2.4,0.0,0
6593,台灣銘板,106,Y1,1.3,107/06/15,106/01/01~106/12/31,股東會確認,1.3,0.0,0
6596,寬宏藝術,106,Y1,3.45,107/06/05,106/01/01~106/12/31,股東會確認,3.45,0.0,2300000
6597,立誠,106,Y1,0.0,107/04/25,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6598,ABC-KY,106,Y1,0.0,107/06/01,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6603,富強鑫,106,Y1,0.6,107/05/30,106/01/01~106/12/31,股東會確認,0.6,0.2,2808487
6605,帝寶,106,Y1,2.5,107/06/22,106/01/01~106/12/31,股東會確認,2.5,0.0,0
6609,瀧澤科,106,Y1,1.0,107/06/19,106/01/01~106/12/31,股東會確認,1.0,0.2,1420711
6612,奈米醫材,106,Y1,0.5,107/05/18,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6613,朋億*,106,Y1,10.0,107/05/28,106/01/01~106/12/31,股東會確認,10.0,0.0,0
6614,資拓宏宇,106,Y1,0.4,107/06/26,106/01/01~106/12/31,股東會確認,0.4,0.0,0
6615,慧智,106,Y1,2.0,107/06/20,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6616,特昇-KY,106,Y1,1.0,107/06/29,106/01/01~106/12/31,股東會確認,1.0,0.0,0
6617,共信-KY,106,Y1,0.0,107/06/08,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6624,萬年清,106,Y1,2.25,107/06/28,106/01/01~106/12/31,股東會確認,2.25,0.0,0
6625,必應,106,Y1,0.5,107/06/20,106/01/01~106/12/31,股東會確認,0.5,0.5,1690026
6629,泰金-KY,106,H1,1.1,106/08/01,106/01/01~106/06/30,股東會確認,1.1,0.0,0
6629,泰金-KY,106,H2,3.0,107/06/27,106/07/01~106/12/31,股東會確認,3.0,0.0,0
6637,醫影,106,Y1,1.2,107/06/11,106/01/01~106/12/31,股東會確認,1.2,0.0,0
6640,均華,106,Y1,2.5,107/06/19,106/01/01~106/12/31,股東會確認,2.5,0.0,0
6641,基士德-KY,106,Y1,3.01,107/06/15,106/01/01~106/12/31,股東會確認,3.01,0.0,0
6642,富致,106,Y1,1.7,107/06/22,106/01/01~106/12/31,股東會確認,1.7,0.0,0
6643,M31,106,Y1,4.5,107/05/24,106/01/01~106/12/31,股東會確認,4.5,0.0,0
6645,金萬林-創,106,Y1,0.2,107/06/11,106/01/01~106/12/31,股東會確認,0.2,0.2,397000
6649,台生材,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6651,全宇昕,106,Y1,1.84,107/06/29,106/01/01~106/12/31,董事會擬議,1.84,1.0,2145085
6654,天正國際,106,Y1,1.0,107/06/11,106/01/01~106/12/31,股東會確認,1.0,1.5,3542400
6655,科定,106,Y1,0.8,107/06/26,106/01/01~106/12/31,股東會確認,0.8,0.0,0
6657,華安,106,Y1,0.0,107/05/22,106/01/01~106/12/31,董事會擬議,0.0,0.0,0
6658,聯策,106,Y1,1.2,107/06/28,106/01/01~106/12/31,股東會確認,1.2,0.0,0
6661,威健生技,106,Y1,0.311,107/06/14,106/01/01~106/12/31,股東會確認,0.311,0.8,1533648
6662,樂斯科,106,Y1,1.8,107/06/19,106/01/01~106/12/31,股東會確認,1.8,0.55,1214400
6664,群翊,106,Y1,4.0,107/06/29,106/01/01~106/12/31,股東會確認,4.0,0.0,0
6666,羅麗芬-KY,106,Y1,4.4,107/05/03,106/01/01~106/12/31,股東會確認,4.4,1.6,5280000
6667,信紘科,106,Y1,3.0,107/06/13,106/01/01~106/12/31,股東會確認,3.0,0.0,0
6668,中揚光,106,Y1,2.0,107/06/21,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6669,緯穎,106,Y1,4.0357756,107/06/22,106/01/01~106/12/31,股東會確認,4.0357756,2.0178877,25519314
6670,復盛應用,106,Y1,9.0,107/06/27,106/01/01~106/12/31,股東會確認,9.0,0.0,0
6671,三能-KY,106,Y1,3.0,107/05/29,106/01/01~106/12/31,股東會確認,3.0,0.0,0
6672,騰輝電子-KY,106,Y1,1.0,107/06/19,106/01/01~106/12/31,股東會確認,1.0,0.0,0
6674,鋐寶科技,106,Y1,1.8,107/06/08,106/01/01~106/12/31,股東會確認,1.8,0.0,0
6679,鈺太,106,Y1,0.6,107/06/19,106/01/01~106/12/31,股東會確認,0.6,0.0,0
6680,鑫創電子,106,Y1,2.0,107/06/28,106/01/01~106/12/31,股東會確認,2.0,1.0,1360000
6683,雍智科技,106,Y1,2.0,107/06/29,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6697,東捷資訊,106,Y1,2.0,107/06/12,106/01/01~106/12/31,董事會擬議,2.0,0.0,0
6698,旭暉應材,106,Y1,0.0,107/05/17,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6706,惠特,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,7.931,23850218
6715,嘉基,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6732,昇佳電子,106,Y1,0.1990599,107/05/22,106/01/01~106/12/31,股東會確認,0.1990599,0.0,0
6754,匯僑設計,106,Y1,44.0,107/11/08,106/01/01~106/12/31,股東會確認,44.0,0.0,0
6803,崑鼎,106,Y1,9.68,107/05/31,106/01/01~106/12/31,股東會確認,9.68,0.0,0
7402,邑錡,106,Y1,0.0417166,107/06/27,106/01/01~106/12/31,股東會確認,0.0417166,0.65,1356442
8011,台通,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8016,矽創,106,Y1,5.5,107/06/27,106/01/01~106/12/31,股東會確認,5.5,0.0,0
8021,尖點,106,Y1,0.4,107/06/14,106/01/01~106/12/31,股東會確認,0.4,0.0,0
8024,佑華,106,Y1,0.08,107/06/20,106/01/01~106/12/31,股東會確認,0.08,0.0,0
8027,鈦昇,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8028,昇陽半導體,106,Y1,1.3,107/05/25,106/01/01~106/12/31,股東會確認,1.3,0.0,0
8032,光菱,106,Y1,1.7,107/06/26,106/01/01~106/12/31,股東會確認,1.7,0.0,0
8033,雷虎,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8034,榮群,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8038,長園科,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8039,台虹,106,Y1,2.5,107/05/29,106/01/01~106/12/31,股東會確認,2.5,0.0,0
8040,九暘,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8042,金山電,106,Y1,3.0,107/06/12,106/01/01~106/12/31,股東會確認,3.0,0.0,0
8043,蜜望實,106,Y1,0.8,107/06/15,106/01/01~106/12/31,股東會確認,0.8,0.0,0
8044,網家,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8045,達運光電,106,Y1,0.2,107/06/28,106/01/01~106/12/31,股東會確認,0.2,0.0,0
8046,南電,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8047,星雲,106,Y1,0.35,107/06/22,106/01/01~106/12/31,股東會確認,0.35,0.0,0
8048,德勝,106,Y1,2.2,107/06/12,106/01/01~106/12/31,股東會確認,2.2,0.0,0
8049,晶采,106,Y1,1.4,107/06/20,106/01/01~106/12/31,股東會確認,1.4,0.0,0
8050,廣積,106,Y1,2.5,107/06/08,106/01/01~106/12/31,股東會確認,2.5,0.0,0
8054,安國,106,Y1,1.0,107/06/15,106/01/01~106/12/31,股東會確認,1.0,0.0,0
8059,凱碩,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8064,東捷,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8066,來思達,106,Y1,8.0,107/05/29,106/01/01~106/12/31,股東會確認,8.0,0.0,0
8067,志旭,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8068,全達,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8069,元太,106,Y1,1.65,107/06/22,106/01/01~106/12/31,股東會確認,1.65,0.0,0
8070,長華*,106,Y1,11.0,107/05/09,106/01/01~106/12/31,股東會確認,11.0,0.0,0
8071,能率網通,106,Y1,0.15,107/06/27,106/01/01~106/12/31,股東會確認,0.15,0.0,0
8072,陞泰,106,Y1,0.5,107/06/13,106/01/01~106/12/31,股東會確認,0.5,0.0,0
8074,鉅橡,106,Y1,1.38,107/05/08,106/01/01~106/12/31,股東會確認,1.38,0.0,0
8076,伍豐,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,7548312
8077,洛��,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8080,泰霖,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8081,致新,106,Y1,3.4,107/06/12,106/01/01~106/12/31,股東會確認,3.4,0.0,0
8083,瑞穎,106,Y1,8.5,107/05/28,106/01/01~106/12/31,股東會確認,8.5,0.0,0
8084,巨虹,106,Y1,0.0,107/06/01,106/01/01~106/12/31,股東會確認,0.0,0.2,1341889
8085,福華,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8086,宏捷科,106,Y1,1.4,107/06/07,106/01/01~106/12/31,股東會確認,1.4,0.0,0
8087,麗升能源,106,Y1,0.1,107/06/08,106/01/01~106/12/31,股東會確認,0.1,0.0,0
8088,品安,106,Y1,0.19072154,107/06/19,106/01/01~106/12/31,股東會確認,0.19072154,0.0,0
8089,康全電訊,106,Y1,1.0,107/06/12,106/01/01~106/12/31,股東會確認,1.0,0.0,0
8091,翔名,106,Y1,8.410302,107/06/19,106/01/01~106/12/31,股東會確認,8.410302,0.0,0
8092,建暐,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8093,保銳,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8096,擎亞,106,Y1,0.2,107/06/22,106/01/01~106/12/31,股東會確認,0.2,0.0,0
8097,常珵,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8099,大世科,106,Y1,1.62,107/06/14,106/01/01~106/12/31,股東會確認,1.62,0.0,0
8101,華冠,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8103,瀚荃,106,Y1,1.0,107/06/13,106/01/01~106/12/31,股東會確認,1.0,0.0,0
8104,錸寶,106,Y1,0.7,107/06/06,106/01/01~106/12/31,股東會確認,0.7,4.3,18075050
8105,凌巨,106,Y1,0.2,107/06/26,106/01/01~106/12/31,股東會確認,0.2,0.0,0
8107,大億金茂,106,Y1,7.0,107/06/15,106/01/01~106/12/31,股東會確認,7.0,0.0,0
8109,博大,106,Y1,4.0,107/06/01,106/01/01~106/12/31,股東會確認,4.0,0.0,0
8110,華東,106,Y1,0.85,107/06/21,106/01/01~106/12/31,股東會確認,0.85,0.0,0
8111,立��,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8112,至上,106,Y1,2.84774,107/06/15,106/01/01~106/12/31,股東會確認,2.84774,0.0,0
8114,振樺電,106,Y1,4.94,107/06/15,106/01/01~106/12/31,股東會確認,4.94,0.0,0
8121,越峰,106,Y1,0.0,107/06/05,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8131,福懋科,106,Y1,2.5,107/06/22,106/01/01~106/12/31,股東會確認,2.5,0.0,0
8147,正淩,106,Y1,2.0,107/06/13,106/01/01~106/12/31,股東會確認,2.0,0.0,0
8150,南茂,106,Y1,0.3,107/06/26,106/01/01~106/12/31,股東會確認,0.3,0.0,0
8155,博智,106,Y1,5.5,107/06/27,106/01/01~106/12/31,股東會確認,5.5,0.0,0
8163,達方,106,Y1,1.2,107/06/21,106/01/01~106/12/31,股東會確認,1.2,0.0,0
8171,天宇,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8176,智捷,106,Y1,0.55,107/05/31,106/01/01~106/12/31,股東會確認,0.55,0.0,0
8182,加高,106,Y1,1.0,107/06/11,106/01/01~106/12/31,股東會確認,1.0,0.0,0
8183,精星,106,Y1,0.4,107/06/07,106/01/01~106/12/31,股東會確認,0.4,0.0,0
8201,無敵,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8210,勤誠,106,Y1,3.0,107/06/20,106/01/01~106/12/31,股東會確認,3.0,0.0,0
8213,志超,106,Y1,1.5,107/06/08,106/01/01~106/12/31,股東會確認,1.5,0.0,0
8215,明基材,106,Y1,0.9,107/06/20,106/01/01~106/12/31,股東會確認,0.9,0.0,0
8222,寶一,106,Y1,0.3,107/06/27,106/01/01~106/12/31,股東會確認,0.3,0.0,0
8234,新漢,106,Y1,0.6,107/06/29,106/01/01~106/12/31,股東會確認,0.6,0.0,0
8240,華宏,106,Y1,0.0,107/05/31,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8249,菱光,106,Y1,1.6,107/06/27,106/01/01~106/12/31,股東會確認,1.6,0.0,0
8255,朋程,106,Y1,4.0,107/05/30,106/01/01~106/12/31,股東會確認,4.0,0.0,0
8261,富鼎,106,Y1,0.45,107/05/17,106/01/01~106/12/31,股東會確認,0.45,0.0,0
8271,宇瞻,106,Y1,2.6,107/05/30,106/01/01~106/12/31,股東會確認,2.6,0.0,0
8277,商丞,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8279,生展,106,Y1,1.0,107/06/08,106/01/01~106/12/31,股東會確認,1.0,1.0,2100077
8284,三竹,106,Y1,1.2,107/06/07,106/01/01~106/12/31,股東會確認,1.2,0.0,0
8289,泰藝,106,Y1,0.3,107/06/29,106/01/01~106/12/31,股東會確認,0.3,0.0,0
8291,尚茂,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8299,群聯,106,Y1,17.0,107/06/08,106/01/01~106/12/31,股東會確認,17.0,0.0,0
8341,日友,106,Y1,6.0,107/05/28,106/01/01~106/12/31,股東會確認,6.0,0.0,0
8342,益張,106,Y1,2.98793524,107/06/06,106/01/01~106/12/31,股東會確認,2.98793524,0.0,0
8349,�矬ㄟ篕�,106,Y1,5.6,107/06/15,106/01/01~106/12/31,股東會確認,5.6,0.0,0
8354,冠好,106,Y1,0.5,107/06/28,106/01/01~106/12/31,股東會確認,0.5,1.0,6374372
8358,金居,106,Y1,3.0,107/06/11,106/01/01~106/12/31,股東會確認,3.0,0.0,0
8367,建新國際,106,Y1,1.0,107/06/05,106/01/01~106/12/31,股東會確認,1.0,0.0,0
8374,羅昇,106,Y1,0.5,107/06/22,106/01/01~106/12/31,股東會確認,0.5,0.0,0
8383,千附,106,Y1,2.7,107/05/29,106/01/01~106/12/31,股東會確認,2.7,0.0,0
8390,金益鼎,106,Y1,0.3,107/06/22,106/01/01~106/12/31,股東會確認,0.3,0.0,0
8401,白紗科,106,Y1,1.2891648,107/05/29,106/01/01~106/12/31,股東會確認,1.2891648,0.0,0
8403,盛弘,106,Y1,0.5,107/06/27,106/01/01~106/12/31,股東會確認,0.5,0.5,4639893
8404,百和興業-KY,106,Y1,0.3,107/06/12,106/01/01~106/12/31,股東會確認,0.3,1.0,26530145
8409,商之器,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8410,森田,106,Y1,1.65,107/06/26,106/01/01~106/12/31,股東會確認,1.65,0.0,0
8411,福貞-KY,106,Y1,0.35,107/06/20,106/01/01~106/12/31,股東會確認,0.35,0.0,0
8415,大國鋼,106,Y1,0.71,107/06/05,106/01/01~106/12/31,股東會確認,0.71,0.0,0
8416,實威,106,Y1,6.0,107/05/31,106/01/01~106/12/31,股東會確認,6.0,1.0,2564610
8421,旭源,106,Y1,0.05,107/06/15,106/01/01~106/12/31,股東會確認,0.05,0.0,0
8422,可寧衛*,106,Y1,11.0,107/06/22,106/01/01~106/12/31,股東會確認,11.0,0.0,0
8423,保綠-KY,106,Y1,0.5,107/06/20,106/01/01~106/12/31,股東會確認,0.5,0.5,1001000
8424,惠普,106,Y1,3.5,107/05/29,106/01/01~106/12/31,股東會確認,3.5,0.0,0
8426,紅木-KY,106,Y1,1.7,107/06/19,106/01/01~106/12/31,股東會確認,1.7,0.0,0
8429,金麗-KY,106,Y1,0.13,107/06/21,106/01/01~106/12/31,股東會確認,0.13,0.17,3053017
8431,匯鑽科,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8432,東生華,106,Y1,2.1,107/06/15,106/01/01~106/12/31,股東會確認,2.1,0.0,0
8433,弘帆,106,Y1,5.0476175,107/06/22,106/01/01~106/12/31,股東會確認,5.0476175,0.0,0
8435,鉅邁,106,Y1,3.3,107/06/08,106/01/01~106/12/31,股東會確認,3.3,0.0,0
8436,大江,106,Y1,2.7,107/05/18,106/01/01~106/12/31,股東會確認,2.7,1.5,13051756
8437,大地-KY,106,Y1,7.1,107/06/20,106/01/01~106/12/31,股東會確認,7.1,0.5,1805740
8438,昶昕,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8440,綠電,106,Y1,0.85697453,107/04/26,106/01/01~106/12/31,股東會確認,0.85697453,0.0,0
8442,威宏-KY,106,Y1,0.0,107/06/05,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8443,阿瘦,106,Y1,0.14,107/06/21,106/01/01~106/12/31,股東會確認,0.14,0.0,0
8444,綠河-KY,106,Y1,4.2,107/06/12,106/01/01~106/12/31,股東會確認,4.2,0.0,0
8446,華研,106,Y1,5.0,107/06/13,106/01/01~106/12/31,股東會確認,5.0,0.5,7101855
8450,霹靂,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,4664541
8454,富邦媒,106,Y1,7.7745,107/05/17,106/01/01~106/12/31,股東會確認,7.7745,0.0,0
8455,大拓-KY,106,Y1,0.11401215,107/06/19,106/01/01~106/12/31,股東會確認,0.11401215,0.0,0
8462,柏文,106,Y1,3.44437332,107/06/01,106/01/01~106/12/31,股東會確認,3.44437332,2.50000005,11997250
8463,潤泰材,106,Y1,0.83,107/05/21,106/01/01~106/12/31,股東會確認,0.83,0.0,0
8464,億豐,106,Y1,10.0,107/06/27,106/01/01~106/12/31,股東會確認,10.0,0.0,0
8466,美吉吉-KY,106,Y1,6.0,107/06/05,106/01/01~106/12/31,股東會確認,6.0,0.0,0
8467,波力-KY,106,Y1,1.5,107/05/23,106/01/01~106/12/31,股東會確認,1.5,0.0,0
8472,夠麻吉,106,Y1,1.0,107/06/26,106/01/01~106/12/31,股東會確認,1.0,0.0,0
8473,山林水,106,Y1,2.8,107/06/11,106/01/01~106/12/31,股東會確認,2.8,0.0,0
8476,台境*,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,1946847
8477,創業家,106,Y1,0.82,107/06/13,106/01/01~106/12/31,股東會確認,0.82,0.0,2060236
8478,東哥遊艇,106,Y1,2.03,107/06/29,106/01/01~106/12/31,股東會確認,2.03,0.0,0
8481,政伸,106,Y1,2.85,107/06/29,106/01/01~106/12/31,股東會確認,2.85,0.0,0
8482,商億-KY,106,Y1,6.9936,107/06/28,106/01/01~106/12/31,股東會確認,6.9936,0.0,0
8487,愛爾達-創,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8488,吉源-KY,106,Y1,0.2,107/06/22,106/01/01~106/12/31,股東會確認,0.2,0.0,0
8489,三貝德,106,Y1,5.0,107/05/21,106/01/01~106/12/31,股東會確認,5.0,2.0,6003487
8499,鼎炫-KY,106,Y1,5.0,107/06/13,106/01/01~106/12/31,股東會確認,5.0,0.0,0
8905,裕國,106,Y1,1.0,107/06/20,106/01/01~106/12/31,股東會確認,1.0,0.0,0
8906,花王,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8908,欣雄,106,Y1,0.78,107/06/05,106/01/01~106/12/31,股東會確認,0.78,0.78,11965364
8916,光隆,106,Y1,2.0,107/06/22,106/01/01~106/12/31,股東會確認,2.0,0.0,0
8917,欣泰,106,Y1,1.5,107/06/27,106/01/01~106/12/31,股東會確認,1.5,0.0,0
8921,沈氏,106,Y1,0.259,107/06/14,106/01/01~106/12/31,股東會確認,0.259,0.0,0
8923,時報,106,Y1,0.9,107/06/11,106/01/01~106/12/31,股東會確認,0.9,0.0,0
8924,大田,106,Y1,3.4,107/05/11,106/01/01~106/12/31,股東會確認,3.4,0.0,0
8926,台汽電,106,Y1,1.3,107/06/20,106/01/01~106/12/31,股東會確認,1.3,0.0,0
8927,北基,106,Y1,0.11,107/05/29,106/01/01~106/12/31,股東會確認,0.11,0.0,0
8928,鉅明,106,Y1,1.5,107/05/29,106/01/01~106/12/31,董事會擬議,1.5,0.0,0
8929,富堡,106,Y1,1.5,107/06/25,106/01/01~106/12/31,股東會確認,1.5,1.50000015,6405344
8930,青鋼,106,Y1,0.69999999,107/06/13,106/01/01~106/12/31,股東會確認,0.69999999,1.79999989,12136180
8931,大汽電,106,Y1,0.9,107/06/27,106/01/01~106/12/31,股東會確認,0.9,0.0,0
8932,智通*,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8933,愛地雅,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8935,邦泰,106,Y1,0.0,107/06/08,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8936,國統,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8937,合騏,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8938,明安,106,Y1,2.6,107/05/25,106/01/01~106/12/31,股東會確認,2.6,0.0,0
8940,新天地,106,Y1,0.0,107/05/10,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8941,關中,106,Y1,8.0,107/06/19,106/01/01~106/12/31,股東會確認,8.0,1.0,2363240
8942,森鉅,106,Y1,0.0,107/05/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
8996,高力,106,Y1,1.0,107/06/28,106/01/01~106/12/31,股東會確認,1.0,0.0,0
9802,鈺齊-KY,106,Y1,4.1,107/06/08,106/01/01~106/12/31,股東會確認,4.1,0.0,0
9902,台火,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
9904,寶成,106,Y1,2.0,107/06/15,106/01/01~106/12/31,股東會確認,2.0,0.0,0
9905,大華,106,Y1,1.7,107/06/28,106/01/01~106/12/31,股東會確認,1.7,0.0,0
9906,欣巴巴,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,1.1771465,8777560
9907,統一實,106,Y1,0.5,107/06/22,106/01/01~106/12/31,股東會確認,0.5,0.0,0
9908,大台北,106,Y1,1.1,107/06/07,106/01/01~106/12/31,股東會確認,1.1,0.0,0
9910,豐泰,106,Y1,5.0,107/06/28,106/01/01~106/12/31,股東會確認,5.0,0.0,0
9911,櫻花,106,Y1,2.6,107/06/13,106/01/01~106/12/31,股東會確認,2.6,0.0,0
9912,偉聯,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
9914,美利達,106,Y1,2.0,107/06/26,106/01/01~106/12/31,股東會確認,2.0,0.0,0
9917,中保科,106,Y1,4.0,107/06/07,106/01/01~106/12/31,股東會確認,4.0,0.0,0
9918,欣天然,106,Y1,1.2,107/06/07,106/01/01~106/12/31,股東會確認,1.2,0.0,0
9919,康那香,106,Y1,0.35,107/06/14,106/01/01~106/12/31,股東會確認,0.35,0.0,0
9921,巨大,106,Y1,3.5,107/06/22,106/01/01~106/12/31,股東會確認,3.5,0.0,0
9924,福興,106,Y1,2.0,107/06/22,106/01/01~106/12/31,股東會確認,2.0,0.0,0
9925,新保,106,Y1,2.0,107/06/15,106/01/01~106/12/31,股東會確認,2.0,0.0,0
9926,新海,106,Y1,1.6,107/06/19,106/01/01~106/12/31,股東會確認,1.6,0.0,0
9927,泰銘,106,Y1,3.0,107/06/21,106/01/01~106/12/31,股東會確認,3.0,0.0,0
9928,中視,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
9929,秋雨,106,Y1,0.0,107/06/05,106/01/01~106/12/31,股東會確認,0.0,0.0,0
9930,中聯資源,106,Y1,1.0,107/06/22,106/01/01~106/12/31,股東會確認,1.0,1.0,22594579
9931,欣高,106,Y1,1.2,107/06/11,106/01/01~106/12/31,股東會確認,1.2,0.0,0
9933,中鼎,106,Y1,3.23,107/05/29,106/01/01~106/12/31,股東會確認,3.23,0.0,0
9934,成霖,106,Y1,1.5,107/05/25,106/01/01~106/12/31,股東會確認,1.5,0.0,0
9935,慶豐富,106,Y1,0.0,107/05/24,106/01/01~106/12/31,股東會確認,0.0,0.0,0
9937,全國,106,Y1,2.0,107/06/22,106/01/01~106/12/31,股東會確認,2.0,0.0,0
9938,百和,106,Y1,3.0,107/06/14,106/01/01~106/12/31,股東會確認,3.0,0.0,0
9939,宏全,106,Y1,2.5,107/06/15,106/01/01~106/12/31,股東會確認,2.5,0.0,0
9940,信義,106,Y1,2.5,107/05/23,106/01/01~106/12/31,股東會確認,2.5,1.31,85346500
9941,裕融,106,Y1,5.9,107/06/26,106/01/01~106/12/31,股東會確認,5.9,0.0,0
