code,year,quarter,eps,profit,equity,cash_dividend
3564,112,Q1,0.24,14403.0,1247800.0,
3564,112,Y1,,,,0.35
3564,111,Q4,2.6,153743.0,1279197.0,
3564,111,Q3,1.9,112506.0,1243313.0,
3564,111,Q2,1.08,64102.0,1192266.0,
3564,111,Q1,0.26,15317.0,1145968.0,
3564,111,Y1,,,,0.8
3564,110,Q4,0.75,44617.0,1159294.0,
3564,110,Q3,0.38,22428.0,1134445.0,
3564,110,Q2,0.11,6284.0,1118641.0,
3564,110,Q1,0.06,3786.0,1152734.0,
3564,110,Y1,,,,0.6
3564,109,Q4,0.9,53148.0,1148145.0,
3564,109,Q3,,,1116025.0,
3564,109,Q2,0.14,8513.0,1101287.0,
3564,109,Q1,0.05,2990.0,1131649.0,
3564,109,Y1,,,,0.6
3564,108,Q4,0.89,47666.0,1128569.0,
3564,108,Q3,0.3,15682.0,1098359.0,
3564,108,Q2,-0.09,-4261.0,1066305.0,
3564,108,Q1,-0.27,-10404.0,1054881.0,
3564,108,Y1,,,,0.6
3564,107,Q4,-2.45,-61939.0,510049.0,
3564,107,Q3,-3.04,-73589.0,498283.0,
3564,107,Q2,-2.8,-63148.0,404238.0,
3564,107,Q1,-1.29,-29067.0,437601.0,
3564,107,Y1,,,,
3564,106,Q4,-3.65,-82275.0,464638.0,
3564,106,Q3,-3.33,-74959.0,471146.0,
3564,106,Q2,-2.81,-57567.0,486699.0,
3564,106,Q1,-1.78,-36388.0,526001.0,
3564,106,Y1,,,,
3567,114,Q3,0.69,23501.0,565812.0,
3567,114,Q2,,,555153.0,
3567,114,Q1,0.25,8414.0,611842.0,
3567,113,Q4,1.87,63352.0,603428.0,
3567,113,Q3,1.45,49263.0,588262.0,
3567,113,Q2,1.0,34002.0,573001.0,
3567,113,Q1,0.42,14348.0,645023.0,
3567,113,Y1,,,,1.8
3567,112,Q4,3.01,102046.0,630675.0,
3567,112,Q3,2.36,80300.0,605902.0,
3567,112,Q2,1.23,41843.0,567445.0,
3567,112,Q1,0.37,12665.0,609570.0,
3567,112,Y1,,,,2.7
3567,111,Q4,2.36,80136.0,596905.0,
3567,111,Q3,2.06,70053.0,586352.0,
3567,111,Q2,1.6,54297.0,556023.0,
3567,111,Q1,0.8,27262.0,617268.0,
3567,111,Y1,,,,2.1
3567,110,Q4,3.09,104775.0,590006.0,
3567,110,Q3,2.2,74774.0,559362.0,
3567,110,Q2,1.32,44929.0,597425.0,
3567,110,Q1,0.57,19222.0,571718.0,
3567,110,Y1,,,,2.6
3567,109,Q4,2.35,79752.0,552496.0,
3567,109,Q3,,,527003.0,
3567,109,Q2,1.07,36503.0,507953.0,
3567,109,Q1,0.53,18178.0,546144.0,
3567,109,Y1,,,,2.0
3567,108,Q4,1.8,61533.0,531335.0,
3567,108,Q3,1.17,39960.0,509961.0,
3567,108,Q2,0.75,25700.0,495701.0,
3567,108,Q1,0.37,12708.0,550963.0,
3567,108,Y1,,,,1.7
3567,107,Q4,2.63,92944.0,537169.0,
3567,107,Q3,1.87,66319.0,542920.0,
3567,107,Q2,1.31,46454.0,521855.0,
3567,107,Q1,0.65,23130.0,580121.0,
3567,107,Y1,,,,2.0
3567,106,Q4,2.76,97766.0,556991.0,
3567,106,Q3,2.01,71209.0,531179.0,
3567,106,Q2,1.3,46119.0,506089.0,
3567,106,Q1,0.73,25954.0,556872.0,
3567,106,Y1,,,,2.3
3570,114,Q3,11.01,188255.0,1031716.0,
3570,114,Q2,,,971871.0,
3570,114,Q1,4.29,73380.0,926116.0,
3570,113,Q4,12.98,221887.0,1003645.0,
3570,113,Q3,9.42,161065.0,941969.0,
3570,113,Q2,6.2,106004.0,884504.0,
3570,113,Q1,3.06,52276.0,829711.0,
3570,113,Y1,,,,9.0
3570,112,Q4,11.62,198721.0,911853.0,
3570,112,Q3,8.88,151823.0,866435.0,
3570,112,Q2,5.8,99235.0,809963.0,
3570,112,Q1,2.78,47574.0,762679.0,
3570,112,Y1,,,,8.0
3570,111,Q4,10.65,181706.0,842720.0,
3570,111,Q3,7.62,129760.0,788801.0,
3570,111,Q2,5.12,87162.0,745044.0,
3570,111,Q1,2.34,39579.0,699317.0,
3570,111,Y1,,,,7.5
3570,110,Q4,8.5,145119.0,757762.0,
3570,110,Q3,5.91,100807.0,716029.0,
3570,110,Q2,3.38,57545.0,672815.0,
3570,110,Q1,1.55,26313.0,642522.0,
3570,110,Y1,,,,6.0
3570,109,Q4,8.0,136279.0,704407.0,
3570,109,Q3,,,667842.0,
3570,109,Q2,4.47,76219.0,640413.0,
3570,109,Q1,2.36,40196.0,606052.0,
3570,109,Y1,,,,5.2
3570,108,Q4,8.37,143002.0,661442.0,
3570,108,Q3,6.02,102885.0,629525.0,
3570,108,Q2,4.06,69337.0,598637.0,
3570,108,Q1,2.02,34452.0,616484.0,
3570,108,Y1,,,,5.5
3570,107,Q4,4.34,74245.0,579524.0,
3570,107,Q3,2.81,48055.0,553464.0,
3570,107,Q2,1.5,25621.0,534634.0,
3570,107,Q1,0.33,5721.0,537548.0,
3570,107,Y1,,,,3.0
3570,106,Q4,1.51,25753.0,530161.0,
3570,106,Q3,0.87,14917.0,517186.0,
3570,106,Q2,0.19,3298.0,503977.0,
3570,106,Q1,0.45,7760.0,557702.0,
3570,106,Y1,,,,1.28
3577,114,Q3,1.73,110788.0,1339157.0,
3577,114,Q2,,,1309134.0,
3577,114,Q1,0.77,49567.0,1379965.0,
3577,113,Q4,1.62,103780.0,1328728.0,
3577,113,Q3,1.43,91289.0,1307044.0,
3577,113,Q2,0.57,36696.0,1249951.0,
3577,113,Q1,0.15,9676.0,1285400.0,
3577,113,Y1,,,,1.5
3577,112,Q4,1.28,82052.0,1273656.0,
3577,112,Q3,1.11,71106.0,1255069.0,
3577,112,Q2,0.67,39206.0,1218977.0,
3577,112,Q1,0.63,36771.0,1307904.0,
3577,112,Y1,,,,1.0
3577,111,Q4,3.98,231346.0,1269519.0,
3577,111,Q3,3.17,184562.0,1229443.0,
3577,111,Q2,1.84,97475.0,1141134.0,
3577,111,Q1,0.63,33266.0,1157782.0,
3577,111,Y1,,,,1.5
3577,110,Q4,3.23,170627.0,1120877.0,
3577,110,Q3,2.07,109470.0,1060830.0,
3577,110,Q2,1.42,75116.0,1026096.0,
3577,110,Q1,0.44,23356.0,1012565.0,
3577,110,Y1,,,,1.5
3577,109,Q4,0.76,39983.0,989914.0,
3577,109,Q3,,,966161.0,
3577,109,Q2,0.23,12229.0,956980.0,
3577,109,Q1,0.12,6090.0,988935.0,
3577,109,Y1,,,,0.7
3577,108,Q4,0.92,48708.0,984638.0,
3577,108,Q3,0.61,32181.0,973152.0,
3577,108,Q2,0.27,12759.0,956820.0,
3577,108,Q1,0.13,6080.0,985505.0,
3577,108,Y1,,,,0.7
3577,107,Q4,2.06,99091.0,977842.0,
3577,107,Q3,1.75,84176.0,964374.0,
3577,107,Q2,1.29,62135.0,946112.0,
3577,107,Q1,0.67,32247.0,989159.0,
3577,107,Y1,,,,0.7
3577,106,Q4,1.85,89090.0,953062.0,
3577,106,Q3,1.4,67390.0,934097.0,
3577,106,Q2,0.71,34128.0,899316.0,
3577,106,Q1,0.3,13115.0,920227.0,
3577,106,Y1,,,,1.5
3580,114,Q3,1.46,57439.0,994532.0,
3580,114,Q2,,,958808.0,
3580,114,Q1,0.36,14044.0,1092971.0,
3580,113,Q4,5.08,198176.0,1066692.0,
3580,113,Q3,4.44,173060.0,1012768.0,
3580,113,Q2,1.59,61851.0,887250.0,
3580,113,Q1,-0.15,-5842.0,894048.0,
3580,113,Y1,,,,3.0
3580,112,Q4,2.63,102216.0,887103.0,
3580,112,Q3,2.2,85376.0,882651.0,
3580,112,Q2,1.02,39508.0,823099.0,
3580,112,Q1,0.2,7818.0,969552.0,
3580,112,Y1,,,,2.02
3580,111,Q4,6.37,247299.0,963209.0,
3580,111,Q3,4.89,189423.0,913922.0,
3580,111,Q2,2.01,77736.0,784987.0,
3580,111,Q1,0.59,22832.0,815649.0,
3580,111,Y1,,,,4.5
3580,110,Q4,3.02,116120.0,777721.0,
3580,110,Q3,1.93,74196.0,719423.0,
3580,110,Q2,1.36,52351.0,748939.0,
3580,110,Q1,0.51,19739.0,709980.0,
3580,110,Y1,,,,2.1
3580,109,Q4,1.84,70772.0,691833.0,
3580,109,Q3,,,654606.0,
3580,109,Q2,0.14,5239.0,594304.0,
3580,109,Q1,-0.08,-3169.0,679349.0,
3580,109,Y1,,,,1.3
3580,108,Q4,2.43,94751.0,685311.0,
3580,108,Q3,2.02,78560.0,676495.0,
3580,108,Q2,1.25,48766.0,653868.0,
3580,108,Q1,0.08,3207.0,692949.0,
3580,108,Y1,,,,1.7
3580,107,Q4,3.11,115571.0,687189.0,
3580,107,Q3,3.04,110440.0,690565.0,
3580,107,Q2,1.51,53706.0,489770.0,
3580,107,Q1,-0.53,-18840.0,534437.0,
3580,107,Y1,,,,2.1
3580,106,Q4,5.29,184024.0,549920.0,
3580,106,Q3,4.02,138808.0,506708.0,
3580,106,Q2,0.26,16701.0,377634.0,
3580,106,Q1,-0.15,-9595.0,323342.0,
3580,106,Y1,,,,3.3384
3581,114,Q3,0.13,38774.0,994863.0,
3581,114,Q2,,,939757.0,
3581,114,Q1,-0.23,2099.0,1022328.0,
3581,113,Q4,0.6,72382.0,1014717.0,
3581,113,Q3,0.0,32128.0,979104.0,
3581,113,Q2,0.18,30854.0,967449.0,
3581,113,Q1,0.04,12903.0,995190.0,
3581,113,Y1,,,,0.5
3581,112,Q4,0.55,60234.0,977989.0,
3581,112,Q3,0.52,54854.0,975704.0,
3581,112,Q2,0.3,33336.0,947207.0,
3581,112,Q1,0.28,25979.0,1003830.0,
3581,112,Y1,,,,0.5
3581,111,Q4,1.26,90281.0,977446.0,
3581,111,Q3,0.92,68722.0,950438.0,
3581,111,Q2,0.32,29754.0,905167.0,
3581,111,Q1,0.31,22811.0,967143.0,
3581,111,Y1,,,,0.8
3581,110,Q4,2.11,127550.0,937420.0,
3581,110,Q3,1.71,101711.0,913899.0,
3581,110,Q2,0.99,57777.0,869140.0,
3581,110,Q1,0.33,20215.0,916990.0,
3581,110,Y1,,,,1.0
3581,109,Q4,1.5,116528.0,896416.0,
3581,109,Q3,,,847843.0,
3581,109,Q2,0.79,49281.0,836210.0,
3581,109,Q1,-0.08,-1037.0,835827.0,
3581,109,Y1,,,,0.9
3581,108,Q4,1.05,72260.0,841015.0,
3581,108,Q3,0.92,61744.0,833295.0,
3581,108,Q2,0.49,32286.0,807436.0,
3581,108,Q1,0.12,8683.0,866934.0,
3581,108,Y1,,,,0.7
3581,107,Q4,0.71,53996.0,864350.0,
3581,107,Q3,0.55,40123.0,851316.0,
3581,107,Q2,0.46,31532.0,834054.0,
3581,107,Q1,0.26,15324.0,898680.0,
3581,107,Y1,,,,0.7
3581,106,Q4,1.5,94262.0,884061.0,
3581,106,Q3,1.29,79206.0,868436.0,
3581,106,Q2,0.3,22715.0,837849.0,
3581,106,Q1,0.04,5706.0,895964.0,
3581,106,Y1,,,,1.0
3587,114,Q3,4.26,283968.0,4559900.0,
3587,114,Q2,,,4255515.0,
3587,114,Q1,0.76,50407.0,4524571.0,
3587,113,Q4,10.39,688123.0,4842690.0,
3587,113,Q3,8.28,547982.0,4749350.0,
3587,113,Q2,5.41,357341.0,4446245.0,
3587,113,Q1,2.11,138790.0,4169063.0,
3587,113,Y1,,,,7.0
3587,112,Q4,10.81,686211.0,4493766.0,
3587,112,Q3,8.48,531571.0,4405528.0,
3587,112,Q2,5.81,358396.0,3425618.0,
3587,112,Q1,2.45,151477.0,3207204.0,
3587,112,Y1,,,,9.0
3587,111,Q4,10.12,627369.0,3556894.0,
3587,111,Q3,6.64,412527.0,3371350.0,
3587,111,Q2,3.68,229537.0,3187606.0,
3587,111,Q1,2.04,127210.0,3169381.0,
3587,111,Y1,,,,8.0
3587,110,Q4,9.48,585681.0,3275800.0,
3587,110,Q3,6.5,400367.0,3073995.0,
3587,110,Q2,4.21,259813.0,2814539.0,
3587,110,Q1,1.75,109006.0,2679786.0,
3587,110,Y1,,,,5.0
3587,109,Q4,6.18,385077.0,2945795.0,
3587,109,Q3,,,2786814.0,
3587,109,Q2,2.05,127628.0,2628606.0,
3587,109,Q1,1.11,69030.0,2775589.0,
3587,109,Y1,,,,4.5
3587,108,Q4,3.95,245943.0,2720727.0,
3587,108,Q3,2.72,169263.0,2655060.0,
3587,108,Q2,2.0,124604.0,2655776.0,
3587,108,Q1,0.96,59900.0,2793681.0,
3587,108,Y1,,,,3.0
3587,107,Q4,4.13,256507.0,2706275.0,
3587,107,Q3,2.66,164857.0,2607775.0,
3587,107,Q2,1.88,116677.0,2587215.0,
3587,107,Q1,0.79,48809.0,2679980.0,
3587,107,Y1,,,,3.0
3587,106,Q4,4.04,214807.0,2624133.0,
3587,106,Q3,2.67,140807.0,1807685.0,
3587,106,Q2,1.73,91086.0,1749629.0,
3587,106,Q1,0.5,26171.0,1861505.0,
3587,106,Y1,,,,2.5
3594,114,Q3,-0.05,-9283.0,2404042.0,
3594,114,Q2,,,2320466.0,
3594,114,Q1,-0.21,-31872.0,2463023.0,
3594,113,Q4,1.36,152082.0,2523685.0,
3594,113,Q3,0.72,66334.0,2203866.0,
3594,113,Q2,0.6,55733.0,2177881.0,
3594,113,Q1,0.19,17230.0,2132987.0,
3594,113,Y1,,,,0.8
3594,112,Q4,1.3,124338.0,2146958.0,
3594,112,Q3,1.3,124543.0,2167762.0,
3594,112,Q2,0.93,90097.0,2118399.0,
3594,112,Q1,0.38,35809.0,2144816.0,
3594,112,Y1,,,,0.6
3594,111,Q4,1.51,128542.0,2091737.0,
3594,111,Q3,1.09,90788.0,2056661.0,
3594,111,Q2,0.42,32561.0,1884236.0,
3594,111,Q1,0.18,13345.0,1879295.0,
3594,111,Y1,,,,0.8
3594,110,Q4,0.3,21492.0,1547832.0,
3594,110,Q3,0.01,559.0,1532703.0,
3594,110,Q2,0.01,885.0,1541691.0,
3594,110,Q1,-0.12,-9118.0,1487264.0,
3594,110,Y1,,,,0.1
3594,109,Q4,0.16,8436.0,1485867.0,
3594,109,Q3,,,1402194.0,
3594,109,Q2,-0.19,-13017.0,1323241.0,
3594,109,Q1,-0.46,-29249.0,1325172.0,
3594,109,Y1,,,,0.1
3594,108,Q4,0.71,41475.0,1334412.0,
3594,108,Q3,0.77,46116.0,1348043.0,
3594,108,Q2,0.64,38162.0,1353707.0,
3594,108,Q1,0.25,14314.0,1341597.0,
3594,108,Y1,,,,0.1
3594,107,Q4,0.41,23652.0,1318751.0,
3594,107,Q3,0.19,8804.0,1316120.0,
3594,107,Q2,-0.18,-12725.0,1321155.0,
3594,107,Q1,-0.62,-38377.0,1305196.0,
3594,107,Y1,,,,0.1
3594,106,Q4,2.5,140785.0,1369071.0,
3594,106,Q3,3.58,204509.0,1442445.0,
3594,106,Q2,-0.47,-27899.0,1159328.0,
3594,106,Q1,-1.15,-77379.0,1103131.0,
3594,106,Y1,,,,0.2
3597,114,Q3,0.12,4640.0,562270.0,
3597,114,Q2,,,542604.0,
3597,114,Q1,0.18,7106.0,610081.0,
3597,113,Q4,1.32,51507.0,598761.0,
3597,113,Q3,0.76,29702.0,580557.0,
3597,113,Q2,0.35,13464.0,562088.0,
3597,113,Q1,0.18,6888.0,564396.0,
3597,113,Y1,,,,0.85
3597,112,Q4,0.25,9743.0,550301.0,
3597,112,Q3,0.52,20208.0,568026.0,
3597,112,Q2,0.36,13922.0,553836.0,
3597,112,Q1,0.02,720.0,611514.0,
3597,112,Y1,,,,0.3
3597,111,Q4,2.06,80351.0,616121.0,
3597,111,Q3,1.83,71583.0,615309.0,
3597,111,Q2,0.72,27962.0,566889.0,
3597,111,Q1,0.17,6454.0,613554.0,
3597,111,Y1,,,,1.7
3597,110,Q4,2.1,76704.0,599873.0,
3597,110,Q3,1.63,58126.0,581433.0,
3597,110,Q2,0.96,33578.0,470433.0,
3597,110,Q1,0.39,13790.0,491628.0,
3597,110,Y1,,,,1.7
3597,109,Q4,1.28,43469.0,480098.0,
3597,109,Q3,,,465751.0,
3597,109,Q2,0.44,14719.0,443390.0,
3597,109,Q1,0.08,2427.0,460017.0,
3597,109,Y1,,,,1.2
3597,108,Q4,1.05,32060.0,398200.0,
3597,108,Q3,0.8,24380.0,394080.0,
3597,108,Q2,0.57,17273.0,389897.0,
3597,108,Y1,,,,0.85
3597,107,Q4,1.51,45897.0,427215.0,
3597,107,Q2,0.94,28512.0,412777.0,
3597,107,Y1,,,,1.8
3597,106,Q4,0.05,1441.0,388573.0,
3597,106,Q2,-0.35,-10742.0,382814.0,
3597,106,Y1,,,,0.2
3609,114,Q3,7.31,281004.0,563582.0,
3609,114,Q2,,,208838.0,
3609,114,Q1,-0.89,-34009.0,246378.0,
3609,113,Q4,-4.71,-166176.0,281275.0,
3609,113,Q3,-3.41,-120222.0,235285.0,
3609,113,Q2,-2.29,-80670.0,274548.0,
3609,113,Q1,-1.25,-44269.0,310572.0,
3609,113,Y1,,,,
3609,112,Q4,-5.73,-202254.0,355104.0,
3609,112,Q3,-4.18,-147562.0,409863.0,
3609,112,Q2,-2.81,-99235.0,456608.0,
3609,112,Q1,-1.05,-37063.0,519458.0,
3609,112,Y1,,,,
3609,111,Q4,-2.76,-90036.0,555449.0,
3609,111,Q3,-1.55,-49171.0,595134.0,
3609,111,Q2,-0.84,-25617.0,420258.0,
3609,111,Q1,-0.23,-7201.0,441467.0,
3609,111,Y1,,,,
3609,110,Q4,0.01,157.0,444287.0,
3609,110,Q3,-0.1,-3141.0,441814.0,
3609,110,Q2,-0.18,-5572.0,486554.0,
3609,110,Q1,-0.24,-7279.0,485899.0,
3609,110,Y1,,,,
3609,109,Q4,-0.19,-5923.0,495749.0,
3609,109,Q3,,,497775.0,
3609,109,Q2,0.15,4558.0,500973.0,
3609,109,Q1,0.04,1352.0,494155.0,
3609,109,Y1,,,,1.5
3609,108,Q4,0.03,889.0,494173.0,
3609,108,Q3,0.1,3141.0,497535.0,
3609,108,Q2,0.18,5467.0,505678.0,
3609,108,Q1,0.13,3825.0,519476.0,
3609,108,Y1,,,,
3609,107,Q4,0.72,21895.0,514283.0,
3609,107,Q3,0.68,20624.0,513480.0,
3609,107,Q2,0.47,14384.0,520307.0,
3609,107,Q1,0.14,4190.0,515206.0,
3609,107,Y1,,,,0.5
3609,106,Q4,0.49,14807.0,505932.0,
3609,106,Q3,0.44,13290.0,502426.0,
3609,106,Q2,0.3,9172.0,493936.0,
3609,106,Q1,0.01,377.0,478040.0,
3609,106,Y1,,,,0.2
3611,114,Q3,13.9,663839.0,5032454.0,
3611,114,Q2,,,4542311.0,
3611,114,Q1,3.87,185338.0,5309326.0,
3611,113,Q4,14.19,672216.0,5101279.0,
3611,113,Q3,11.32,533766.0,5110216.0,
3611,113,Q2,8.24,388257.0,5149295.0,
3611,113,Q1,3.39,159780.0,5462651.0,
3611,113,Y1,,,,10.0
3611,112,Q4,19.76,926873.0,5461271.0,
3611,112,Q3,16.26,761701.0,5287874.0,
3611,112,Q2,11.38,532168.0,5114823.0,
3611,112,Q1,4.81,204329.0,5385777.0,
3611,112,Y1,,,,13.0
3611,111,Q4,22.71,964909.0,4750725.0,
3611,111,Q3,16.46,699298.0,4673525.0,
3611,111,Q2,10.69,453922.0,4114597.0,
3611,111,Q1,3.66,155554.0,4445753.0,
3611,111,Y1,,,,13.0
3611,110,Q4,18.47,784486.0,4088143.0,
3611,110,Q3,14.12,599794.0,3722533.0,
3611,110,Q2,9.14,388052.0,3542081.0,
3611,110,Q1,4.13,175443.0,3664137.0,
3611,110,Y1,,,,11.0
3611,109,Q4,16.84,715352.0,3551215.0,
3611,109,Q3,,,3016169.0,
3611,109,Q2,6.33,268753.0,2833136.0,
3611,109,Q1,3.04,129288.0,3038411.0,
3611,109,Y1,,,,10.0
3611,108,Q4,17.93,760524.0,3165034.0,
3611,108,Q3,13.01,551794.0,2914001.0,
3611,108,Q2,8.75,370981.0,2791461.0,
3611,108,Q1,4.29,165564.0,3032754.0,
3611,108,Y1,,,,10.0
3611,107,Q4,17.84,687843.0,2800487.0,
3611,107,Q3,12.67,488611.0,2691881.0,
3611,107,Q2,8.52,328316.0,2843430.0,
3611,107,Q1,3.51,135163.0,2912998.0,
3611,107,Y1,,,,10.0
3611,106,Q4,16.02,617759.0,2661955.0,
3611,106,Q3,11.47,442052.0,2334280.0,
3611,106,Q2,7.35,283508.0,2013237.0,
3611,106,Q1,2.98,114938.0,2152192.0,
3611,106,Y1,,,,10.0
3615,114,Q3,0.54,74353.0,2426311.0,
3615,114,Q2,,,2484071.0,
3615,114,Q1,-0.05,14888.0,2518990.0,
3615,113,Q4,0.0,40121.0,2523106.0,
3615,113,Q3,0.33,54635.0,2516181.0,
3615,113,Q2,0.23,44029.0,2501674.0,
3615,113,Q1,0.15,23988.0,2504005.0,
3615,113,Y1,,,,0.3
3615,112,Q4,0.88,85278.0,2525729.0,
3615,112,Q3,0.86,82060.0,2526554.0,
3615,112,Q2,0.6,53233.0,2497301.0,
3615,112,Q1,0.28,24381.0,2474496.0,
3615,112,Y1,,,,0.7
3615,111,Q4,0.09,51150.0,2451649.0,
3615,111,Q3,0.16,54005.0,2429655.0,
3615,111,Q2,0.09,37348.0,2413527.0,
3615,111,Q1,0.34,37215.0,2455859.0,
3615,111,Y1,,,,
3615,110,Q4,1.43,139837.0,2383061.0,
3615,110,Q3,0.99,96955.0,2337344.0,
3615,110,Q2,0.57,57327.0,2307176.0,
3615,110,Q1,0.27,26358.0,2258500.0,
3615,110,Y1,,,,0.368306
3615,109,Q4,0.29,29554.0,2221763.0,
3615,109,Q3,,,2217518.0,
3615,109,Q2,0.13,11943.0,2263029.0,
3615,109,Q1,-0.16,-10251.0,2184783.0,
3615,109,Y1,,,,
3615,108,Q4,-6.71,-454024.0,2189286.0,
3615,108,Q3,-1.04,-67706.0,2584141.0,
3615,108,Q2,-0.99,-67989.0,2634096.0,
3615,108,Q1,-0.55,-37409.0,2604450.0,
3615,108,Y1,,,,
3615,107,Q4,0.4,27066.0,2609329.0,
3615,107,Q3,0.64,44038.0,2628477.0,
3615,107,Q2,0.68,46406.0,2639088.0,
3615,107,Q1,0.57,39226.0,2676472.0,
3615,107,Y1,,,,0.3
3615,106,Q4,0.8,55512.0,2636853.0,
3615,106,Q3,0.66,46090.0,2641623.0,
3615,106,Q2,0.34,24287.0,2645411.0,
3615,106,Q1,0.07,5139.0,2667342.0,
3615,106,Y1,,,,0.1
3623,114,Q3,-0.23,-6787.0,354787.0,
3623,114,Q2,,,349104.0,
3623,114,Q1,-0.28,-8230.0,348876.0,
3623,113,Q4,-0.93,-27127.0,353121.0,
3623,113,Q3,-0.67,-19604.0,361885.0,
3623,113,Q2,-0.25,-7180.0,374108.0,
3623,113,Q1,-0.16,-4651.0,376713.0,
3623,113,Y1,,,,
3623,112,Q4,-0.34,-9833.0,377319.0,
3623,112,Q3,-0.08,-2436.0,381883.0,
3623,112,Q2,0.02,706.0,385595.0,
3623,112,Q1,-0.07,-1972.0,384210.0,
3623,112,Y1,,,,
3623,111,Q4,-0.94,-27577.0,382356.0,
3623,111,Q3,-0.33,-9675.0,399296.0,
3623,111,Q2,-0.26,-7570.0,406037.0,
3623,111,Q1,-0.27,-7882.0,408135.0,
3623,111,Y1,,,,
3623,110,Q4,-1.24,-36283.0,416017.0,
3623,110,Q3,-1.15,-33548.0,418614.0,
3623,110,Q2,-0.96,-27950.0,424212.0,
3623,110,Q1,-0.55,-16116.0,436046.0,
3623,110,Y1,,,,
3623,109,Q4,-1.12,-32645.0,452162.0,
3623,109,Q3,,,463341.0,
3623,109,Q2,-0.21,-6182.0,479041.0,
3623,109,Q1,-0.17,-4854.0,480281.0,
3623,109,Y1,,,,
3623,108,Q4,-0.23,-6825.0,486566.0,
3623,108,Q3,0.11,3078.0,496565.0,
3623,108,Q2,0.39,11301.0,504686.0,
3623,108,Q1,0.32,9412.0,573933.0,
3623,108,Y1,,,,
3623,107,Q4,2.56,74005.0,562342.0,
3623,107,Q3,1.9,54779.0,541231.0,
3623,107,Q2,1.35,38914.0,522927.0,
3623,107,Q1,0.57,16574.0,590145.0,
3623,107,Y1,,,,2.5
3623,106,Q4,3.09,103995.0,571737.0,
3623,106,Q3,2.25,79592.0,545051.0,
3623,106,Q2,1.37,49109.0,582927.0,
3623,106,Q1,0.57,20534.0,696244.0,
3623,106,Y1,,,,3.2
3624,114,Q3,1.21,144512.0,3389546.0,
3624,114,Q2,,,3289242.0,
3624,114,Q1,0.54,63916.0,3484354.0,
3624,113,Q4,2.06,244578.0,3410220.0,
3624,113,Q3,1.66,197131.0,3364749.0,
3624,113,Q2,1.24,146374.0,3309330.0,
3624,113,Q1,0.48,55797.0,3355384.0,
3624,113,Y1,,,,1.23
3624,112,Q4,2.23,262196.0,3290729.0,
3624,112,Q3,2.06,242405.0,3280426.0,
3624,112,Q2,1.44,168617.0,3195677.0,
3624,112,Q1,0.7,82102.0,3422721.0,
3624,112,Y1,,,,1.2
3624,111,Q4,4.99,588177.0,3339691.0,
3624,111,Q3,4.3,507306.0,3265929.0,
3624,111,Q2,3.06,361088.0,3113565.0,
3624,111,Q1,1.56,185211.0,3197164.0,
3624,111,Y1,,,,2.6
3624,110,Q4,4.04,479579.0,3002050.0,
3624,110,Q3,2.76,327525.0,2848529.0,
3624,110,Q2,1.66,197098.0,2812158.0,
3624,110,Q1,0.72,84665.0,2702129.0,
3624,110,Y1,,,,2.2
3624,109,Q4,1.44,171519.0,2618757.0,
3624,109,Q3,,,2561633.0,
3624,109,Q2,0.67,79859.0,2521068.0,
3624,109,Q1,0.14,16634.0,2542923.0,
3624,109,Y1,,,,0.8
3624,108,Q4,1.22,144372.0,2527840.0,
3624,108,Q3,1.47,173111.0,2558486.0,
3624,108,Q2,1.34,157960.0,2549202.0,
3624,108,Q1,0.88,104193.0,2638051.0,
3624,108,Y1,,,,0.7
3624,107,Q4,2.36,278026.0,2529153.0,
3624,107,Q3,2.02,238349.0,2487292.0,
3624,107,Q2,1.17,138169.0,2391172.0,
3624,107,Q1,0.42,49813.0,2362575.0,
3624,107,Y1,,,,1.2
3624,106,Q4,0.74,88172.0,2313684.0,
3624,106,Q3,0.57,66853.0,2292796.0,
3624,106,Q2,0.23,27099.0,2251198.0,
3624,106,Q1,-0.16,-18670.0,2262637.0,
3624,106,Y1,,,,0.5
3625,114,Q3,-0.14,-15181.0,572823.0,
3625,114,Q2,,,571639.0,
3625,114,Q1,-0.28,-30542.0,576272.0,
3625,113,Q4,-1.39,-151071.0,598780.0,
3625,113,Q3,-1.02,-111283.0,646503.0,
3625,113,Q2,-0.93,-101003.0,645769.0,
3625,113,Q1,-0.48,-51586.0,692745.0,
3625,113,Y1,,,,
3625,112,Q4,-1.05,-114780.0,729636.0,
3625,112,Q3,-0.31,-34073.0,821444.0,
3625,112,Q2,-0.17,-19589.0,821796.0,
3625,112,Q1,0.14,14015.0,858968.0,
3625,112,Y1,,,,
3625,111,Q4,-4.68,-492767.0,943365.0,
3625,111,Q3,-1.34,-141237.0,1304848.0,
3625,111,Q2,-0.55,-57474.0,1373002.0,
3625,111,Q1,-0.48,-45090.0,1399358.0,
3625,111,Y1,,,,
3625,110,Q4,-1.92,-168496.0,1098491.0,
3625,110,Q3,-1.24,-106320.0,1154613.0,
3625,110,Q2,-1.21,-96881.0,1069068.0,
3625,110,Q1,-0.7,-54487.0,968489.0,
3625,110,Y1,,,,
3625,109,Q4,-2.11,-164158.0,1000018.0,
3625,109,Q3,,,1063595.0,
3625,109,Q2,-1.47,-113984.0,1045457.0,
3625,109,Q1,-0.52,-40727.0,1165730.0,
3625,109,Y1,,,,
3625,108,Q4,0.92,69411.0,1214501.0,
