出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,權益─具證券性質之虛擬通貨,保留盈餘,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,權益總額,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,避險之衍生金融負債－淨額,附買回票券及債券負債,當期所得稅負債,存款及匯款,應付金融債券,應付公司債,負債總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,應付商業本票－淨額,其他借款,歸屬於母公司業主之權益
114/10/28,113,1,9950,萬國通,1676735.00,2824078.00,4500813.00,1098579.00,1961247.00,3059826.00,1677160.00,,27064.00,,-2544.00,--,,--,--,28439.00,1440987.00,--,0.00,,8.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-289132.00,1412548.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,1,9951,皇田,3899528.00,1809838.00,5709366.00,2005000.00,198410.00,2203410.00,749000.00,,3082.00,,32150.00,--,,--,--,--,3505956.00,0.00,0.00,,46.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2721724.00,3505956.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,1,9960,邁達康,731079.00,417947.00,1149026.00,332446.00,147165.00,479611.00,335925.00,,35138.00,,6601.00,--,,--,--,--,669415.00,--,0.00,,19.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,291751.00,669415.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,1,9962,有益,1249216.00,385578.00,1634794.00,565201.00,11696.00,576897.00,902203.00,,8385.00,,-5379.00,--,,--,--,0.00,1057897.00,0.00,0.00,,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,152688.00,1057897.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1101,台泥,173380580.00,420033067.00,593413647.00,86373382.00,199132001.00,285505383.00,77511817.00,,74790459.00,,23755725.00,-732459.00,,--,--,59810770.00,307908264.00,--,0.00,,32.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,72771952.00,248097494.00,20000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1102,亞泥,116609749.00,215217475.00,331827224.00,79652998.00,47322542.00,126975540.00,35465629.00,,8239344.00,,13197332.00,--,,--,--,23504237.00,204851684.00,--,0.00,,51.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,124445142.00,181347447.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1103,嘉泥,9848540.00,25229540.00,35078080.00,2925659.00,10562664.00,13488323.00,7902474.00,,1388434.00,,2455605.00,-1055710.00,,--,--,708094.00,21589757.00,--,0.00,,31.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,10190860.00,20881663.00,129917726.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1104,環泥,7179390.00,22448116.00,29627506.00,3799190.00,1372753.00,5171943.00,6866818.00,,122786.00,,2308321.00,--,,--,--,798807.00,24455563.00,--,0.00,,34.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,14358831.00,23656756.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1108,幸福,5998794.00,4432473.00,10431267.00,4163555.00,1081968.00,5245523.00,4047380.00,,18.00,,-26056.00,--,,--,--,66.00,5185744.00,--,0.00,,12.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1164336.00,5185678.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1109,信大,6377807.00,4901427.00,11279234.00,911464.00,165976.00,1077440.00,3411589.00,,15724.00,,-86109.00,--,,--,--,1903081.00,10201794.00,0.00,0.00,,24.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,4957509.00,8298713.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1110,東泥,2954008.00,9767929.00,12721937.00,1977822.00,1178162.00,3155984.00,5720008.00,,188898.00,,988179.00,-12185.00,,--,--,150102.00,9565953.00,--,0.00,,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2530951.00,9415851.00,2112865.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1201,味全,6404977.00,11216105.00,17621082.00,6163936.00,3723450.00,9887386.00,5060629.00,,41007.00,,-118767.00,--,,--,--,8056.00,7733696.00,0.00,0.00,,15.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2742771.00,7725640.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1203,味王,4635296.00,5643599.00,10278895.00,1725174.00,1343183.00,3068357.00,2400000.00,,51985.00,,184577.00,-38464.00,,--,--,1031067.00,7210538.00,0.00,0.00,,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,3581373.00,6179471.00,2293865.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1210,大成,31296031.00,39459139.00,70755170.00,32027413.00,4207074.00,36234487.00,8947673.00,,4094052.00,,1629555.00,-734821.00,,--,--,8870400.00,34520683.00,--,0.00,,30.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,11713824.00,25650283.00,49059471.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1213,大飲,361486.00,434553.00,796039.00,74498.00,1103.00,75601.00,566226.00,,21938.00,,-159.00,--,,--,--,--,720438.00,--,0.00,,12.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,132433.00,720438.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1215,卜蜂,7607427.00,21856379.00,29463806.00,9299721.00,9036511.00,18336232.00,2947901.00,,12238.00,,1255594.00,--,,--,--,443116.00,11127574.00,0.00,0.00,,36.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,6468725.00,10684458.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1216,統一,237275177.00,472675969.00,709951146.00,242798727.00,257633825.00,500432552.00,56820154.00,,2804549.00,,-459527.00,--,,--,--,74318243.00,209518594.00,0.00,0.00,,23.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,76035175.00,135200351.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1217,愛之味,2775178.00,12092818.00,14867996.00,3039709.00,3496807.00,6536516.00,4945134.00,,268144.00,,981501.00,--,,--,--,790756.00,8331480.00,--,0.00,,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1345945.00,7540724.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1218,泰山,6258367.00,8386044.00,14644411.00,1394736.00,433662.00,1828398.00,4999990.00,,1014497.00,,-112812.00,-203876.00,,--,--,5489.00,12816013.00,--,0.00,,26.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,7112725.00,12810524.00,13680042.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1219,福壽,5422434.00,4583906.00,10006340.00,3198773.00,2190876.00,5389649.00,3416024.00,,15030.00,,-3384.00,-6735.00,,--,--,61004.00,4616691.00,--,0.00,,13.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1134752.00,4555687.00,364000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1220,台榮,2140250.00,1337803.00,3478053.00,614021.00,197750.00,811771.00,1770779.00,,24115.00,,0.00,-10881.00,,--,--,220903.00,2666282.00,--,0.00,,13.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,661366.00,2445379.00,679000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1225,福懋油,6292151.00,3723459.00,10015610.00,4770662.00,1259346.00,6030008.00,2296382.00,,123659.00,,-98537.00,--,,--,--,442029.00,3985602.00,--,0.00,,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1222069.00,3543573.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1227,佳格,19414090.00,8015561.00,27429651.00,8277273.00,425878.00,8703151.00,9150897.00,,173922.00,,2282.00,-21182.00,,--,--,314003.00,18726500.00,0.00,0.00,,20.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,9106578.00,18412497.00,6669471.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1229,聯華,15965077.00,76137796.00,92102873.00,14212842.00,4089844.00,18302686.00,17104388.00,,1150677.00,,18067464.00,-136868.00,,--,--,21412683.00,73800187.00,0.00,0.00,,30.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,16201843.00,52387504.00,6894000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1231,聯華食,5737009.00,8489552.00,14226561.00,3543217.00,4126215.00,7669432.00,2713222.00,,93840.00,,15936.00,--,,--,--,17769.00,6557129.00,--,0.00,,24.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,3716362.00,6539360.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1232,大統益,6496671.00,2628466.00,9125137.00,2026248.00,1240278.00,3266526.00,1599749.00,,23784.00,,392.00,--,,--,--,174728.00,5858611.00,0.00,0.00,,35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,4059958.00,5683883.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1233,天仁,732988.00,1625058.00,2358046.00,594577.00,301846.00,896423.00,905919.00,,18184.00,,30738.00,-1974.00,,--,--,3203.00,1461623.00,0.00,0.00,,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,505553.00,1458420.00,43000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1234,黑松,8455945.00,15231602.00,23687547.00,2507210.00,2345540.00,4852750.00,4018711.00,,186936.00,,117797.00,--,,--,--,--,18834797.00,--,0.00,,46.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,14511353.00,18834797.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1235,興泰,2112795.00,4536772.00,6649567.00,2565335.00,436670.00,3002005.00,1571482.00,,322899.00,,1277001.00,-867269.00,,--,--,374945.00,3647562.00,--,0.00,,86.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,968504.00,3272617.00,119257643.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1236,宏亞,863252.00,3239130.00,4102382.00,796602.00,751320.00,1547922.00,866740.00,,34205.00,,518677.00,--,,--,--,--,2554460.00,--,0.00,,29.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1134838.00,2554460.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1256,鮮活果汁-KY,1641238.00,2596551.00,4237789.00,736607.00,74008.00,810615.00,338422.00,,1145562.00,,-19364.00,--,,--,--,0.00,3427174.00,--,0.00,,101.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1962554.00,3427174.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1301,台塑,105864994.00,390965084.00,496830078.00,116630660.00,91218483.00,207849143.00,63657408.00,,11842112.00,,12061232.00,0.00,,0.00,--,0.00,288980935.00,--,0.00,,45.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,201420183.00,288980935.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1303,南亞,185501596.00,431971901.00,617473497.00,140671073.00,114199119.00,254870192.00,79308216.00,,27042992.00,,11114038.00,--,,--,--,16020082.00,362603305.00,0.00,0.00,,43.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,229117977.00,346583223.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1304,台聚,28859123.00,42971258.00,71830381.00,14696035.00,14364030.00,29060065.00,11887635.00,,491652.00,,-138216.00,-475606.00,,--,--,21970268.00,42770316.00,--,0.00,,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,9034583.00,20800048.00,116465574.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1305,華夏,6702735.00,11372341.00,18075076.00,4924846.00,3834390.00,8759236.00,5810505.00,,20018.00,,34845.00,--,,--,--,576258.00,9315840.00,--,0.00,,15.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2874214.00,8739582.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1307,三芳,9560903.00,7806319.00,17367222.00,3969143.00,3104319.00,7073462.00,3978181.00,,149299.00,,364532.00,--,,--,--,--,10293760.00,--,0.00,,25.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,5801748.00,10293760.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1308,亞聚,3294702.00,10303888.00,13598590.00,1101984.00,1012914.00,2114898.00,5937438.00,,38130.00,,-190731.00,--,,--,--,--,11483692.00,0.00,0.00,,19.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,5698855.00,11483692.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1309,台達化,6505163.00,3334414.00,9839577.00,3195806.00,345884.00,3541690.00,3975868.00,,3242.00,,77761.00,--,,--,--,--,6297887.00,0.00,0.00,,15.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2241016.00,6297887.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1310,台苯,2477115.00,7542991.00,10020106.00,2238344.00,263760.00,2502104.00,5278698.00,,129663.00,,1290470.00,--,,--,--,126201.00,7518002.00,--,0.00,,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,692970.00,7391801.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1312,國喬,13579153.00,50432499.00,64011652.00,7760945.00,19522827.00,27283772.00,11266203.00,,1071325.00,,570372.00,-49858.00,,--,--,3434408.00,36727880.00,--,0.00,,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,20435430.00,33293472.00,1776000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1313,聯成,20835789.00,36235116.00,57070905.00,9918108.00,17687108.00,27605216.00,13678937.00,,1373465.00,,12620337.00,-438941.00,,--,--,--,29465689.00,--,206000.00,,22.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2231891.00,29465689.00,38665000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1314,中石化,67942293.00,74143600.00,142085893.00,34030988.00,28480577.00,62511565.00,37848502.00,,1582006.00,,-526313.00,--,,--,--,79637.00,79574328.00,0.00,0.00,,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,40590496.00,79494691.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1315,達新,6403739.00,3834916.00,10238655.00,570777.00,257529.00,828306.00,990990.00,,239999.00,,668849.00,-83230.00,,--,--,29096.00,9410349.00,0.00,0.00,,98.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,7564645.00,9381253.00,3572068.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1316,上曜,13468445.00,3732625.00,17201070.00,8107377.00,1004738.00,9112115.00,3010160.00,,649691.00,,-151.00,-46712.00,,--,--,4798404.00,8088955.00,0.00,0.00,,11.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-322437.00,3290551.00,19983058.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1319,東陽,13256842.00,25034739.00,38291581.00,7035535.00,3100045.00,10135580.00,5914771.00,,4151122.00,,308474.00,--,,--,--,545502.00,28156001.00,--,0.00,,46.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,17236132.00,27610499.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1321,大洋,2312164.00,9464576.00,11776740.00,1124195.00,4589489.00,5713684.00,2272283.00,,21532.00,,92802.00,-36189.00,,--,--,--,6063056.00,0.00,0.00,,27.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,3712628.00,6063056.00,6542716.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1323,永裕,2564407.00,2346054.00,4910461.00,736113.00,1507279.00,2243392.00,912745.00,,69939.00,,-18884.00,0.00,,--,--,0.00,2667069.00,0.00,0.00,,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1703269.00,2667069.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1324,地球,747945.00,417461.00,1165406.00,181438.00,16679.00,198117.00,751219.00,,867.00,,-17807.00,0.00,,--,--,0.00,967289.00,0.00,0.00,,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,233010.00,967289.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1325,恆大,1726531.00,1132006.00,2858537.00,43153.00,56623.00,99776.00,852812.00,,3571.00,,20298.00,--,,--,--,81476.00,2758761.00,0.00,0.00,,31.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1800604.00,2677285.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1326,台化,155605460.00,335344167.00,490949627.00,127413647.00,58050166.00,185463813.00,58611863.00,,9313342.00,,21280042.00,-323952.00,,--,--,32937544.00,305485814.00,0.00,0.00,,46.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,183666975.00,272548270.00,12169610.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1337,再生-KY,2221719.00,4079260.00,6300979.00,1705085.00,460014.00,2165099.00,2689547.00,,1984504.00,,-300261.00,--,,--,--,--,4135880.00,--,0.00,,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-237910.00,4135880.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1338,廣華-KY,5573889.00,5092636.00,10666525.00,3307898.00,1009385.00,4317283.00,838400.00,,2787090.00,,-530688.00,-49515.00,,--,--,329994.00,6349242.00,0.00,0.00,,73.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2973961.00,6019248.00,1500000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1339,昭輝,1518914.00,3593976.00,5112890.00,590038.00,329726.00,919764.00,741239.00,,1193369.00,,-80622.00,--,,--,--,83272.00,4193126.00,0.00,0.00,,55.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2255868.00,4109854.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1340,勝悅-KY,969055.00,2353028.00,3322083.00,137200.00,180091.00,317291.00,1529229.00,,2540814.00,,-530537.00,--,,0.00,--,0.00,3004792.00,--,0.00,,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-534714.00,3004792.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1341,富林-KY,1874487.00,645177.00,2519664.00,1038151.00,34042.00,1072193.00,528506.00,,308743.00,,-275477.00,--,,--,--,--,1447471.00,--,0.00,,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,885699.00,1447471.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1342,八貫,2247060.00,1347185.00,3594245.00,636389.00,559897.00,1196286.00,784819.00,,645892.00,,0.00,--,,--,--,--,2397959.00,--,0.00,,30.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,967248.00,--,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1402,遠東新,155793795.00,526276328.00,682070123.00,129620698.00,233014732.00,362635430.00,53528751.00,,13252812.00,,9535017.00,-25063.00,,--,--,85704864.00,319434693.00,--,0.00,,43.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,157438312.00,233729829.00,779000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1410,南染,640532.00,692221.00,1332753.00,32323.00,169777.00,202100.00,630000.00,,22358.00,,-2946.00,--,,--,--,42907.00,1130653.00,--,0.00,,17.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,438334.00,1087746.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1413,宏洲,764479.00,1803194.00,2567673.00,570727.00,924561.00,1495288.00,1321124.00,,0.00,,-8703.00,--,,--,--,--,1072385.00,--,0.00,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-240036.00,--,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1414,東和,1041706.00,3310098.00,4351804.00,510532.00,679585.00,1190117.00,2200000.00,,0.00,,-121642.00,--,,--,--,--,3161687.00,0.00,0.00,,14.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1083329.00,3161687.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1416,廣豐,984470.00,4750231.00,5734701.00,440312.00,935821.00,1376133.00,1853422.00,,50069.00,,893038.00,--,,--,--,77418.00,4358568.00,0.00,0.00,,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1484621.00,4281150.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1417,嘉裕,1659848.00,1239568.00,2899416.00,297883.00,284529.00,582412.00,1899419.00,,--,,240422.00,--,,--,--,--,2317004.00,--,0.00,,12.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,177163.00,2317004.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1418,東華,1458689.00,3806167.00,5264856.00,27663.00,3936228.00,3963891.00,568343.00,,8008.00,,1551746.00,-80333.00,,--,--,2.00,1300965.00,0.00,0.00,,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-746801.00,1300963.00,2522865.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1419,新紡,4501525.00,17027701.00,21529226.00,3515897.00,2511679.00,6027576.00,3000413.00,,14849.00,,7368841.00,-13174.00,,--,--,--,15501650.00,--,0.00,,51.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,5130721.00,15501650.00,803829.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1423,利華,885272.00,2573225.00,3458497.00,24126.00,201078.00,225204.00,996480.00,,106097.00,,1383858.00,--,,--,--,--,3233293.00,--,0.00,,32.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,746858.00,--,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1432,大魯閣,1408540.00,4083144.00,5491684.00,1661333.00,2745458.00,4406791.00,1080000.00,,289510.00,,-96854.00,0.00,,--,--,89701.00,1084893.00,0.00,0.00,,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-277464.00,995192.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1434,福懋,15290355.00,37071744.00,52362099.00,5964402.00,9487180.00,15451582.00,16846646.00,,952952.00,,-1108105.00,-19064.00,,--,--,--,36910517.00,0.00,0.00,,21.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,20238088.00,36910517.00,2193228.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,4,1435,中福,432273.00,912610.00,1344883.00,6771.00,177814.00,184585.00,1397801.00,,125137.00,,-194087.00,0.00,,--,--,--,1160298.00,--,0.00,,8.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-168553.00,--,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
