出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,保留盈餘,歸屬於母公司業主之權益合計,權益總額,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,權益─具證券性質之虛擬通貨,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,避險之衍生金融負債－淨額,附買回票券及債券負債,當期所得稅負債,存款及匯款,應付金融債券,應付公司債,負債總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,應付商業本票－淨額,其他借款,歸屬於母公司業主之權益,<html>
114/10/28,110,4,2385,群光,59730746.00,23995641.00,83726387.00,46755094.00,937497.00,47692591.00,7452927.00,,7182465.00,,-4200468.00,-311277.00,,--,--,5580107.00,36033796.00,0.00,0.00,,43.02,20330042.00,30453689.00,,37363234.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2387,精元,14358279.00,7551746.00,21910025.00,11202386.00,1633870.00,12836256.00,1952510.00,,79617.00,,-835828.00,-30871.00,,--,--,994116.00,9073769.00,0.00,0.00,,41.86,6914225.00,8079653.00,,2250000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2388,威盛,15129132.00,6771818.00,21900950.00,4706568.00,3044775.00,7751343.00,4968990.00,,1209690.00,,-689468.00,--,,--,--,1558660.00,14149607.00,--,903000.00,,25.42,7101735.00,12590947.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2390,云辰,3024441.00,1303075.00,4327516.00,367613.00,48691.00,416304.00,2140216.00,,532497.00,,-10886.00,--,,--,--,276.00,3911212.00,0.00,0.00,,18.27,1249109.00,3910936.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2392,正崴,50288129.00,32838142.00,83126271.00,29954063.00,20671320.00,50625383.00,5123269.00,,10252875.00,,-2601651.00,-272066.00,,--,--,9216611.00,32500888.00,0.00,0.00,,48.03,10781850.00,23284277.00,,27503000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2393,億光,20331320.00,10194117.00,30525437.00,10923197.00,793496.00,11716693.00,4433931.00,,9103595.00,,-863832.00,--,,--,--,326010.00,18808744.00,--,0.00,,41.68,5809040.00,18482734.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2395,研華,36686300.00,21141937.00,57828237.00,16503678.00,2961768.00,19465446.00,7744638.00,,8388886.00,,-555793.00,--,,--,--,510264.00,38362791.00,--,641000.00,,48.88,22274796.00,37852527.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2397,友通,8391838.00,3920358.00,12312196.00,4540899.00,2267484.00,6808383.00,1144889.00,,655744.00,,-114824.00,0.00,,--,--,2446534.00,5503813.00,0.00,0.00,,26.70,1371470.00,3057279.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2399,映泰,2744806.00,551013.00,3295819.00,830639.00,33777.00,864416.00,1781000.00,,66778.00,,-12935.00,--,,--,--,0.00,2431403.00,--,0.00,,13.65,596560.00,2431403.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2401,凌陽,9649769.00,6727630.00,16377399.00,2846038.00,952265.00,3798303.00,5919949.00,,1223544.00,,-217686.00,-63401.00,,--,--,2460759.00,12579096.00,--,0.00,,17.20,3255931.00,10118337.00,,3559996.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2402,毅嘉,5701430.00,3364540.00,9065970.00,2766615.00,567110.00,3333725.00,3075366.00,,2054098.00,,-335891.00,-161328.00,,--,--,--,5732245.00,--,0.00,,19.27,1100000.00,5732245.00,,10000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2404,漢唐,18963373.00,4786129.00,23749502.00,13204445.00,778749.00,13983194.00,1905867.00,,377460.00,,896922.00,--,,--,--,159645.00,9766308.00,0.00,0.00,,50.41,6426414.00,9606663.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2405,輔信,2795685.00,1802912.00,4598597.00,733147.00,239956.00,973103.00,3434273.00,,25088.00,,-73505.00,0.00,,--,--,30743.00,3625494.00,--,0.00,,10.47,208895.00,3594751.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2406,國碩,7209513.00,7563054.00,14772567.00,4476643.00,2959719.00,7436362.00,2859057.00,,498574.00,,-100090.00,--,,--,--,4441640.00,7336205.00,--,0.00,,10.12,-362976.00,2894565.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2408,南亞科,106459698.00,84961165.00,191420863.00,15691562.00,2751233.00,18442795.00,30973257.00,,32804505.00,,-4116942.00,0.00,,--,--,--,172978068.00,0.00,161000.00,,55.85,113317248.00,172978068.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2409,友達,192026398.00,232784648.00,424811046.00,123754502.00,63090073.00,186844575.00,96242451.00,,60057001.00,,-4743182.00,-439228.00,,--,--,6179431.00,237966471.00,--,0.00,,24.22,80669998.00,231787040.00,,54199200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2412,中華電,91021059.00,422049301.00,513070360.00,64292298.00,57515612.00,121807910.00,77574465.00,,171279625.00,,-408150.00,--,,--,--,11927604.00,391262450.00,--,0.00,,48.90,130888906.00,379334846.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2413,環科,2950299.00,1972989.00,4923288.00,1796823.00,1267706.00,3064529.00,1273592.00,,370396.00,,-135032.00,-6151.00,,--,--,1584.00,1858759.00,--,0.00,,14.64,354370.00,1857175.00,,538000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2414,精技,6499781.00,1888406.00,8388187.00,4007183.00,323149.00,4330332.00,1617358.00,,296159.00,,-16409.00,--,,--,--,1046647.00,4057855.00,--,0.00,,18.62,1114100.00,3011208.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2415,錩新,7786410.00,1492382.00,9278792.00,5866084.00,791974.00,6658058.00,800000.00,,213854.00,,-176960.00,--,,--,--,1077498.00,2620734.00,--,0.00,,19.29,706342.00,1543236.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2417,圓剛,4074051.00,2232239.00,6306290.00,2013675.00,98919.00,2112594.00,1543139.00,,674687.00,,-7496.00,-477543.00,,0.00,--,1210670.00,4193696.00,0.00,0.00,,21.78,1250239.00,2983026.00,,17365600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2419,仲琦,8654473.00,2331487.00,10985960.00,5462528.00,116227.00,5578755.00,3289862.00,,1236008.00,,-145511.00,-160442.00,,--,--,710583.00,5407205.00,--,0.00,,14.62,476705.00,4696622.00,,7669000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2420,新巨,2206590.00,3489185.00,5695775.00,1044829.00,1222772.00,2267601.00,1526487.00,,135564.00,,-65881.00,--,,--,--,34344.00,3428174.00,--,0.00,,22.23,1797660.00,3393830.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2421,建準,8390570.00,3126750.00,11517320.00,6239237.00,911298.00,7150535.00,2509297.00,,366903.00,,-295358.00,--,,--,--,--,4366785.00,--,0.00,,17.40,1785943.00,4366785.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2423,固緯,2099661.00,1393911.00,3493572.00,886415.00,175353.00,1061768.00,1450472.00,,4047.00,,-104288.00,--,,--,--,0.00,2431804.00,0.00,0.00,,16.77,1081573.00,2431804.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2424,隴華,111267.00,353049.00,464316.00,169259.00,79218.00,248477.00,340250.00,,170205.00,,0.00,--,,--,--,-67.00,215839.00,0.00,0.00,,6.35,-294549.00,215906.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2425,承啟,2902127.00,499213.00,3401340.00,1315737.00,28542.00,1344279.00,1014988.00,,100.00,,-29249.00,-151746.00,,--,--,248317.00,2057061.00,0.00,0.00,,18.74,974651.00,1808744.00,,5000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2426,鼎元,3821057.00,2493630.00,6314687.00,1123929.00,694322.00,1818251.00,3006223.00,,243639.00,,-22435.00,0.00,,--,--,38540.00,4496436.00,--,0.00,,14.83,1230469.00,4457896.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2427,三商電,3081525.00,1499097.00,4580622.00,2174588.00,120443.00,2295031.00,1843145.00,,98284.00,,13008.00,--,,--,--,2712.00,2285591.00,--,0.00,,12.39,328442.00,2282879.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2428,興勤,8850782.00,3819103.00,12669885.00,2309372.00,2084160.00,4393532.00,1281127.00,,352907.00,,-222378.00,--,,--,--,117720.00,8276353.00,--,0.00,,63.68,6746977.00,8158633.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2429,銘旺科,326802.00,501205.00,828007.00,288994.00,221928.00,510922.00,397482.00,,72684.00,,-3329.00,--,,--,--,46513.00,317085.00,0.00,0.00,,6.81,-196265.00,270572.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2430,燦坤,5784920.00,10066247.00,15851167.00,5978376.00,4688541.00,10666917.00,1664688.00,,1250840.00,,-69382.00,--,,--,--,--,5184250.00,--,0.00,,31.14,2338104.00,5184250.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2431,聯昌,1610794.00,460488.00,2071282.00,508731.00,89398.00,598129.00,1109270.00,,159338.00,,-108629.00,--,,--,--,--,1473153.00,0.00,0.00,,13.28,313174.00,1473153.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2432,倚天酷��-創,666111.00,222295.00,888406.00,457283.00,15198.00,472481.00,125397.00,,348324.00,,-111781.00,--,,0.00,--,--,415925.00,0.00,0.00,,33.17,53985.00,415925.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2433,互盛電,3833557.00,4151363.00,7984920.00,2089284.00,1015882.00,3105166.00,1444960.00,,42643.00,,1282546.00,--,,--,--,653893.00,4879754.00,--,0.00,,29.25,1455712.00,4225861.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2434,統懋,205496.00,448046.00,653542.00,62013.00,61132.00,123145.00,370000.00,,193260.00,,-12286.00,--,,--,--,--,530397.00,--,0.00,,14.34,-20577.00,530397.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2436,偉詮電,4852329.00,407183.00,5259512.00,1494964.00,98441.00,1593405.00,1780100.00,,39555.00,,-32053.00,-161278.00,,--,--,6414.00,3666107.00,0.00,0.00,,20.83,2033369.00,3659693.00,,2352000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2438,翔耀,443906.00,540850.00,984756.00,92038.00,67337.00,159375.00,601956.00,,1611.00,,-15384.00,--,,--,--,236947.00,825381.00,--,0.00,,9.78,251.00,588434.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2439,美律,22177403.00,11685221.00,33862624.00,15866052.00,5841949.00,21708001.00,2165100.00,,4646623.00,,-969246.00,--,,--,--,540492.00,12154623.00,--,0.00,,53.64,5771654.00,11614131.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2440,太空梭,2109843.00,399289.00,2509132.00,1094580.00,8305.00,1102885.00,1391173.00,,5109.00,,-15630.00,--,,--,--,--,1406247.00,--,0.00,,10.11,25595.00,1406247.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2441,超豐,11353869.00,15152214.00,26506083.00,5411464.00,264714.00,5676178.00,5688459.00,,2282.00,,44484.00,--,,--,--,--,20829905.00,--,0.00,,36.62,15094680.00,--,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2442,新美齊,10535310.00,1531114.00,12066424.00,6908377.00,771622.00,7679999.00,2446356.00,,-4974.00,,3131.00,-39910.00,,--,--,625867.00,4386425.00,0.00,0.00,,15.58,1355955.00,3760558.00,,3270000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2444,兆勁,1222618.00,630359.00,1852977.00,953018.00,27679.00,980697.00,1055576.00,,124737.00,,-21922.00,-113188.00,,0.00,--,0.00,872280.00,--,0.00,,8.59,-172923.00,872280.00,,3988000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2449,京元電子,18849216.00,53370967.00,72220183.00,11144099.00,26197916.00,37342015.00,12227451.00,,4885134.00,,3270083.00,--,,--,--,693893.00,34878168.00,--,0.00,,27.96,13801607.00,34184275.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2450,神腦,7962726.00,3129886.00,11092612.00,4531148.00,418431.00,4949579.00,2582527.00,,717521.00,,-21631.00,--,,--,--,12802.00,6143033.00,--,0.00,,23.74,2851814.00,6130231.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2451,創見,16773957.00,5664544.00,22438501.00,2401653.00,202013.00,2603666.00,4290617.00,,3730914.00,,-190515.00,0.00,,--,--,--,19834835.00,0.00,0.00,,46.23,12003819.00,19834835.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2453,凌群,3502741.00,731588.00,4234329.00,2136747.00,122825.00,2259572.00,1000000.00,,1547.00,,-6921.00,0.00,,--,--,10641.00,1974757.00,0.00,0.00,,19.64,969490.00,1964116.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2454,聯發科,346864726.00,314012022.00,660876748.00,211106280.00,16122574.00,227228854.00,15988903.00,,59776045.00,,53656597.00,-55970.00,,--,--,1632598.00,433647894.00,--,48260.00,,271.52,302649721.00,432015296.00,,7794085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2455,全新,2302233.00,2548352.00,4850585.00,1372347.00,200324.00,1572671.00,1849059.00,,16736.00,,--,0.00,,--,--,--,3277914.00,--,0.00,,17.73,1412119.00,--,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2457,飛宏,9679343.00,3933317.00,13612660.00,6133290.00,1642012.00,7775302.00,3752084.00,,2179372.00,,-612278.00,--,,--,--,-8671.00,5837358.00,--,0.00,,15.58,526851.00,5846029.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2458,義隆,12069961.00,4863047.00,16933008.00,4852757.00,1106383.00,5959140.00,3038804.00,,631181.00,,195094.00,-1106485.00,,0.00,--,230894.00,10973868.00,--,0.00,,37.75,7984380.00,10742974.00,,19295199.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2459,敦吉,7079492.00,2237894.00,9317386.00,2421078.00,1901279.00,4322357.00,1055956.00,,287386.00,,-237665.00,0.00,,--,--,379162.00,4995029.00,--,0.00,,43.71,3510190.00,4615867.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2460,建通,3884868.00,1740422.00,5625290.00,2699951.00,519513.00,3219464.00,1692000.00,,271315.00,,-159585.00,-43059.00,,--,--,--,2405826.00,--,0.00,,14.50,645155.00,2405826.00,,3301000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2461,光群雷,5519536.00,2695638.00,8215174.00,2414408.00,1529910.00,3944318.00,1659694.00,,709559.00,,-476758.00,-147047.00,,--,--,1589536.00,4270856.00,--,0.00,,17.22,935872.00,2681320.00,,10276000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2462,良得電,3863135.00,1657025.00,5520160.00,2714925.00,234873.00,2949798.00,1419346.00,,271963.00,,-210871.00,0.00,,--,--,--,2570362.00,0.00,0.00,,18.11,1089924.00,2570362.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2464,盟立,8493659.00,3287426.00,11781085.00,5840872.00,1726467.00,7567339.00,1955312.00,,254964.00,,-167859.00,--,,--,--,13359.00,4213746.00,0.00,0.00,,21.48,2157970.00,4200387.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2465,麗臺,1741438.00,270806.00,2012244.00,1144836.00,114996.00,1259832.00,535873.00,,475.00,,-10664.00,--,,--,--,-1140.00,752412.00,0.00,0.00,,14.06,227868.00,753552.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2466,冠西電,1478984.00,2510560.00,3989544.00,1644051.00,679447.00,2323498.00,1616234.00,,241891.00,,-261922.00,--,,--,--,--,1666046.00,0.00,0.00,,10.31,69843.00,1666046.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2467,志聖,4803614.00,2535130.00,7338744.00,3142424.00,1146558.00,4288982.00,1521897.00,,243751.00,,-29523.00,-41977.00,,--,--,221465.00,3049762.00,0.00,0.00,,18.67,1134149.00,2828297.00,,715000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2468,華經,1384114.00,474336.00,1858450.00,691109.00,18577.00,709686.00,699612.00,,62361.00,,-9690.00,--,,--,--,--,1148764.00,--,0.00,,16.42,396481.00,1148764.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2471,資通,1163095.00,172051.00,1335146.00,379716.00,136552.00,516268.00,472539.00,,142878.00,,-7344.00,--,,--,--,3740.00,818878.00,0.00,0.00,,17.25,207065.00,815138.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2472,立隆電,7309339.00,5853871.00,13163210.00,3215144.00,984277.00,4199421.00,1629010.00,,1958907.00,,-310915.00,-343.00,,--,--,2989570.00,8963789.00,0.00,0.00,,36.84,2697560.00,5974219.00,,10000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2474,可成,195318132.00,51584671.00,246902803.00,89233095.00,6242986.00,95476081.00,7616181.00,,20008824.00,,-16961466.00,-3465809.00,,--,--,49589.00,151426722.00,--,0.00,,204.55,144179403.00,151377133.00,,21567001.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2476,鉅祥,7271174.00,1901411.00,9172585.00,2588297.00,765110.00,3353407.00,1878323.00,,452744.00,,-162557.00,--,,--,--,601439.00,5819178.00,0.00,0.00,,27.78,3049229.00,5217739.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2477,美隆電,6509455.00,2535936.00,9045391.00,2324009.00,2094420.00,4418429.00,1982165.00,,4329.00,,-318635.00,--,,--,--,306601.00,4626962.00,--,0.00,,21.80,2652502.00,4320361.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2478,大毅,6068787.00,3905651.00,9974438.00,2684115.00,851110.00,3535225.00,1447376.00,,1656961.00,,-412278.00,-34487.00,,--,--,92333.00,6439213.00,0.00,0.00,,44.10,3689308.00,6346880.00,,802000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2480,敦陽科,4987859.00,799010.00,5786869.00,2665481.00,101515.00,2766996.00,1063603.00,,166514.00,,37131.00,0.00,,--,--,0.00,3019873.00,0.00,0.00,,28.39,1752625.00,3019873.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,4,2481,強茂,14535039.00,12117750.00,26652789.00,8245623.00,5296164.00,13541787.00,3828149.00,,6086155.00,,-251937.00,-16507.00,,--,--,215134.00,13111002.00,--,0.00,,33.75,3250008.00,12895868.00,,700000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
