出表日期,年度,季別,公司代號,公司名稱,營業活動之淨現金流入（流出）,投資活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）,匯率變動對現金及約當現金之影響,本期現金及約當現金增加（減少）數,期初現金及約當現金餘額,期末現金及約當現金餘額,<html>
114/10/28,111,1,2010,春源,943321.00,254679.00,-931980.00,65453.00,331473.00,656017.00,987490.00,
114/10/28,111,1,2012,春雨,270599.00,-21082.00,489060.00,59856.00,798433.00,1026237.00,1824670.00,
114/10/28,111,1,2013,中鋼構,-104598.00,-239382.00,343919.00,1782.00,1721.00,430519.00,432240.00,
114/10/28,111,1,2014,中鴻,698555.00,-94090.00,-490427.00,--,114038.00,508123.00,622161.00,
114/10/28,111,1,2015,豐興,1026024.00,-194540.00,-375894.00,--,455590.00,1221496.00,1677086.00,
114/10/28,111,1,2017,官田鋼,500146.00,-149331.00,-245187.00,--,105628.00,237664.00,343292.00,
114/10/28,111,1,2020,美亞,84805.00,33602.00,-125990.00,4118.00,-3465.00,539679.00,536214.00,
114/10/28,111,1,2022,聚亨,-7871.00,-22572.00,-33678.00,114818.00,50697.00,1114549.00,1165246.00,
114/10/28,111,1,2023,燁輝,787297.00,-450773.00,865921.00,-160843.00,1041602.00,7209529.00,8251131.00,
114/10/28,111,1,2024,志聯,-90003.00,-45683.00,77698.00,-633.00,-58621.00,127876.00,69255.00,
114/10/28,111,1,2025,千興,42821.00,-2032.00,-186.00,132.00,40735.00,373575.00,414310.00,
114/10/28,111,1,2027,大成鋼,-920912.00,-991457.00,2009403.00,125782.00,222816.00,9331655.00,9554471.00,
114/10/28,111,1,2028,威致,914557.00,-59011.00,-191414.00,--,664132.00,212643.00,876775.00,
114/10/28,111,1,2029,盛餘,513163.00,-600767.00,-23509.00,8972.00,-102141.00,3849891.00,3747750.00,
114/10/28,111,1,2030,彰源,732930.00,-51855.00,-554432.00,26178.00,152821.00,1516988.00,1669809.00,
114/10/28,111,1,2031,新光鋼,-410913.00,-31571.00,693621.00,1479.00,252616.00,964372.00,1216988.00,
114/10/28,111,1,2032,新鋼,143692.00,64105.00,-101177.00,--,106620.00,122484.00,229104.00,
114/10/28,111,1,2033,佳大,-33113.00,-11401.00,41576.00,162.00,-2776.00,57646.00,54870.00,
114/10/28,111,1,2034,允強,551654.00,-494291.00,-577426.00,-39894.00,-559957.00,1396077.00,836120.00,
114/10/28,111,1,2038,海光,-191787.00,-108030.00,321532.00,--,21715.00,446128.00,467843.00,
114/10/28,111,1,2049,上銀,1032426.00,-403092.00,-64028.00,68622.00,633928.00,5433053.00,6066981.00,
114/10/28,111,1,2059,川湖,849880.00,1255676.00,266392.00,283670.00,2655618.00,7926374.00,10581992.00,
114/10/28,111,1,2062,橋椿,900104.00,-42131.00,-1053477.00,6118.00,-189386.00,541871.00,352485.00,
114/10/28,111,1,2069,運錩,542330.00,67754.00,-662529.00,70641.00,18196.00,212990.00,231186.00,
114/10/28,111,1,2101,南港,-1563634.00,721749.00,-797963.00,42988.00,-1596860.00,3238003.00,1641143.00,
114/10/28,111,1,2102,泰豐,6229.00,108909.00,-30675.00,19348.00,103811.00,1280779.00,1384590.00,
114/10/28,111,1,2103,台橡,43632.00,132028.00,-92111.00,401391.00,484940.00,4464755.00,4949695.00,
114/10/28,111,1,2104,國際中橡,-482875.00,429448.00,1569258.00,224583.00,1740414.00,10761870.00,12502284.00,
114/10/28,111,1,2105,正新,3278330.00,-1245782.00,-3670518.00,515984.00,-1121986.00,25927827.00,24805841.00,
114/10/28,111,1,2106,建大,-1660358.00,-541782.00,1955267.00,71532.00,-175341.00,5952782.00,5777441.00,
114/10/28,111,1,2107,厚生,249106.00,-150077.00,-38103.00,-2496.00,58430.00,2012367.00,2070797.00,
114/10/28,111,1,2108,南帝,121533.00,256495.00,-20592.00,168869.00,526305.00,10997019.00,11523324.00,
114/10/28,111,1,2109,華豐,16053.00,74470.00,22615.00,41030.00,154168.00,1370652.00,1524820.00,
114/10/28,111,1,2114,鑫永銓,157720.00,75466.00,--,7666.00,240852.00,587190.00,828042.00,
114/10/28,111,1,2115,六暉-KY,193481.00,-121530.00,-23501.00,47061.00,95511.00,1066980.00,1162491.00,
114/10/28,111,1,2201,裕隆,-6745026.00,-784512.00,6497601.00,264822.00,-767115.00,15292207.00,14525092.00,
114/10/28,111,1,2204,中華,67402.00,-2199.00,-59347.00,30591.00,36447.00,11754206.00,11790653.00,
114/10/28,111,1,2206,三陽工業,-817109.00,-818161.00,1350540.00,78044.00,-206686.00,4829905.00,4623219.00,
114/10/28,111,1,2208,台船,-3743116.00,-549243.00,2517728.00,--,-1774631.00,2731884.00,957253.00,
114/10/28,111,1,2211,長榮鋼,911212.00,-1799102.00,-433575.00,--,-1321465.00,4313668.00,2992203.00,
114/10/28,111,1,2227,裕日車,-161287.00,-38714.00,-14376.00,6067.00,-208310.00,4044196.00,3835886.00,
114/10/28,111,1,2228,劍麟,500229.00,-56007.00,43079.00,80184.00,567485.00,1033791.00,1601276.00,
114/10/28,111,1,2231,為升,310970.00,-90082.00,-110281.00,40854.00,151461.00,2301133.00,2452594.00,
114/10/28,111,1,2233,宇隆,88931.00,-141831.00,-55920.00,9560.00,-99260.00,1393141.00,1293881.00,
114/10/28,111,1,2236,百達-KY,-26321.00,23176.00,-32674.00,21650.00,-14169.00,633682.00,619513.00,
114/10/28,111,1,2239,英利-KY,151280.00,-212764.00,-215326.00,335460.00,58650.00,3387938.00,3446588.00,
114/10/28,111,1,2241,艾姆勒,-26396.00,-161603.00,254033.00,2656.00,68690.00,108043.00,176733.00,
114/10/28,111,1,2243,宏旭-KY,-20993.00,-26905.00,-37169.00,16574.00,-68493.00,252289.00,183796.00,
114/10/28,111,1,2247,汎德永業,3082758.00,-500584.00,-91028.00,--,2491146.00,5558407.00,8049553.00,
114/10/28,111,1,2250,IKKA-KY,-24170.00,-27031.00,-21086.00,-6631.00,-78918.00,862778.00,783860.00,
114/10/28,111,1,2301,光寶科,5850984.00,-6360854.00,-1262681.00,2013941.00,241390.00,68275835.00,68517225.00,
114/10/28,111,1,2302,麗正,21105.00,-15857.00,-483.00,7330.00,12095.00,187464.00,199559.00,
114/10/28,111,1,2303,聯電,30117796.00,14752138.00,-7959448.00,2637614.00,39548100.00,132622131.00,172170231.00,
114/10/28,111,1,2305,全友,-8977.00,-9103.00,12367.00,11810.00,6097.00,315971.00,322068.00,
114/10/28,111,1,2308,台達電,6995341.00,-4507280.00,-2758786.00,3581533.00,3310808.00,49855053.00,53165861.00,
114/10/28,111,1,2312,金寶,-6491227.00,-1690227.00,7408193.00,2466310.00,1693049.00,8067899.00,9760948.00,
114/10/28,111,1,2313,華通,3426190.00,-2165537.00,-230361.00,336390.00,1366682.00,9380839.00,10747521.00,
114/10/28,111,1,2314,台揚,-497922.00,-78059.00,632990.00,9341.00,66350.00,1138191.00,1204541.00,
114/10/28,111,1,2316,楠梓電,72529.00,101710.00,187018.00,26197.00,387454.00,561976.00,949430.00,
114/10/28,111,1,2317,鴻海,61652023.00,-49079663.00,73979141.00,38661448.00,125212949.00,1059417011.00,1184629960.00,
114/10/28,111,1,2321,東訊,-14629.00,4459.00,-42721.00,--,-52891.00,183656.00,130765.00,
114/10/28,111,1,2323,中環,-157909.00,6492.00,100768.00,104905.00,54256.00,2613653.00,2667909.00,
114/10/28,111,1,2324,仁寶,8507963.00,-3544131.00,6711961.00,1583157.00,13258950.00,75162103.00,88421053.00,
114/10/28,111,1,2327,國巨*,6849818.00,-4792937.00,-1611007.00,3320580.00,3766454.00,39126405.00,42892859.00,
114/10/28,111,1,2328,廣宇,267410.00,-202234.00,-70164.00,154478.00,149490.00,6241785.00,6391275.00,
114/10/28,111,1,2329,華泰,391642.00,-123902.00,175701.00,7587.00,451028.00,2723171.00,3174199.00,
114/10/28,111,1,2330,台積電,372169688.00,-288073791.00,-19086188.00,21589745.00,86599454.00,1064990192.00,1151589646.00,
114/10/28,111,1,2331,精英,1694125.00,-487604.00,-333237.00,93046.00,966330.00,2766617.00,3732947.00,
114/10/28,111,1,2332,友訊,57730.00,-14577.00,-38962.00,62660.00,66851.00,2195080.00,2261931.00,
114/10/28,111,1,2337,旺宏,2851333.00,-2619609.00,-206487.00,-57204.00,-31967.00,18565221.00,18533254.00,
114/10/28,111,1,2338,光罩,-108308.00,-821683.00,404864.00,5539.00,-519588.00,2681819.00,2162231.00,
114/10/28,111,1,2340,台亞,176656.00,406805.00,3170.00,-757.00,585874.00,3467411.00,4053285.00,
114/10/28,111,1,2342,茂矽,130344.00,-3621.00,-64259.00,--,62464.00,478819.00,541283.00,
114/10/28,111,1,2344,華邦電,8137711.00,-9332435.00,370012.00,63579.00,-761133.00,30914427.00,30153294.00,
114/10/28,111,1,2345,智邦,-74551.00,525593.00,-54791.00,15628.00,411879.00,6257744.00,6669623.00,
114/10/28,111,1,2347,聯強,1427928.00,-28468.00,-1483288.00,2563008.00,2479180.00,7052958.00,9532138.00,
114/10/28,111,1,2348,海悅,-404914.00,-242014.00,690689.00,--,43761.00,2839268.00,2883029.00,
114/10/28,111,1,2349,錸德,162788.00,-435926.00,785969.00,114870.00,627701.00,3865547.00,4493248.00,
114/10/28,111,1,2351,順德,95074.00,-232873.00,283708.00,2091.00,148000.00,702314.00,850314.00,
114/10/28,111,1,2352,佳世達,-4896775.00,-719878.00,6895177.00,844284.00,2122808.00,17781480.00,19904288.00,
114/10/28,111,1,2353,宏��,-17665294.00,-491101.00,436861.00,1187742.00,-16531792.00,44619541.00,28087749.00,
114/10/28,111,1,2354,鴻準,-7691588.00,260857.00,3055242.00,2443273.00,-1932216.00,71725408.00,69793192.00,
114/10/28,111,1,2355,敬鵬,-199016.00,-22284.00,-22089.00,59986.00,-183403.00,3824300.00,3640897.00,
114/10/28,111,1,2356,英業達,7066253.00,-1451463.00,4533972.00,1045692.00,11194454.00,34787912.00,45982366.00,
114/10/28,111,1,2357,華碩,-36723595.00,-30659.00,871692.00,3581371.00,-32301191.00,67812243.00,35511052.00,
114/10/28,111,1,2359,所羅門,-36223.00,-250702.00,101045.00,34498.00,-151382.00,1379390.00,1228008.00,
114/10/28,111,1,2360,致茂,809196.00,354348.00,-397234.00,24492.00,790802.00,3088158.00,3878960.00,
114/10/28,111,1,2362,藍天,-1005848.00,-294907.00,91106.00,137527.00,-1072122.00,3816041.00,2743919.00,
114/10/28,111,1,2363,矽統,-118102.00,98547.00,-2252.00,506.00,-21301.00,654921.00,633620.00,
114/10/28,111,1,2364,倫飛,13470.00,-1728.00,-4228.00,-10722.00,-3208.00,236489.00,233281.00,
114/10/28,111,1,2365,昆盈,27278.00,-159564.00,-9271.00,15463.00,-126094.00,1072364.00,946270.00,
114/10/28,111,1,2367,燿華,-467480.00,-130810.00,826651.00,-39616.00,188745.00,612449.00,801194.00,
114/10/28,111,1,2368,金像電,264555.00,-270912.00,238171.00,393816.00,625630.00,3817107.00,4442737.00,
114/10/28,111,1,2369,菱生,308037.00,-242389.00,-112560.00,1835.00,-45077.00,1646990.00,1601913.00,
114/10/28,111,1,2371,大同,235539.00,-1035963.00,875239.00,177653.00,252468.00,8300200.00,8552668.00,
114/10/28,111,1,2373,震旦行,-408985.00,-381720.00,-122770.00,266370.00,-647105.00,2693853.00,2046748.00,
114/10/28,111,1,2374,佳能,-182669.00,526154.00,31226.00,97999.00,472710.00,2137166.00,2609876.00,
114/10/28,111,1,2375,凱美,141829.00,-36107.00,-65940.00,129843.00,169625.00,830618.00,1000243.00,
114/10/28,111,1,2376,技嘉,-5651245.00,-129360.00,-27940.00,267354.00,-5541191.00,18928473.00,13387282.00,
114/10/28,111,1,2377,微星,-4179218.00,-4150297.00,-2070986.00,233609.00,-10166892.00,23654801.00,13487909.00,
114/10/28,111,1,2379,瑞昱,9264967.00,-3874888.00,-3012095.00,55314.00,2433298.00,7197351.00,9630649.00,
114/10/28,111,1,2380,虹光,-178023.00,-14101.00,174813.00,-3477.00,-20788.00,235373.00,214585.00,
114/10/28,111,1,2382,廣達,-29714891.00,-6106986.00,-16082846.00,2970974.00,-48933749.00,162257067.00,113323318.00,
114/10/28,111,1,2383,台光電,1794745.00,-1706982.00,1434649.00,203760.00,1726172.00,6642069.00,8368241.00,
114/10/28,111,1,2385,群光,3736023.00,-937074.00,122538.00,882243.00,3803730.00,1725636.00,5529366.00,
114/10/28,111,1,2387,精元,1824746.00,-247057.00,318509.00,-116311.00,1779887.00,2132091.00,3911978.00,
114/10/28,111,1,2388,威盛,-343501.00,1240166.00,259393.00,281799.00,1437857.00,10479747.00,11917604.00,
114/10/28,111,1,2390,云辰,-35306.00,44802.00,-78211.00,-1486.00,-70201.00,1263324.00,1193123.00,
114/10/28,111,1,2392,正崴,-1954658.00,-2694490.00,5061308.00,81292.00,493452.00,8707603.00,9201055.00,
114/10/28,111,1,2393,億光,802039.00,-1022786.00,261288.00,166265.00,206806.00,4514151.00,4720957.00,
114/10/28,111,1,2395,研華,-1035943.00,-455080.00,261174.00,422750.00,-807099.00,9301152.00,8494053.00,
114/10/28,111,1,2397,友通,-218265.00,-97387.00,196018.00,72907.00,-46727.00,1521790.00,1475063.00,
114/10/28,111,1,2399,映泰,-49123.00,11264.00,0.00,-8517.00,-46376.00,652586.00,606210.00,
114/10/28,111,1,2401,凌陽,-453186.00,12970.00,-71420.00,12355.00,-499281.00,4835568.00,4336287.00,
114/10/28,111,1,2402,毅嘉,13491.00,-108402.00,182829.00,136361.00,224279.00,1448846.00,1673125.00,
114/10/28,111,1,2404,漢唐,1601328.00,-31967.00,-537721.00,95465.00,1127105.00,6922880.00,8049985.00,
114/10/28,111,1,2405,輔信,-120988.00,-107880.00,-14141.00,912.00,-242097.00,1446227.00,1204130.00,
114/10/28,111,1,2406,國碩,-111389.00,-969875.00,713074.00,26425.00,-341765.00,3027142.00,2685377.00,
114/10/28,111,1,2408,南亞科,11317878.00,-1139909.00,-101402.00,1760614.00,11837181.00,80699971.00,92537152.00,
114/10/28,111,1,2409,友達,13722781.00,-8531821.00,3488838.00,1507354.00,10187152.00,79944686.00,90131838.00,
114/10/28,111,1,2412,中華電,11816678.00,-7084361.00,1967693.00,21863.00,6721873.00,39778624.00,46500497.00,
114/10/28,111,1,2413,環科,-104403.00,29349.00,72502.00,-7759.00,-10311.00,581732.00,571421.00,
114/10/28,111,1,2414,精技,-81782.00,-11674.00,31638.00,7330.00,-54488.00,700298.00,645810.00,
114/10/28,111,1,2415,錩新,78923.00,-41377.00,-57617.00,29610.00,9539.00,525627.00,535166.00,
114/10/28,111,1,2417,圓剛,84944.00,-47962.00,79458.00,15227.00,131667.00,1853663.00,1985330.00,
114/10/28,111,1,2419,仲琦,-465209.00,-300277.00,232657.00,42994.00,-489835.00,2803348.00,2313513.00,
114/10/28,111,1,2420,新巨,76097.00,-13813.00,-13416.00,9009.00,57877.00,754876.00,812753.00,
114/10/28,111,1,2421,建準,73092.00,-151932.00,-187806.00,33459.00,-233187.00,1912018.00,1678831.00,
114/10/28,111,1,2423,固緯,-43799.00,-8002.00,54364.00,18129.00,20692.00,441931.00,462623.00,
114/10/28,111,1,2424,隴華,-27179.00,-5538.00,-8715.00,-55.00,-41487.00,63023.00,21536.00,
114/10/28,111,1,2425,承啟,-2793.00,14358.00,-93883.00,8251.00,-74067.00,692998.00,618931.00,
114/10/28,111,1,2426,鼎元,182576.00,222694.00,-86182.00,12878.00,331966.00,1145382.00,1477348.00,
114/10/28,111,1,2427,三商電,-321560.00,-48953.00,347668.00,1800.00,-21045.00,424762.00,403717.00,
114/10/28,111,1,2428,興勤,232129.00,245147.00,-325596.00,139077.00,290757.00,2578973.00,2869730.00,
114/10/28,111,1,2429,銘旺科,-42827.00,15756.00,38527.00,163.00,11619.00,94004.00,105623.00,
114/10/28,111,1,2430,燦坤,1049167.00,-114285.00,-838285.00,197.00,96794.00,2102777.00,2199571.00,
114/10/28,111,1,2431,聯昌,-10376.00,-29292.00,-1959.00,29175.00,-12452.00,917654.00,905202.00,
114/10/28,111,1,2433,互盛電,341798.00,-343312.00,-58655.00,41161.00,-19008.00,690520.00,671512.00,
114/10/28,111,1,2434,統懋,-6594.00,-13996.00,54027.00,1926.00,35363.00,98160.00,133523.00,
114/10/28,111,1,2436,偉詮電,-115647.00,-362423.00,-68157.00,7136.00,-539091.00,1077602.00,538511.00,
114/10/28,111,1,2438,翔耀,27768.00,-2059.00,-42799.00,--,-17090.00,210472.00,193382.00,
114/10/28,111,1,2439,美律,1114234.00,-527680.00,-119964.00,213173.00,679763.00,4841969.00,5521732.00,
114/10/28,111,1,2440,太空梭,81681.00,8670.00,3926.00,10848.00,105125.00,336241.00,441366.00,
114/10/28,111,1,2441,超豐,2006036.00,-1273892.00,-311.00,17392.00,749225.00,4047129.00,4796354.00,
114/10/28,111,1,2442,新美齊,-250791.00,164762.00,-16824.00,1492.00,-101361.00,634969.00,533608.00,
114/10/28,111,1,2444,兆勁,57658.00,-33960.00,-7243.00,--,16455.00,193965.00,210420.00,
114/10/28,111,1,2449,京元電子,4603764.00,-3657953.00,-608896.00,-62459.00,274456.00,8649932.00,8924388.00,
114/10/28,111,1,2450,神腦,-710738.00,-14170.00,-77414.00,176.00,-802146.00,2976985.00,2174839.00,
114/10/28,111,1,2451,創見,65889.00,-170903.00,-3434.00,-15614.00,-124062.00,2018106.00,1894044.00,
114/10/28,111,1,2453,凌群,442946.00,-486499.00,-88.00,3168.00,-40473.00,468100.00,427627.00,
114/10/28,111,1,2454,聯發科,30735486.00,-6896612.00,19210696.00,3678734.00,46728304.00,183704594.00,230432898.00,
114/10/28,111,1,2455,全新,425006.00,-180343.00,-388.00,13043.00,257318.00,1210205.00,1467523.00,
114/10/28,111,1,2457,飛宏,-791461.00,125193.00,-841903.00,70640.00,-1437531.00,3590920.00,2153389.00,
114/10/28,111,1,2458,義隆,757016.00,-1183245.00,72643.00,1532.00,-352054.00,4254507.00,3902453.00,
114/10/28,111,1,2459,敦吉,51620.00,-568887.00,-14923.00,93798.00,-438392.00,1713192.00,1274800.00,
114/10/28,111,1,2460,建通,105618.00,-17943.00,-3239.00,79379.00,163815.00,1185190.00,1349005.00,
114/10/28,111,1,2461,光群雷,-334493.00,-100782.00,30408.00,90514.00,-314353.00,2128842.00,1814489.00,
114/10/28,111,1,2462,良得電,55540.00,-80441.00,-3656.00,-15202.00,-43759.00,591159.00,547400.00,
114/10/28,111,1,2464,盟立,-836459.00,-98816.00,-16603.00,79764.00,-872114.00,3152743.00,2280629.00,
114/10/28,111,1,2465,麗臺,-480968.00,-12394.00,243900.00,19464.00,-229998.00,476876.00,246878.00,
114/10/28,111,1,2466,冠西電,-118176.00,-24011.00,-10105.00,30078.00,-122214.00,586246.00,464032.00,
114/10/28,111,1,2467,志聖,3657.00,-195855.00,155366.00,32915.00,-3917.00,1060848.00,1056931.00,
114/10/28,111,1,2468,華經,-33394.00,65.00,-51761.00,842.00,-84248.00,343147.00,258899.00,
114/10/28,111,1,2471,資通,18955.00,345.00,-4354.00,--,14946.00,552771.00,567717.00,
114/10/28,111,1,2472,立隆電,350069.00,-299566.00,-95016.00,50561.00,6048.00,1813353.00,1819401.00,
114/10/28,111,1,2474,可成,2991637.00,-7019159.00,-8854374.00,1190486.00,-11691410.00,53115285.00,41423875.00,
114/10/28,111,1,2476,鉅祥,282485.00,-1433.00,-3840.00,87363.00,364575.00,3232253.00,3596828.00,
114/10/28,111,1,2477,美隆電,115948.00,-194539.00,29713.00,76589.00,27711.00,2709298.00,2737009.00,
114/10/28,111,1,2478,大毅,108662.00,-162347.00,18591.00,104455.00,69361.00,1746426.00,1815787.00,
114/10/28,111,1,2480,敦陽科,366336.00,-26323.00,-73238.00,13131.00,279906.00,1450910.00,1730816.00,
114/10/28,111,1,2481,強茂,-1188876.00,-2456121.00,2130162.00,148849.00,-1365986.00,3413707.00,2047721.00,
114/10/28,111,1,2482,連宇,-14266.00,96131.00,-32986.00,3174.00,52053.00,325639.00,377692.00,
114/10/28,111,1,2483,百容,-34923.00,-95913.00,9928.00,19424.00,-101484.00,589751.00,488267.00,
114/10/28,111,1,2484,希華,207466.00,-63877.00,21055.00,-4077.00,160567.00,763239.00,923806.00,
114/10/28,111,1,2485,兆赫,-258033.00,-156410.00,54597.00,38120.00,-321726.00,1301147.00,979421.00,
114/10/28,111,1,2486,一詮,-128130.00,-148421.00,250495.00,36869.00,10813.00,1148776.00,1159589.00,
114/10/28,111,1,2488,漢平,-173538.00,-566015.00,-324138.00,43816.00,-1019875.00,1840246.00,820371.00,
114/10/28,111,1,2489,瑞軒,538606.00,-20227.00,6348.00,85894.00,610621.00,4219895.00,4830516.00,
114/10/28,111,1,2491,吉祥全,-38490.00,-11109.00,-3490.00,74.00,-53015.00,141545.00,88530.00,
114/10/28,111,1,2492,華新科,2019854.00,-886398.00,-798524.00,831664.00,1166596.00,11261504.00,12428100.00,
114/10/28,111,1,2493,揚博,57490.00,-6361.00,-1027.00,22820.00,72922.00,672631.00,745553.00,
114/10/28,111,1,2495,普安,7614.00,-29891.00,81338.00,2087.00,61148.00,392520.00,453668.00,
114/10/28,111,1,2496,卓越,-13771.00,-5690.00,-13462.00,634.00,-32289.00,227721.00,195432.00,
114/10/28,111,1,2497,怡利電,-218439.00,86448.00,207507.00,24618.00,100134.00,365012.00,465146.00,
114/10/28,111,1,2498,宏達電,-1374484.00,-5258049.00,1596446.00,566159.00,-4469928.00,16576907.00,12106979.00,
114/10/28,111,1,2501,國建,-5058022.00,1731497.00,4548563.00,--,1222038.00,3937378.00,5159416.00,
114/10/28,111,1,2504,國產,438104.00,1806758.00,-2647423.00,87702.00,-314859.00,2518161.00,2203302.00,
114/10/28,111,1,2505,國揚,564360.00,2566.00,-867994.00,0.00,-301068.00,2661525.00,2360457.00,
114/10/28,111,1,2506,太設,-34459.00,-22202.00,-89718.00,1969.00,-144410.00,779115.00,634705.00,
114/10/28,111,1,2509,全坤建,-186396.00,-242.00,-2507.00,22074.00,-167071.00,2186810.00,2019739.00,
114/10/28,111,1,2511,太子,2348588.00,-242838.00,-421919.00,--,1683831.00,6880644.00,8564475.00,
114/10/28,111,1,2514,龍邦,261851.00,-229837.00,-172853.00,176.00,-140663.00,1293520.00,1152857.00,
114/10/28,111,1,2515,中工,1133842.00,-25666.00,-884849.00,35042.00,258369.00,2995422.00,3253791.00,
114/10/28,111,1,2516,新建,-429170.00,-20588.00,37758.00,21206.00,-390794.00,1742598.00,1351804.00,
114/10/28,111,1,2520,冠德,1970441.00,-17700.00,-158224.00,52.00,1794569.00,16080562.00,17875131.00,
114/10/28,111,1,2524,京城,439383.00,-13534.00,-496449.00,0.00,-70600.00,1068430.00,997830.00,
114/10/28,111,1,2527,宏璟,-755874.00,-6684.00,587190.00,4240.00,-171128.00,392789.00,221661.00,
114/10/28,111,1,2528,皇普,265865.00,-9678.00,573587.00,--,829774.00,452692.00,1282466.00,
114/10/28,111,1,2530,華建,-1429033.00,10391.00,920483.00,2859.00,-495300.00,3161810.00,2666510.00,
114/10/28,111,1,2534,宏盛,622248.00,61457.00,-484185.00,102.00,199622.00,753960.00,953582.00,
114/10/28,111,1,2535,達欣工,-663130.00,-8593.00,210187.00,18235.00,-443301.00,9273478.00,8830177.00,
114/10/28,111,1,2536,宏普,-1646919.00,217347.00,1510971.00,--,81399.00,579746.00,661145.00,
114/10/28,111,1,2537,聯上發,-1061225.00,0.00,1039942.00,--,-21283.00,697951.00,676668.00,
114/10/28,111,1,2538,基泰,137200.00,-193456.00,58543.00,--,2287.00,220164.00,222451.00,
114/10/28,111,1,2539,櫻花建,-707142.00,8586.00,1056579.00,--,358023.00,165735.00,523758.00,
114/10/28,111,1,2540,愛山林,-743986.00,-161364.00,710146.00,--,-195204.00,1084043.00,888839.00,
