出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,權益－具證券性質之虛擬通貨,保留盈餘（或累積虧損）,歸屬於母公司業主權益合計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,租賃負債,遞延所得稅負債,其他負債,負債總額,權益總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,避險之衍生金融負債,應付商業本票－淨額,應付債券,其他借款,歸屬於母公司業主之權益,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,其他資產,分離帳戶保險商品資產,短期債務,本期所得稅負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,分離帳戶保險商品負債
114/10/28,111,2,2514,龍邦,10336456.00,13414701.00,23751157.00,8844899.00,4460612.00,13305511.00,3947293.00,--,179497.00,6941846.00,-106272.00,-614333.00,10348031.00,--,--,97615.00,10445646.00,0.00,0.00,36608592.00,28.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2515,中工,38942953.00,8677344.00,47620297.00,18102007.00,7385848.00,25487855.00,15308998.00,0.00,74648.00,7351723.00,-684499.00,0.00,22050870.00,0.00,--,81572.00,22132442.00,0.00,0.00,0.00,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2516,新建,4818315.00,1585690.00,6404005.00,4814612.00,59360.00,4873972.00,2262785.00,--,13156.00,-704062.00,-41846.00,--,1530033.00,--,--,0.00,1530033.00,--,0.00,0.00,6.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2520,冠德,43842761.00,10350755.00,54193516.00,26261257.00,7967785.00,34229042.00,5541701.00,--,1422342.00,10587999.00,-28283.00,-71196.00,17452563.00,--,--,2511911.00,19964474.00,0.00,0.00,11690784.00,32.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2524,京城,33719252.00,1007984.00,34727236.00,10084937.00,7898209.00,17983146.00,3737052.00,--,13865.00,12993173.00,0.00,0.00,16744090.00,--,--,--,16744090.00,--,0.00,0.00,45.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2527,宏璟,9405599.00,8398894.00,17804493.00,7397421.00,1762942.00,9160363.00,2703060.00,--,324528.00,3374065.00,2360458.00,-455812.00,8306299.00,--,--,337831.00,8644130.00,0.00,0.00,8547695.00,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2528,皇普,16977728.00,96510.00,17074238.00,7408289.00,4564434.00,11972723.00,3799974.00,--,1104980.00,196561.00,0.00,--,--,--,--,--,5101515.00,--,0.00,0.00,13.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2530,華建,19286319.00,181909.00,19468228.00,8061710.00,1292443.00,9354153.00,8399880.00,--,1257084.00,211869.00,942.00,0.00,9869775.00,--,--,244300.00,10114075.00,0.00,0.00,0.00,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2534,宏盛,18883828.00,14669367.00,33553195.00,12626253.00,7329836.00,19956089.00,4742280.00,--,2336093.00,6494856.00,69699.00,-45822.00,13597106.00,--,--,--,13597106.00,--,0.00,1277150.00,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2535,達欣工,19937268.00,1891263.00,21828531.00,8032557.00,5012417.00,13044974.00,3384925.00,--,2307629.00,3011123.00,14281.00,-151331.00,8566627.00,--,--,216930.00,8783557.00,--,0.00,13627785.00,26.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2536,宏普,34210470.00,3211640.00,37422110.00,21921497.00,3069603.00,24991100.00,3328087.00,--,2042348.00,6449108.00,0.00,--,11819543.00,--,--,611467.00,12431010.00,--,0.00,0.00,35.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2537,聯上發,13549829.00,873640.00,14423469.00,8254584.00,2020857.00,10275441.00,3005579.00,--,564732.00,577717.00,0.00,--,--,--,--,--,4148028.00,--,0.00,0.00,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2538,基泰,20433462.00,1225191.00,21658653.00,12486063.00,2950916.00,15436979.00,4384488.00,--,58479.00,1431465.00,-64884.00,--,5809548.00,--,--,412126.00,6221674.00,--,0.00,0.00,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2539,櫻花建,21076562.00,102573.00,21179135.00,8096298.00,3844982.00,11941280.00,7346443.00,--,58293.00,1833119.00,0.00,0.00,--,--,--,--,9237855.00,0.00,232184.00,0.00,14.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2540,愛山林,19547439.00,3503858.00,23051297.00,14301247.00,2949258.00,17250505.00,2660790.00,--,1299231.00,1840771.00,0.00,--,5800792.00,--,--,0.00,5800792.00,--,0.00,0.00,35.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2542,興富發,200931482.00,16986893.00,217918375.00,143435646.00,28029442.00,171465088.00,17146741.00,--,8406877.00,17161167.00,299412.00,-973783.00,42040414.00,0.00,--,4412873.00,46453287.00,--,0.00,49317240.00,27.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2543,皇昌,5789874.00,3114743.00,8904617.00,5373910.00,762374.00,6136284.00,2374837.00,--,37701.00,151618.00,0.00,0.00,2564156.00,--,--,204177.00,2768333.00,--,0.00,0.00,10.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2545,皇翔,33380567.00,16578959.00,49959526.00,24778909.00,13437527.00,38216436.00,3277348.00,--,17130.00,8448612.00,--,--,11743090.00,--,--,--,11743090.00,--,0.00,0.00,35.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2546,根基,9228187.00,673751.00,9901938.00,6247510.00,187663.00,6435173.00,1166392.00,--,518540.00,1613677.00,167971.00,--,3466580.00,--,--,185.00,3466765.00,--,0.00,0.00,32.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2547,日勝生,15077602.00,40735350.00,55812952.00,14785942.00,29403830.00,44189772.00,8800946.00,--,1290217.00,785182.00,-1490.00,0.00,10874855.00,--,--,748325.00,11623180.00,--,0.00,0.00,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2548,華固,36320487.00,3571357.00,39891844.00,17947612.00,2778042.00,20725654.00,2768127.00,--,78986.00,16196294.00,14036.00,-850.00,19056593.00,--,--,109597.00,19166190.00,0.00,0.00,174354.00,68.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2597,潤弘,10427320.00,8211526.00,18638846.00,8595942.00,3316212.00,11912154.00,1849500.00,--,773446.00,1318938.00,1353179.00,--,5295063.00,--,--,1431629.00,6726692.00,0.00,0.00,0.00,28.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2601,益航,7181696.00,31044201.00,38225897.00,8435418.00,15990936.00,24426354.00,8347761.00,--,1926530.00,748893.00,-490280.00,-94491.00,10438413.00,--,--,3361130.00,13799543.00,--,0.00,10000000.00,12.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2603,長榮,493827937.00,380698414.00,874526351.00,239325541.00,149038713.00,388364254.00,52910502.00,--,15939570.00,367672641.00,14792326.00,--,451315039.00,--,--,34847058.00,486162097.00,0.00,0.00,0.00,85.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2605,新興,5849546.00,15478059.00,21327605.00,2565622.00,2061963.00,4627585.00,5853533.00,--,243785.00,10480052.00,-1484574.00,--,15092796.00,--,--,1607224.00,16700020.00,0.00,0.00,0.00,25.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2606,裕民,28799521.00,42242055.00,71041576.00,17947820.00,24107828.00,42055648.00,8450557.00,--,117976.00,19050527.00,1173332.00,--,28792392.00,--,--,193536.00,28985928.00,--,0.00,0.00,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2607,榮運,12202958.00,30794551.00,42997509.00,4156308.00,10076385.00,14232693.00,10671411.00,--,4277499.00,9966371.00,3651778.00,--,28567059.00,--,--,197757.00,28764816.00,0.00,0.00,0.00,26.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2608,嘉里大榮,3692672.00,20373844.00,24066516.00,3991011.00,8704960.00,12695971.00,4670005.00,--,2308.00,6073309.00,66969.00,--,10812591.00,--,--,557954.00,11370545.00,--,0.00,0.00,23.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2609,陽明,353196985.00,159267671.00,512464656.00,149471664.00,83111008.00,232582672.00,34921043.00,--,27975030.00,215330937.00,862848.00,--,279089858.00,--,--,792126.00,279881984.00,--,0.00,0.00,79.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2610,華航,67290984.00,217290922.00,284581906.00,58449811.00,151989774.00,210439585.00,60135374.00,--,3120311.00,7746342.00,546231.00,-30875.00,71517383.00,--,--,2624938.00,74142321.00,--,0.00,2074628.00,11.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2611,志信,2243363.00,1487909.00,3731272.00,500496.00,561991.00,1062487.00,1890022.00,--,20857.00,328834.00,191724.00,0.00,2431437.00,--,--,237348.00,2668785.00,--,0.00,0.00,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2612,中航,5003313.00,14843650.00,19846963.00,3126060.00,5684377.00,8810437.00,1974846.00,--,53411.00,9157610.00,-163180.00,0.00,11022687.00,0.00,--,13839.00,11036526.00,0.00,0.00,0.00,55.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2613,中櫃,1520915.00,9228171.00,10749086.00,1360684.00,6242124.00,7602808.00,1484235.00,--,118073.00,2023946.00,24592.00,-505487.00,3145359.00,--,--,919.00,3146278.00,0.00,0.00,11821000.00,23.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2614,東森,3849988.00,12050477.00,15900465.00,3844648.00,5928227.00,9772875.00,5289504.00,--,16243.00,685280.00,-222213.00,0.00,5768814.00,--,--,358776.00,6127590.00,0.00,0.00,0.00,10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2615,萬海,211939303.00,145483464.00,357422767.00,84462206.00,73303722.00,157765928.00,28061464.00,--,1271775.00,164044087.00,5931795.00,--,199309121.00,--,--,347718.00,199656839.00,--,0.00,0.00,81.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2616,山隆,2930047.00,6927147.00,9857194.00,3704838.00,1335258.00,5040096.00,1372818.00,--,586742.00,1800461.00,878190.00,-31863.00,4606348.00,--,--,210750.00,4817098.00,0.00,0.00,1353454.00,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2617,台航,6038895.00,18629249.00,24668144.00,1775051.00,7566545.00,9341596.00,4172945.00,--,334382.00,8265912.00,2553309.00,--,15326548.00,--,--,--,15326548.00,--,0.00,0.00,36.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2618,長榮航,71001640.00,249705581.00,320707221.00,55940566.00,170345197.00,226285763.00,53355698.00,--,12689088.00,16494721.00,4346248.00,--,86885755.00,--,--,7535703.00,94421458.00,0.00,48276001.00,0.00,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2630,亞航,3748641.00,1084560.00,4833201.00,2341265.00,577353.00,2918618.00,1619285.00,--,156959.00,134788.00,3551.00,--,1914583.00,--,--,--,1914583.00,--,0.00,0.00,12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2633,台灣高鐵,26585440.00,372784372.00,399369812.00,31679681.00,303342531.00,335022212.00,56282930.00,--,172981.00,7891689.00,--,--,--,--,--,--,64347600.00,--,0.00,0.00,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2634,漢翔,26980988.00,13728763.00,40709751.00,12275508.00,13536467.00,25811975.00,9418671.00,--,4981.00,5532297.00,-58173.00,0.00,14897776.00,0.00,--,0.00,14897776.00,0.00,0.00,0.00,15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2636,台驊控股,15042734.00,2862736.00,17905470.00,7758932.00,354921.00,8113853.00,1433912.00,--,2530860.00,4823631.00,800935.00,-31774.00,9557564.00,--,--,234053.00,9791617.00,--,0.00,1556000.00,67.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2637,慧洋-KY,8605909.00,83135485.00,91741394.00,11893057.00,36854301.00,48747358.00,7464092.00,--,34548.00,26716003.00,8779393.00,0.00,42994036.00,--,--,--,42994036.00,0.00,0.00,0.00,57.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2642,宅配通,1885739.00,2609685.00,4495424.00,1211722.00,1151917.00,2363639.00,954670.00,--,300082.00,483478.00,393555.00,--,2131785.00,--,--,--,2131785.00,0.00,0.00,0.00,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2645,長榮航太,10816339.00,12157983.00,22974322.00,4287139.00,8798812.00,13085951.00,3528069.00,--,565262.00,5819952.00,-24912.00,--,--,--,--,--,9888371.00,0.00,0.00,0.00,28.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2646,星宇航空,3412127.00,32823985.00,36236112.00,6642797.00,23899837.00,30542634.00,15367350.00,--,--,-9598175.00,-75697.00,--,--,--,--,--,5693478.00,--,0.00,0.00,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2701,萬企,1659222.00,7319248.00,8978470.00,216508.00,1094658.00,1311166.00,4499678.00,--,0.00,2500072.00,667554.00,0.00,--,--,--,--,7667304.00,0.00,0.00,0.00,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2702,華園,2976847.00,5628126.00,8604973.00,963270.00,4845539.00,5808809.00,1491555.00,--,2169.00,1359311.00,-56871.00,--,2796164.00,--,--,--,2796164.00,0.00,0.00,0.00,25.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2704,國賓,11417524.00,8975316.00,20392840.00,3831941.00,3982809.00,7814750.00,3669234.00,--,2943213.00,3426750.00,2534619.00,0.00,12573816.00,--,--,4274.00,12578090.00,0.00,0.00,0.00,34.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2705,六福,295836.00,15311782.00,15607618.00,1142244.00,9628799.00,10771043.00,1913128.00,--,31236.00,-542126.00,3434337.00,--,4836575.00,--,--,--,4836575.00,--,0.00,0.00,25.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2706,第一店,2760503.00,7921793.00,10682296.00,186721.00,1342357.00,1529078.00,4999984.00,--,76031.00,3276511.00,800692.00,--,--,--,--,--,9153218.00,0.00,0.00,0.00,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2707,晶華,4057098.00,6805086.00,10862184.00,3660259.00,3208080.00,6868339.00,1274032.00,--,222383.00,2537456.00,-342561.00,--,3691310.00,--,--,302535.00,3993845.00,--,0.00,0.00,28.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2712,遠雄來,132280.00,1490433.00,1622713.00,307629.00,159744.00,467373.00,1050000.00,--,108390.00,-3050.00,--,--,--,--,--,--,1155340.00,0.00,0.00,0.00,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2722,夏都,463951.00,2218677.00,2682628.00,421897.00,354304.00,776201.00,1115229.00,--,170663.00,474120.00,21315.00,--,1781327.00,--,--,125100.00,1906427.00,--,0.00,0.00,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2723,美食-KY,8241281.00,12981282.00,21222563.00,7017711.00,3700902.00,10718613.00,1800000.00,--,2376605.00,6776560.00,-376010.00,--,10577155.00,--,--,-73205.00,10503950.00,--,0.00,0.00,58.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2727,王品,6206267.00,6713246.00,12919513.00,6864507.00,2820295.00,9684802.00,769879.00,--,1789924.00,569903.00,-96088.00,-259839.00,2773779.00,--,--,460932.00,3234711.00,--,0.00,1591000.00,36.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2731,雄獅,3123164.00,2084044.00,5207208.00,1657517.00,2088093.00,3745610.00,774729.00,--,930311.00,-324214.00,-107608.00,--,1273218.00,--,--,188380.00,1461598.00,--,942731.00,0.00,16.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2739,寒舍,826212.00,14013457.00,14839669.00,2410168.00,11676170.00,14086338.00,1015260.00,--,556438.00,-893087.00,74720.00,--,753331.00,--,--,--,753331.00,0.00,0.00,0.00,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2748,雲品,1345290.00,3221550.00,4566840.00,580840.00,2266309.00,2847149.00,904826.00,--,600254.00,214137.00,474.00,--,1719691.00,--,--,--,1719691.00,--,0.00,0.00,19.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2753,八方雲集,2376856.00,3293535.00,5670391.00,1495920.00,1066561.00,2562481.00,660448.00,--,978951.00,1456379.00,-31936.00,--,3063842.00,--,--,44068.00,3107910.00,--,0.00,0.00,46.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2901,欣欣,413621.00,568913.00,982534.00,50509.00,73064.00,123573.00,730433.00,--,503.00,124735.00,3290.00,0.00,--,--,--,--,858961.00,0.00,0.00,0.00,11.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2903,遠百,17163931.00,104113489.00,121277420.00,45766418.00,36771334.00,82537752.00,14169406.00,--,3341024.00,7682255.00,5150111.00,-97110.00,30245686.00,--,--,8493982.00,38739668.00,--,0.00,8207004.00,21.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2904,匯僑,153815.00,1893667.00,2047482.00,479241.00,597664.00,1076905.00,690344.00,--,4233.00,281584.00,-6051.00,--,970110.00,--,--,467.00,970577.00,0.00,0.00,0.00,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2906,高林,4502132.00,5724581.00,10226713.00,3667790.00,853546.00,4521336.00,2091111.00,--,121061.00,945799.00,-82672.00,0.00,3075299.00,--,--,2630078.00,5705377.00,0.00,0.00,0.00,14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2908,特力,18058732.00,20567785.00,38626517.00,16148397.00,15669627.00,31818024.00,5098875.00,--,1227.00,2310535.00,-434626.00,-313256.00,6662755.00,--,--,145738.00,6808493.00,--,0.00,14306000.00,13.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2910,統領,1221235.00,4564030.00,5785265.00,1440375.00,2028042.00,3468417.00,2087250.00,--,540286.00,1004915.00,-32062.00,-1283541.00,2316848.00,--,--,--,2316848.00,0.00,0.00,33322000.00,13.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2911,麗嬰房,2286580.00,2388131.00,4674711.00,2053505.00,955858.00,3009363.00,1846778.00,--,132560.00,-189895.00,-169987.00,--,1619456.00,--,--,45892.00,1665348.00,--,0.00,0.00,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,2,2912,統一超,81367716.00,140139676.00,221507392.00,95146582.00,87639247.00,182785829.00,10396223.00,--,86906.00,20871656.00,-717623.00,--,30637162.00,--,--,8084401.00,38721563.00,--,0.00,0.00,29.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
