出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,權益－具證券性質之虛擬通貨,保留盈餘（或累積虧損）,歸屬於母公司業主權益合計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,避險之衍生金融負債－淨額,附買回票券及債券負債,當期所得稅負債,存款及匯款,應付金融債券,應付公司債,負債總額,權益總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,應付商業本票－淨額,其他借款,歸屬於母公司業主之權益
114/10/28,114,1,4561,健椿,1040797.00,1322409.00,2363206.00,448762.00,503514.00,952276.00,585216.00,--,210536.00,615178.00,--,--,--,--,--,--,1410930.00,--,0.00,0.00,24.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4563,百德,3204526.00,1218408.00,4422934.00,2081187.00,724180.00,2805367.00,549500.00,--,820363.00,112081.00,135623.00,--,1617567.00,--,--,--,1617567.00,--,0.00,0.00,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4568,科際精密,1040499.00,591290.00,1631789.00,349286.00,189222.00,538508.00,318601.00,--,505695.00,295170.00,-21072.00,-5113.00,1093281.00,--,--,--,1093281.00,--,0.00,98000.00,34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4577,達航科技,738258.00,1134040.00,1872298.00,454285.00,456963.00,911248.00,491380.00,--,188014.00,370939.00,-89283.00,--,961050.00,--,--,--,961050.00,--,0.00,0.00,19.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4580,捷流閥業,2511314.00,1353310.00,3864624.00,813339.00,328315.00,1141654.00,459222.00,--,992774.00,1252791.00,18183.00,--,2722970.00,--,--,--,2722970.00,--,0.00,0.00,60.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4584,君帆,1186028.00,886325.00,2072353.00,681051.00,322554.00,1003605.00,300024.00,--,280684.00,499643.00,-11603.00,--,1068748.00,--,--,--,1068748.00,0.00,0.00,0.00,35.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4609,唐鋒,378236.00,259074.00,637310.00,213645.00,276197.00,489842.00,479468.00,--,3333.00,-301902.00,-33431.00,--,147468.00,--,--,--,147468.00,--,0.00,0.00,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4702,中美實,639199.00,845796.00,1484995.00,226258.00,11307.00,237565.00,723332.00,--,4922.00,463157.00,56019.00,--,1247430.00,--,--,--,1247430.00,0.00,0.00,0.00,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4706,大恭,1519768.00,187996.00,1707764.00,149477.00,4832.00,154309.00,790301.00,--,1181.00,780146.00,-19037.00,--,1552591.00,--,--,864.00,1553455.00,--,0.00,0.00,19.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4707,磐亞,964178.00,7646636.00,8610814.00,2154948.00,484480.00,2639428.00,4037153.00,--,872725.00,1497368.00,-435860.00,--,--,--,--,--,5971386.00,--,0.00,0.00,14.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4711,永純,820420.00,423904.00,1244324.00,143825.00,61693.00,205518.00,610560.00,--,53309.00,374937.00,--,--,1038806.00,--,--,--,1038806.00,--,0.00,0.00,17.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4714,永捷,7814991.00,4412557.00,12227548.00,3478961.00,615162.00,4094123.00,1780882.00,--,353085.00,259273.00,-18143.00,0.00,2375097.00,--,--,5758328.00,8133425.00,0.00,202000.00,0.00,13.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4716,大立,1209006.00,633468.00,1842474.00,509033.00,137913.00,646946.00,895045.00,--,87220.00,212772.00,-3315.00,0.00,1191722.00,--,--,3806.00,1195528.00,--,0.00,0.00,13.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4721,美琪瑪,1743574.00,543409.00,2286983.00,885564.00,17705.00,903269.00,749863.00,--,24825.00,682476.00,-73450.00,--,1383714.00,--,--,--,1383714.00,--,0.00,0.00,18.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4726,永昕,713574.00,2625835.00,3339409.00,779625.00,662265.00,1441890.00,2071191.00,--,423334.00,-596044.00,-962.00,--,1897519.00,--,--,--,1897519.00,0.00,3000.00,0.00,9.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4728,雙美,1319826.00,986264.00,2306090.00,995847.00,201362.00,1197209.00,544630.00,--,3651.00,564659.00,-4059.00,--,1108881.00,--,--,--,1108881.00,--,0.00,0.00,20.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4729,熒茂,1757205.00,1579034.00,3336239.00,1429993.00,547080.00,1977073.00,777268.00,--,124489.00,98236.00,104826.00,--,1104819.00,--,--,254347.00,1359166.00,--,0.00,0.00,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4735,豪展,885130.00,503549.00,1388679.00,361359.00,3354.00,364713.00,415688.00,--,292609.00,512687.00,-105651.00,-91367.00,1023966.00,--,--,0.00,1023966.00,0.00,0.00,2166000.00,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4741,泓瀚,543485.00,579671.00,1123156.00,208442.00,1897.00,210339.00,328416.00,--,353350.00,222853.00,-652.00,--,903967.00,--,--,8850.00,912817.00,--,0.00,0.00,27.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4743,合一,7023098.00,5887611.00,12910709.00,163166.00,668550.00,831716.00,4792965.00,--,7628409.00,-1312913.00,490085.00,-25777.00,11572769.00,--,--,506224.00,12078993.00,--,0.00,1033339.00,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4744,皇將,1347878.00,868295.00,2216173.00,824390.00,232110.00,1056500.00,549844.00,--,432545.00,187646.00,20219.00,-30581.00,1159673.00,--,--,0.00,1159673.00,--,0.00,1477000.00,21.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4745,合富-KY,6156019.00,1155336.00,7311355.00,2042068.00,23395.00,2065463.00,774496.00,--,1223612.00,859122.00,-34388.00,--,2822842.00,--,--,2423050.00,5245892.00,0.00,0.00,0.00,36.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4747,強生製藥,1354402.00,633211.00,1987613.00,169951.00,90695.00,260646.00,449324.00,--,1048698.00,239081.00,-10136.00,--,1726967.00,--,--,--,1726967.00,--,0.00,0.00,38.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4749,新應材,6436844.00,3675802.00,10112646.00,1391364.00,366524.00,1757888.00,927328.00,--,6551367.00,826058.00,40171.00,--,8344924.00,--,--,9834.00,8354758.00,--,0.00,0.00,89.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4754,國碳科,474415.00,383475.00,857890.00,157465.00,154793.00,312258.00,302832.00,--,43287.00,204221.00,-4708.00,--,545632.00,--,--,--,545632.00,0.00,0.00,0.00,18.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4760,勤凱科技,1109299.00,325765.00,1435064.00,579740.00,1184.00,580924.00,301127.00,--,206131.00,358167.00,-11285.00,0.00,--,--,--,--,854140.00,--,0.00,0.00,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4767,誠泰科技,1064737.00,347740.00,1412477.00,242878.00,243395.00,486273.00,314150.00,--,80349.00,549635.00,-17285.00,--,926849.00,--,--,-645.00,926204.00,--,0.00,0.00,29.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4768,晶呈科技,739541.00,2185094.00,2924635.00,560428.00,480177.00,1040605.00,452266.00,--,1014225.00,193494.00,3649.00,--,1663634.00,--,--,220396.00,1884030.00,0.00,0.00,0.00,36.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4772,台特化,2134927.00,1339008.00,3473935.00,434337.00,60.00,434397.00,1476816.00,--,1133780.00,428942.00,--,--,--,--,--,--,3039538.00,0.00,0.00,0.00,20.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4804,大略-KY,70262.00,215205.00,285467.00,187169.00,53066.00,240235.00,490029.00,--,0.00,-429774.00,-15023.00,--,45232.00,--,--,--,45232.00,--,0.00,0.00,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4806,桂田文創,620269.00,354694.00,974963.00,174966.00,137139.00,312105.00,1998941.00,--,9253.00,-1284975.00,-60961.00,--,662258.00,--,--,600.00,662858.00,0.00,0.00,0.00,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4903,聯光通,953550.00,441728.00,1395278.00,338011.00,18329.00,356340.00,1053437.00,--,58511.00,-93660.00,20650.00,--,1038938.00,--,--,0.00,1038938.00,0.00,0.00,0.00,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4905,台聯電,2096564.00,2336572.00,4433136.00,1293508.00,151055.00,1444563.00,292600.00,--,8832.00,2612080.00,-106455.00,-14.00,2807043.00,--,--,181530.00,2988573.00,--,0.00,595.00,95.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4907,富宇,7989969.00,64102.00,8054071.00,3999331.00,1482641.00,5481972.00,1181458.00,--,70000.00,1303418.00,17223.00,--,--,--,--,--,2572099.00,--,0.00,0.00,21.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4908,前鼎,1542211.00,411540.00,1953751.00,187760.00,4428.00,192188.00,782169.00,--,94151.00,890332.00,-5089.00,--,--,--,--,--,1761563.00,0.00,0.00,0.00,22.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4909,新復興,3312546.00,364295.00,3676841.00,407995.00,39357.00,447352.00,933568.00,--,514638.00,1777399.00,3884.00,--,3229489.00,--,--,--,3229489.00,--,0.00,0.00,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4911,德英,501980.00,506543.00,1008523.00,137808.00,647.00,138455.00,589996.00,--,134235.00,145837.00,--,--,--,--,--,--,870068.00,0.00,0.00,0.00,14.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4923,力士,687546.00,130096.00,817642.00,255854.00,47741.00,303595.00,338908.00,--,318896.00,-88214.00,-65.00,-55478.00,514047.00,--,--,--,514047.00,0.00,0.00,1150000.00,15.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4924,欣厚-KY,258273.00,461555.00,719828.00,218165.00,139471.00,357636.00,371644.00,--,5238.00,45886.00,-60576.00,--,362192.00,--,--,--,362192.00,--,0.00,0.00,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4931,新盛力,1450005.00,304114.00,1754119.00,472644.00,10631.00,483275.00,656478.00,--,37991.00,613142.00,-36767.00,--,1270844.00,--,--,--,1270844.00,--,0.00,0.00,19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4933,友輝,4099117.00,905343.00,5004460.00,1305540.00,279390.00,1584930.00,819307.00,--,1037252.00,1643158.00,-80187.00,--,3419530.00,--,--,--,3419530.00,--,77000.00,0.00,41.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4939,亞電,1980040.00,1167396.00,3147436.00,1296354.00,275653.00,1572007.00,982009.00,--,192899.00,314820.00,85701.00,--,1575429.00,--,--,--,1575429.00,0.00,0.00,0.00,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4946,辣椒,137289.00,24921.00,162210.00,98880.00,4130.00,103010.00,78110.00,--,53939.00,-73319.00,239.00,--,58969.00,--,--,231.00,59200.00,--,0.00,0.00,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4950,金耘國際,816810.00,440738.00,1257548.00,344866.00,12573.00,357439.00,1467598.00,--,0.00,-924784.00,-5803.00,--,537011.00,0.00,--,363098.00,900109.00,--,0.00,0.00,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4951,精拓科,518497.00,563712.00,1082209.00,125830.00,14219.00,140049.00,341487.00,--,123645.00,481692.00,-9654.00,--,937170.00,--,--,4990.00,942160.00,0.00,0.00,0.00,27.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4953,緯軟,4669338.00,942453.00,5611791.00,1447767.00,147421.00,1595188.00,731470.00,--,1334602.00,1920147.00,30384.00,0.00,4016603.00,--,--,--,4016603.00,0.00,0.00,0.00,55.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4966,譜瑞-KY,15770739.00,9421092.00,25191831.00,2871516.00,178520.00,3050036.00,811600.00,--,4135700.00,17663439.00,2174846.00,-2643790.00,22141795.00,--,--,--,22141795.00,0.00,0.00,3584122.00,285.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4971,IET-KY,724604.00,1407971.00,2132575.00,143381.00,2103.00,145484.00,399041.00,--,977876.00,430835.00,178714.00,--,1986466.00,--,--,625.00,1987091.00,--,0.00,0.00,49.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4972,湯石照明,1324409.00,761735.00,2086144.00,411355.00,59684.00,471039.00,579966.00,--,839450.00,238998.00,-13616.00,-29693.00,1615105.00,--,--,--,1615105.00,0.00,0.00,1108000.00,28.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4973,廣穎電通,2219779.00,998849.00,3218628.00,1206844.00,16068.00,1222912.00,653928.00,--,351107.00,571872.00,418809.00,0.00,1995716.00,--,--,--,1995716.00,0.00,0.00,0.00,30.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4974,亞泰,4591284.00,219872.00,4811156.00,1573465.00,71451.00,1644916.00,725001.00,--,707351.00,1655058.00,78830.00,--,3166240.00,--,--,--,3166240.00,--,0.00,0.00,43.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4979,華星光,4167328.00,947798.00,5115126.00,995812.00,751169.00,1746981.00,1408398.00,--,1174245.00,871035.00,-85533.00,--,3368145.00,--,--,--,3368145.00,--,0.00,0.00,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4987,科誠,1206139.00,496233.00,1702372.00,476506.00,116275.00,592781.00,318780.00,--,166865.00,604926.00,19020.00,--,1109591.00,--,--,--,1109591.00,--,0.00,0.00,34.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4991,環宇-KY,1525215.00,2033136.00,3558351.00,215133.00,283439.00,498572.00,1135792.00,--,2073239.00,-315974.00,166722.00,--,3059779.00,--,--,--,3059779.00,8500.00,0.00,0.00,26.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,4995,晶達,775289.00,994339.00,1769628.00,535021.00,368804.00,903825.00,423360.00,--,189626.00,248392.00,4425.00,--,865803.00,--,--,--,865803.00,--,16000.00,0.00,20.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5009,榮剛,17430310.00,18367318.00,35797628.00,5861983.00,11909286.00,17771269.00,6024712.00,--,6888245.00,5056460.00,-43209.00,-352168.00,17574040.00,--,--,452319.00,18026359.00,--,0.00,16099044.00,29.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5011,久陽,2124097.00,3683948.00,5808045.00,2134220.00,1143451.00,3277671.00,1006697.00,--,1110464.00,53855.00,1241.00,--,2172257.00,--,--,358117.00,2530374.00,0.00,0.00,0.00,21.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5013,強新,5180300.00,3549681.00,8729981.00,1961817.00,1586596.00,3548413.00,1334160.00,--,11024.00,2462407.00,23860.00,--,3831451.00,--,--,1350117.00,5181568.00,--,0.00,0.00,28.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5014,建錩,8007888.00,3960625.00,11968513.00,7149856.00,1532936.00,8682792.00,1853330.00,--,370049.00,1125661.00,-72207.00,--,3276833.00,--,--,8888.00,3285721.00,0.00,0.00,0.00,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5015,華祺,2099053.00,618963.00,2718016.00,1278776.00,30583.00,1309359.00,606392.00,--,93952.00,694995.00,13318.00,0.00,1408657.00,--,--,0.00,1408657.00,0.00,0.00,0.00,23.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5016,松和,1591978.00,990612.00,2582590.00,504529.00,553010.00,1057539.00,496221.00,--,8000.00,1005485.00,3825.00,--,1513531.00,--,--,11520.00,1525051.00,0.00,0.00,0.00,30.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5201,凱衛,532332.00,100215.00,632547.00,176852.00,54325.00,231177.00,306746.00,--,2795.00,125313.00,-38119.00,--,396735.00,--,--,4635.00,401370.00,0.00,0.00,0.00,12.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5202,力新,688868.00,623929.00,1312797.00,55645.00,27695.00,83340.00,890940.00,--,73001.00,274755.00,-9243.00,--,1229453.00,--,--,4.00,1229457.00,0.00,0.00,0.00,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5205,中茂,115573.00,44755.00,160328.00,21732.00,6706.00,28438.00,135000.00,--,68242.00,-39659.00,-56474.00,--,107109.00,0.00,--,24781.00,131890.00,--,0.00,0.00,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5206,坤悅,15176230.00,306118.00,15482348.00,11136326.00,1016610.00,12152936.00,1559250.00,--,91297.00,1678865.00,0.00,0.00,3329412.00,--,--,--,3329412.00,0.00,0.00,0.00,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5209,新鼎,4468495.00,386282.00,4854777.00,3607965.00,523931.00,4131896.00,284781.00,--,218800.00,217452.00,1845.00,--,722878.00,--,--,3.00,722881.00,0.00,27193.00,0.00,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5210,寶碩,487416.00,336381.00,823797.00,63203.00,14102.00,77305.00,821778.00,--,179580.00,-229887.00,-24979.00,--,746492.00,--,--,0.00,746492.00,0.00,0.00,0.00,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5211,蒙恬,245827.00,165643.00,411470.00,23482.00,16425.00,39907.00,320247.00,--,112766.00,-70661.00,3928.00,0.00,366280.00,--,--,5283.00,371563.00,0.00,0.00,0.00,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5212,凌網,1072706.00,229297.00,1302003.00,386192.00,390423.00,776615.00,346330.00,--,42564.00,107359.00,16696.00,--,512949.00,--,--,12439.00,525388.00,--,0.00,0.00,14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,1,5213,亞昕,62450758.00,5183935.00,67634693.00,42959672.00,9298475.00,52258147.00,6696291.00,--,4377744.00,3087639.00,-90170.00,-31810.00,14039694.00,--,--,1336852.00,15376546.00,0.00,0.00,1420000.00,21.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
