公司代號名稱,股東會日期,股利所屬年(季)度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股)
3005 - 神基,109/05/29,108年 年度,2.80000000,"      1,632,879,220",0.0
3005 - 神基,109/05/29,108年 年度,2.80000000,"      1,632,879,220",0.0
3005 - 神基,109/05/29,108年 年度,2.80000000,"      1,632,879,220",0.0
3006 - 晶豪科,109/06/15,108年 年度,1.00000000,"        285,758,925",0.0
3006 - 晶豪科,109/06/15,108年 年度,1.00000000,"        285,758,925",0.0
3006 - 晶豪科,109/06/15,108年 年度,1.00000000,"        285,758,925",0.0
3006 - 晶豪科,109/06/15,108年 年度,1.00000000,"        285,758,925",0.0
3008 - 大立光,109/06/10,108年 年度,79.00000000,"     10,597,075,563",0.0
3008 - 大立光,109/06/10,108年 年度,79.00000000,"     10,597,075,563",0.0
3008 - 大立光,109/06/10,108年 年度,79.00000000,"     10,597,075,563",0.0
3008 - 大立光,109/06/10,108年 年度,79.00000000,"     10,597,075,563",0.0
3010 - 華立,109/05/28,108年 年度,3.30000000,"        763,587,456",0.0
3010 - 華立,109/05/28,108年 年度,3.30000000,"        763,587,456",0.0
3010 - 華立,109/05/28,108年 年度,3.30000000,"        763,587,456",0.0
3010 - 華立,109/05/28,108年 年度,3.30000000,"        763,587,456",0.0
3011 - 今皓,109/06/15,108年 年度,0.0,                  0,0.0
3011 - 今皓,109/06/15,108年 年度,0.0,                  0,0.0
3011 - 今皓,109/06/15,108年 年度,0.0,                  0,0.0
3011 - 今皓,109/06/15,108年 年度,0.0,                  0,0.0
3013 - 晟銘電,109/06/12,108年 年度,0.30000000,"         46,780,506",0.0
3013 - 晟銘電,109/06/12,108年 年度,0.30000000,"         46,780,506",0.0
3013 - 晟銘電,109/06/12,108年 年度,0.30000000,"         46,780,506",0.0
3013 - 晟銘電,109/06/12,108年 年度,0.30000000,"         46,780,506",0.0
3014 - 聯陽,109/06/15,108年 年度,3.00000000,"        531,564,410",0.0
3014 - 聯陽,109/06/15,108年 年度,3.00000000,"        531,564,410",0.0
3014 - 聯陽,109/06/15,108年 年度,3.00000000,"        531,564,410",0.0
3014 - 聯陽,109/06/15,108年 年度,3.00000000,"        531,564,410",0.0
3015 - 全漢,109/06/16,108年 年度,1.00000000,"        288,392,925",0.0
3015 - 全漢,109/06/16,108年 年度,1.00000000,"        288,392,925",0.0
3015 - 全漢,109/06/16,108年 年度,1.00000000,"        288,392,925",0.0
3015 - 全漢,109/06/16,108年 年度,1.00000000,"        288,392,925",0.0
3016 - 嘉晶,109/06/12,108年 年度,0.25000000,"         68,600,329",0.0
3016 - 嘉晶,109/06/12,108年 年度,0.25000000,"         68,600,329",0.0
3016 - 嘉晶,109/06/12,108年 年度,0.25000000,"         68,600,329",0.0
3016 - 嘉晶,109/06/12,108年 年度,0.25000000,"         68,600,329",0.0
3017 - 奇鋐,不適用,108年 年度,1.30000000,"        459,303,204",0.0
3017 - 奇鋐,不適用,108年 年度,1.30000000,"        459,303,204",0.0
3017 - 奇鋐,不適用,108年 年度,1.30000000,"        459,303,204",0.0
3017 - 奇鋐,不適用,108年 年度,1.30000000,"        459,303,204",0.0
3018 - 隆銘綠能,109/06/24,108年 年度,0.0,                  0,0.0
3018 - 隆銘綠能,109/06/24,108年 年度,0.0,                  0,0.0
3018 - 隆銘綠能,109/06/24,108年 年度,0.0,                  0,0.0
3018 - 隆銘綠能,109/06/24,108年 年度,0.0,                  0,0.0
3019 - 亞光,109/06/10,108年 年度,1.75000000,"        562,167,801",0.0
3019 - 亞光,109/06/10,108年 年度,1.75000000,"        562,167,801",0.0
3019 - 亞光,109/06/10,108年 年度,1.75000000,"        562,167,801",0.0
3019 - 亞光,109/06/10,108年 年度,1.75000000,"        562,167,801",0.0
3021 - 鴻名,不適用,108年 年度,0.40000000,"         37,925,387",0.0
3021 - 鴻名,不適用,108年 年度,0.40000000,"         37,925,387",0.0
3021 - 鴻名,不適用,108年 年度,0.40000000,"         37,925,387",0.0
3021 - 鴻名,不適用,108年 年度,0.40000000,"         37,925,387",0.0
3022 - 威強電,109/06/12,108年 年度,1.00000000,"        177,289,790",0.0
3022 - 威強電,109/06/12,108年 年度,1.00000000,"        177,289,790",0.0
3022 - 威強電,109/06/12,108年 年度,1.00000000,"        177,289,790",0.0
3022 - 威強電,109/06/12,108年 年度,1.00000000,"        177,289,790",0.0
3023 - 信邦,109/06/12,108年 年度,5.30000000,"      1,233,720,580",0.0
3023 - 信邦,109/06/12,108年 年度,5.30000000,"      1,233,720,580",0.0
3023 - 信邦,109/06/12,108年 年度,5.30000000,"      1,233,720,580",0.0
3023 - 信邦,109/06/12,108年 年度,5.30000000,"      1,233,720,580",0.0
3024 - 憶聲,109/06/15,108年 年度,0.22000000,"         60,974,649",0.0
3024 - 憶聲,109/06/15,108年 年度,0.22000000,"         60,974,649",0.0
3024 - 憶聲,109/06/15,108年 年度,0.22000000,"         60,974,649",0.0
3024 - 憶聲,109/06/15,108年 年度,0.22000000,"         60,974,649",0.0
3025 - 星通,109/06/30,108年 年度,0.58000000,"         41,133,919",0.0
3025 - 星通,109/06/30,108年 年度,0.58000000,"         41,133,919",0.0
3025 - 星通,109/06/30,108年 年度,0.58000000,"         41,133,919",0.0
3025 - 星通,109/06/30,108年 年度,0.58000000,"         41,133,919",0.0
3026 - 禾伸堂,109/06/09,108年 年度,5.00000000,"      1,105,935,453",0.0
3026 - 禾伸堂,109/06/09,108年 年度,5.00000000,"      1,105,935,453",0.0
3026 - 禾伸堂,109/06/09,108年 年度,5.00000000,"      1,105,935,453",0.0
3026 - 禾伸堂,109/06/09,108年 年度,5.00000000,"      1,105,935,453",0.0
3027 - 盛達,109/06/05,108年 年度,0.0,                  0,0.0
3027 - 盛達,109/06/05,108年 年度,0.0,                  0,0.0
3027 - 盛達,109/06/05,108年 年度,0.0,                  0,0.0
3027 - 盛達,109/06/05,108年 年度,0.0,                  0,0.0
3028 - 增你強,不適用,108年 年度,0.97080000,"        213,900,000",0.0
3028 - 增你強,不適用,108年 年度,0.97080000,"        213,900,000",0.0
3028 - 增你強,不適用,108年 年度,0.97080000,"        213,900,000",0.0
3028 - 增你強,不適用,108年 年度,0.97080000,"        213,900,000",0.0
3029 - 零壹,109/06/10,108年 年度,2.00000000,"        249,574,424",0.0
3029 - 零壹,109/06/10,108年 年度,2.00000000,"        249,574,424",0.0
3029 - 零壹,109/06/10,108年 年度,2.00000000,"        249,574,424",0.0
3029 - 零壹,109/06/10,108年 年度,2.00000000,"        249,574,424",0.0
3030 - 德律,109/05/27,108年 年度,3.30000000,"        779,512,800",0.0
3030 - 德律,109/05/27,108年 年度,3.30000000,"        779,512,800",0.0
3030 - 德律,109/05/27,108年 年度,3.30000000,"        779,512,800",0.0
3030 - 德律,109/05/27,108年 年度,3.30000000,"        779,512,800",0.0
3031 - 佰鴻,不適用,108年 年度,0.80000000,"        141,339,379",0.0
3031 - 佰鴻,不適用,108年 年度,0.80000000,"        141,339,379",0.0
3031 - 佰鴻,不適用,108年 年度,0.80000000,"        141,339,379",0.0
3031 - 佰鴻,不適用,108年 年度,0.80000000,"        141,339,379",0.0
3032 - 偉訓,109/06/17,108年 年度,2.00000000,"        224,439,252",0.0
3032 - 偉訓,109/06/17,108年 年度,2.00000000,"        224,439,252",0.0
3032 - 偉訓,109/06/17,108年 年度,2.00000000,"        224,439,252",0.0
3032 - 偉訓,109/06/17,108年 年度,2.00000000,"        224,439,252",0.0
3033 - 威健,不適用,108年 年度,0.57770670,"        212,452,389",0.0
3033 - 威健,不適用,108年 年度,0.57770670,"        212,452,389",0.0
3033 - 威健,不適用,108年 年度,0.57770670,"        212,452,389",0.0
3033 - 威健,不適用,108年 年度,0.57770670,"        212,452,389",0.0
3034 - 聯詠,109/06/09,108年 年度,9.00000000,"      6,389,370,425",0.0
3034 - 聯詠,109/06/09,108年 年度,9.00000000,"      6,389,370,425",0.0
3034 - 聯詠,109/06/09,108年 年度,9.00000000,"      6,389,370,425",0.0
3034 - 聯詠,109/06/09,108年 年度,9.00000000,"      6,389,370,425",0.0
3035 - 智原,109/05/28,108年 年度,1.10000000,"        273,405,344",0.0
3035 - 智原,109/05/28,108年 年度,1.10000000,"        273,405,344",0.0
3035 - 智原,109/05/28,108年 年度,1.10000000,"        273,405,344",0.0
3035 - 智原,109/05/28,108年 年度,1.10000000,"        273,405,344",0.0
3036 - 文曄,109/03/27,108年 年度,2.77606941,"      1,645,110,999",0.0
3036 - 文曄,109/03/27,108年 年度,2.77606941,"      1,645,110,999",0.0
3036 - 文曄,109/03/27,108年 年度,2.77606941,"      1,645,110,999",0.0
3036 - 文曄,109/03/27,108年 年度,2.77606941,"      1,645,110,999",0.0
3037 - 欣興,109/06/19,108年 年度,1.10000000,"      1,601,195,566",0.0
3037 - 欣興,109/06/19,108年 年度,1.10000000,"      1,601,195,566",0.0
3037 - 欣興,109/06/19,108年 年度,1.10000000,"      1,601,195,566",0.0
3037 - 欣興,109/06/19,108年 年度,1.10000000,"      1,601,195,566",0.0
3038 - 全台,109/06/12,108年 年度,1.20000000,"        188,889,124",0.0
3038 - 全台,109/06/12,108年 年度,1.20000000,"        188,889,124",0.0
3038 - 全台,109/06/12,108年 年度,1.20000000,"        188,889,124",0.0
3038 - 全台,109/06/12,108年 年度,1.20000000,"        188,889,124",0.0
3040 - 遠見,109/06/09,108年 年度,1.50000000,"         94,500,000",0.0
3040 - 遠見,109/06/09,108年 年度,1.50000000,"         94,500,000",0.0
3040 - 遠見,109/06/09,108年 年度,1.50000000,"         94,500,000",0.0
3040 - 遠見,109/06/09,108年 年度,1.50000000,"         94,500,000",0.0
3041 - 揚智,109/06/12,108年 年度,0.0,                  0,0.0
3041 - 揚智,109/06/12,108年 年度,0.0,                  0,0.0
3041 - 揚智,109/06/12,108年 年度,0.0,                  0,0.0
3041 - 揚智,109/06/12,108年 年度,0.0,                  0,0.0
3042 - 晶技,109/06/09,108年 年度,2.50000000,"        774,392,600",0.0
3042 - 晶技,109/06/09,108年 年度,2.50000000,"        774,392,600",0.0
3042 - 晶技,109/06/09,108年 年度,2.50000000,"        774,392,600",0.0
3042 - 晶技,109/06/09,108年 年度,2.50000000,"        774,392,600",0.0
3043 - 科風,109/06/23,108年 年度,0.0,                  0,0.0
3043 - 科風,109/06/23,108年 年度,0.0,                  0,0.0
3043 - 科風,109/06/23,108年 年度,0.0,                  0,0.0
3043 - 科風,109/06/23,108年 年度,0.0,                  0,0.0
3044 - 健鼎,109/06/17,108年 年度,7.25000000,"      3,810,642,760",0.0
3044 - 健鼎,109/06/17,108年 年度,7.25000000,"      3,810,642,760",0.0
3044 - 健鼎,109/06/17,108年 年度,7.25000000,"      3,810,642,760",0.0
3044 - 健鼎,109/06/17,108年 年度,7.25000000,"      3,810,642,760",0.0
3045 - 台灣大,109/06/18,108年 年度,4.18300000,"     13,350,468,233",0.0
3045 - 台灣大,109/06/18,108年 年度,4.18300000,"     13,350,468,233",0.0
3045 - 台灣大,109/06/18,108年 年度,4.18300000,"     13,350,468,233",0.0
3045 - 台灣大,109/06/18,108年 年度,4.18300000,"     13,350,468,233",0.0
3046 - 建��,不適用,108年 年度,0.0,                  0,0.0
3046 - 建��,不適用,108年 年度,0.0,                  0,0.0
3046 - 建��,不適用,108年 年度,0.0,                  0,0.0
3046 - 建��,不適用,108年 年度,0.0,                  0,0.0
3047 - 訊舟,109/06/12,108年 年度,0.0,"         27,973,745",0.0
3047 - 訊舟,109/06/12,108年 年度,0.0,"         27,973,745",0.0
3047 - 訊舟,109/06/12,108年 年度,0.0,"         27,973,745",0.0
3047 - 訊舟,109/06/12,108年 年度,0.0,"         27,973,745",0.0
3048 - 益登,109/06/09,108年 年度,1.00000000,"        222,572,540",0.0
3048 - 益登,109/06/09,108年 年度,1.00000000,"        222,572,540",0.0
3048 - 益登,109/06/09,108年 年度,1.00000000,"        222,572,540",0.0
3048 - 益登,109/06/09,108年 年度,1.00000000,"        222,572,540",0.0
3049 - 精金,不適用,108年 上半年,0.0,                  0,0.0
3049 - 精金,不適用,108年 下半年,0.35000000,"        282,431,985",0.0
3049 - 精金,不適用,108年 下半年,0.35000000,"        282,431,985",0.0
3049 - 精金,不適用,108年 上半年,0.0,                  0,0.0
3049 - 精金,不適用,108年 上半年,0.0,                  0,0.0
3049 - 精金,不適用,108年 上半年,0.0,                  0,0.0
3049 - 精金,不適用,108年 下半年,0.35000000,"        282,431,985",0.0
3049 - 精金,不適用,108年 下半年,0.35000000,"        282,431,985",0.0
3050 - 鈺德,109/06/09,108年 年度,0.50000000,"         72,992,225",0.0
3050 - 鈺德,109/06/09,108年 年度,0.50000000,"         72,992,225",0.0
3050 - 鈺德,109/06/09,108年 年度,0.50000000,"         72,992,225",0.0
3050 - 鈺德,109/06/09,108年 年度,0.50000000,"         72,992,225",0.0
3051 - 力特,109/06/09,108年 年度,0.0,                  0,0.0
3051 - 力特,109/06/09,108年 年度,0.0,                  0,0.0
3051 - 力特,109/06/09,108年 年度,0.0,                  0,0.0
3051 - 力特,109/06/09,108年 年度,0.0,                  0,0.0
3052 - 夆典,109/06/19,108年 年度,0.50000000,"        114,356,777",0.0
3052 - 夆典,109/06/19,108年 年度,0.50000000,"        114,356,777",0.0
3052 - 夆典,109/06/19,108年 年度,0.50000000,"        114,356,777",0.0
3052 - 夆典,109/06/19,108年 年度,0.50000000,"        114,356,777",0.0
3054 - 立萬利,109/06/18,108年 年度,0.0,                  0,0.0
3054 - 立萬利,109/06/18,108年 年度,0.0,                  0,0.0
3054 - 立萬利,109/06/18,108年 年度,0.0,                  0,0.0
3054 - 立萬利,109/06/18,108年 年度,0.0,                  0,0.0
3055 - 蔚華科,109/06/23,108年 年度,0.40000000,"         37,776,767",0.0
3055 - 蔚華科,109/06/23,108年 年度,0.40000000,"         37,776,767",0.0
3055 - 蔚華科,109/06/23,108年 年度,0.40000000,"         37,776,767",0.0
3055 - 蔚華科,109/06/23,108年 年度,0.40000000,"         37,776,767",0.0
3056 - 富華新,109/06/19,108年 年度,3.00000000,"        627,863,124",0.0
3056 - 富華新,109/06/19,108年 年度,3.00000000,"        627,863,124",0.0
3056 - 富華新,109/06/19,108年 年度,3.00000000,"        627,863,124",0.0
3056 - 富華新,109/06/19,108年 年度,3.00000000,"        627,863,124",0.0
3057 - 喬鼎,109/06/24,108年 年度,0.0,                  0,0.0
3057 - 喬鼎,109/06/24,108年 年度,0.0,                  0,0.0
3057 - 喬鼎,109/06/24,108年 年度,0.0,                  0,0.0
3057 - 喬鼎,109/06/24,108年 年度,0.0,                  0,0.0
3058 - 立德,109/06/24,108年 年度,0.0,"         15,957,635",0.0
3058 - 立德,109/06/24,108年 年度,0.0,"         15,957,635",0.0
3058 - 立德,109/06/24,108年 年度,0.0,"         15,957,635",0.0
3058 - 立德,109/06/24,108年 年度,0.0,"         15,957,635",0.0
3059 - 華晶科,不適用,108年 年度,0.50000000,"        139,793,663",0.0
3059 - 華晶科,不適用,108年 年度,0.50000000,"        139,793,663",0.0
3059 - 華晶科,不適用,108年 年度,0.50000000,"        139,793,663",0.0
3059 - 華晶科,不適用,108年 年度,0.50000000,"        139,793,663",0.0
3060 - 銘異,109/06/10,108年 年度,0.0,                  0,0.0
3060 - 銘異,109/06/10,108年 年度,0.0,                  0,0.0
3060 - 銘異,109/06/10,108年 年度,0.0,                  0,0.0
3060 - 銘異,109/06/10,108年 年度,0.0,                  0,0.0
3062 - 建漢,109/06/24,108年 年度,0.15000000,"         49,290,813",0.0
3062 - 建漢,109/06/24,108年 年度,0.15000000,"         49,290,813",0.0
3062 - 建漢,109/06/24,108年 年度,0.15000000,"         49,290,813",0.0
3062 - 建漢,109/06/24,108年 年度,0.15000000,"         49,290,813",0.0
3064 - 泰偉,109/06/18,108年 年度,0.0,                  0,0.0
3064 - 泰偉,109/06/18,108年 年度,0.0,                  0,0.0
3064 - 泰偉,109/06/18,108年 年度,0.0,                  0,0.0
3064 - 泰偉,109/06/18,108年 年度,0.0,                  0,0.0
3066 - 李洲,109/05/21,108年 年度,0.0,                  0,0.0
3066 - 李洲,109/05/21,108年 年度,0.0,                  0,0.0
3066 - 李洲,109/05/21,108年 年度,0.0,                  0,0.0
3066 - 李洲,109/05/21,108年 年度,0.0,                  0,0.0
3067 - 全域,109/06/10,108年 年度,0.0,                  0,0.0
3067 - 全域,109/06/10,108年 年度,0.0,                  0,0.0
3067 - 全域,109/06/10,108年 年度,0.0,                  0,0.0
3067 - 全域,109/06/10,108年 年度,0.0,                  0,0.0
3071 - 協禧,109/06/23,108年 年度,1.53000000,"        168,300,000",0.0
3071 - 協禧,109/06/23,108年 年度,1.53000000,"        168,300,000",0.0
3071 - 協禧,109/06/23,108年 年度,1.53000000,"        168,300,000",0.0
3071 - 協禧,109/06/23,108年 年度,1.53000000,"        168,300,000",0.0
3073 - 天方能源,109/04/30,108年 年度,0.0,                  0,0.0
3073 - 天方能源,109/04/30,108年 年度,0.0,                  0,0.0
3073 - 天方能源,109/04/30,108年 年度,0.0,                  0,0.0
3073 - 天方能源,109/04/30,108年 年度,0.0,                  0,0.0
3078 - 僑威,109/06/24,108年 年度,1.30000000,"        295,608,383",0.0
3078 - 僑威,109/06/24,108年 年度,1.30000000,"        295,608,383",0.0
3078 - 僑威,109/06/24,108年 年度,1.30000000,"        295,608,383",0.0
3078 - 僑威,109/06/24,108年 年度,1.30000000,"        295,608,383",0.0
3081 - 聯亞,109/05/20,108年 年度,4.00000000,"        363,730,708",0.0
3081 - 聯亞,109/05/20,108年 年度,4.00000000,"        363,730,708",0.0
3081 - 聯亞,109/05/20,108年 年度,4.00000000,"        363,730,708",0.0
3081 - 聯亞,109/05/20,108年 年度,4.00000000,"        363,730,708",0.0
3083 - 網龍,109/06/16,108年 年度,0.0,                  0,0.0
3083 - 網龍,109/06/16,108年 年度,0.0,                  0,0.0
3083 - 網龍,109/06/16,108年 年度,0.0,                  0,0.0
3083 - 網龍,109/06/16,108年 年度,0.0,                  0,0.0
3085 - 新零售,109/06/24,108年 年度,0.0,                  0,0.0
3085 - 新零售,109/06/24,108年 年度,0.0,                  0,0.0
3085 - 新零售,109/06/24,108年 年度,0.0,                  0,0.0
3085 - 新零售,109/06/24,108年 年度,0.0,                  0,0.0
3086 - 華義,109/06/23,108年 年度,0.0,                  0,0.0
3086 - 華義,109/06/23,108年 年度,0.0,                  0,0.0
