公司代號名稱,股東會日期,股利所屬年(季)度,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
2916 - 滿心,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.00000000,0.0,0.0,"        218,507,512",0.0,0.0,0.0,                  0
2916 - 滿心,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.00000000,0.0,0.0,"        218,507,512",0.0,0.0,0.0,                  0
2916 - 滿心,不適用,112年 年度,112/01/01~112/12/31,董事會決議,4.00000000,0.0,0.0,"        218,507,512",0.0,0.0,0.0,                  0
2923 - 鼎固-KY,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.20000000,0.0,0.0,"        348,059,396",0.0,0.0,0.0,                  0
2923 - 鼎固-KY,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.20000000,0.0,0.0,"        348,059,396",0.0,0.0,0.0,                  0
2923 - 鼎固-KY,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.20000000,0.0,0.0,"        348,059,396",0.0,0.0,0.0,                  0
2923 - 鼎固-KY,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,0.20000000,0.0,0.0,"        348,059,396",0.0,0.0,0.0,                  0
2924 - 宏太-KY,113/06/03,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2924 - 宏太-KY,113/06/03,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2924 - 宏太-KY,113/06/03,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2924 - 宏太-KY,113/06/03,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2926 - 誠品生活,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2926 - 誠品生活,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2926 - 誠品生活,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2926 - 誠品生活,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2929 - 淘帝-KY,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2929 - 淘帝-KY,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2929 - 淘帝-KY,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2929 - 淘帝-KY,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2937 - 集雅社,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.00000000,0.0,0.0,"         79,167,228",0.0,0.0,0.0,                  0
2937 - 集雅社,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.00000000,0.0,0.0,"         79,167,228",0.0,0.0,0.0,                  0
2937 - 集雅社,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.00000000,0.0,0.0,"         79,167,228",0.0,0.0,0.0,                  0
2937 - 集雅社,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.00000000,0.0,0.0,"         79,167,228",0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2939 - 永邑-KY,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
2941 - 米斯特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.50000000,0.0,0.0,"         48,965,000",0.0,0.0,0.0,                  0
2941 - 米斯特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.50000000,0.0,0.0,"         48,965,000",0.0,0.0,0.0,                  0
2941 - 米斯特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.50000000,0.0,0.0,"         48,965,000",0.0,0.0,0.0,                  0
2941 - 米斯特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.50000000,0.0,0.0,"         48,965,000",0.0,0.0,0.0,                  0
2945 - 三商家購,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"         81,000,000",0.0,0.0,0.0,                  0
2945 - 三商家購,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"         81,000,000",0.0,0.0,0.0,                  0
2945 - 三商家購,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"         81,000,000",0.0,0.0,0.0,                  0
2945 - 三商家購,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,1.20000000,0.0,0.0,"         81,000,000",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.50000000,0.0,0.0,"          9,634,300",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.80000000,0.0,0.0,"         15,414,880",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.80000000,0.0,0.0,"         15,414,880",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.80000000,0.0,0.0,"         15,414,880",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.50000000,0.0,0.0,"          9,634,300",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.50000000,0.0,0.0,"          9,634,300",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.50000000,0.0,0.0,"          9,634,300",0.0,0.0,0.0,                  0
2947 - 振宇五金,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.80000000,0.0,0.0,"         15,414,880",0.0,0.0,0.0,                  0
2948 - 寶陞,113/06/24,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.60000000,0.0,0.0,"         72,800,000",0.71428571,0.0,0.0,"         20,000,000"
2948 - 寶陞,113/06/24,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.60000000,0.0,0.0,"         72,800,000",0.71428571,0.0,0.0,"         20,000,000"
2948 - 寶陞,113/06/24,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.60000000,0.0,0.0,"         72,800,000",0.71428571,0.0,0.0,"         20,000,000"
2948 - 寶陞,113/06/24,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.60000000,0.0,0.0,"         72,800,000",0.71428571,0.0,0.0,"         20,000,000"
2949 - 欣新網,113/06/26,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,2.00000000,0.0,0.0,"         48,400,000",0.50000000,0.0,0.0,"          1,210,000"
2949 - 欣新網,113/06/26,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,2.00000000,0.0,0.0,"         48,400,000",0.50000000,0.0,0.0,"          1,210,000"
2949 - 欣新網,113/06/26,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,2.00000000,0.0,0.0,"         48,400,000",0.50000000,0.0,0.0,"          1,210,000"
2949 - 欣新網,113/06/26,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,2.00000000,0.0,0.0,"         48,400,000",0.50000000,0.0,0.0,"          1,210,000"
3002 - 歐格,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.32000000,0.0,0.0,"         32,130,880",0.0,0.0,0.0,                  0
3002 - 歐格,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.32000000,0.0,0.0,"         32,130,880",0.0,0.0,0.0,                  0
3002 - 歐格,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.32000000,0.0,0.0,"         32,130,880",0.0,0.0,0.0,                  0
3002 - 歐格,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.32000000,0.0,0.0,"         32,130,880",0.0,0.0,0.0,                  0
3003 - 健和興,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        233,482,335",0.0,0.0,0.0,                  0
3003 - 健和興,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        233,482,335",0.0,0.0,0.0,                  0
3003 - 健和興,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        233,482,335",0.0,0.0,0.0,                  0
3003 - 健和興,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.50000000,0.0,0.0,"        233,482,335",0.0,0.0,0.0,                  0
3004 - 豐達科,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"        135,035,388",0.0,0.0,0.0,                  0
3004 - 豐達科,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"        135,035,388",0.0,0.0,0.0,                  0
3004 - 豐達科,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"        135,035,388",0.0,0.0,0.0,                  0
3004 - 豐達科,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"        135,035,388",0.0,0.0,0.0,                  0
3005 - 神基,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,0.0,"      3,055,189,500",0.0,0.0,0.0,                  0
3005 - 神基,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,0.0,"      3,055,189,500",0.0,0.0,0.0,                  0
3005 - 神基,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,0.0,"      3,055,189,500",0.0,0.0,0.0,                  0
3005 - 神基,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,0.0,"      3,055,189,500",0.0,0.0,0.0,                  0
3006 - 晶豪科,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.60000000,0.0,0.0,"        171,703,343",0.0,0.0,0.0,                  0
3006 - 晶豪科,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.60000000,0.0,0.0,"        171,703,343",0.0,0.0,0.0,                  0
3006 - 晶豪科,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.60000000,0.0,0.0,"        171,703,343",0.0,0.0,0.0,                  0
3006 - 晶豪科,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,0.60000000,0.0,0.0,"        171,703,343",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,41.00000000,0.0,0.0,"      5,472,196,077",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,41.00000000,0.0,0.0,"      5,472,196,077",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,26.50000000,0.0,0.0,"      3,536,907,221",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,41.00000000,0.0,0.0,"      5,472,196,077",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,26.50000000,0.0,0.0,"      3,536,907,221",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,26.50000000,0.0,0.0,"      3,536,907,221",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,41.00000000,0.0,0.0,"      5,472,196,077",0.0,0.0,0.0,                  0
3008 - 大立光,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,26.50000000,0.0,0.0,"      3,536,907,221",0.0,0.0,0.0,                  0
3010 - 華立,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.20000000,0.0,0.0,"      1,284,309,780",0.0,0.0,0.0,                  0
3010 - 華立,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.20000000,0.0,0.0,"      1,284,309,780",0.0,0.0,0.0,                  0
3010 - 華立,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.20000000,0.0,0.0,"      1,284,309,780",0.0,0.0,0.0,                  0
3010 - 華立,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.20000000,0.0,0.0,"      1,284,309,780",0.0,0.0,0.0,                  0
3011 - 今皓,113/06/28,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3011 - 今皓,113/06/28,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3011 - 今皓,113/06/28,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3011 - 今皓,113/06/28,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3013 - 晟銘電,113/06/14,112年 年度,112/01/01~112/12/31,股東會確認,0.40000000,0.0,0.0,"         78,374,008",0.0,0.0,0.0,                  0
3013 - 晟銘電,113/06/14,112年 年度,112/01/01~112/12/31,股東會確認,0.40000000,0.0,0.0,"         78,374,008",0.0,0.0,0.0,                  0
3013 - 晟銘電,113/06/14,112年 年度,112/01/01~112/12/31,股東會確認,0.40000000,0.0,0.0,"         78,374,008",0.0,0.0,0.0,                  0
3013 - 晟銘電,113/06/14,112年 年度,112/01/01~112/12/31,股東會確認,0.40000000,0.0,0.0,"         78,374,008",0.0,0.0,0.0,                  0
3014 - 聯陽,不適用,112年 年度,112/01/01~112/12/31,董事會決議,7.50000000,0.0,0.50000000,"      1,288,640,992",0.0,0.0,0.0,                  0
3014 - 聯陽,不適用,112年 年度,112/01/01~112/12/31,董事會決議,7.50000000,0.0,0.50000000,"      1,288,640,992",0.0,0.0,0.0,                  0
3014 - 聯陽,不適用,112年 年度,112/01/01~112/12/31,董事會決議,7.50000000,0.0,0.50000000,"      1,288,640,992",0.0,0.0,0.0,                  0
3014 - 聯陽,不適用,112年 年度,112/01/01~112/12/31,董事會決議,7.50000000,0.0,0.50000000,"      1,288,640,992",0.0,0.0,0.0,                  0
3015 - 全漢,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.20000000,0.0,0.0,"        599,238,240",0.0,0.0,0.0,                  0
3015 - 全漢,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.20000000,0.0,0.0,"        599,238,240",0.0,0.0,0.0,                  0
3015 - 全漢,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.20000000,0.0,0.0,"        599,238,240",0.0,0.0,0.0,                  0
3015 - 全漢,不適用,112年 年度,112/01/01~112/12/31,董事會決議,3.20000000,0.0,0.0,"        599,238,240",0.0,0.0,0.0,                  0
3016 - 嘉晶,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.50000000,0.0,0.0,"        144,269,685",0.0,0.0,0.0,                  0
3016 - 嘉晶,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.50000000,0.0,0.0,"        144,269,685",0.0,0.0,0.0,                  0
3016 - 嘉晶,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.50000000,0.0,0.0,"        144,269,685",0.0,0.0,0.0,                  0
3016 - 嘉晶,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.50000000,0.0,0.0,"        144,269,685",0.0,0.0,0.0,                  0
3017 - 奇鋐,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,2.00000000,"      2,683,171,099",0.0,0.0,0.0,                  0
3017 - 奇鋐,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,2.00000000,"      2,683,171,099",0.0,0.0,0.0,                  0
3017 - 奇鋐,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,2.00000000,"      2,683,171,099",0.0,0.0,0.0,                  0
3017 - 奇鋐,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.00000000,0.0,2.00000000,"      2,683,171,099",0.0,0.0,0.0,                  0
3018 - 隆銘綠能,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3018 - 隆銘綠能,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3018 - 隆銘綠能,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3018 - 隆銘綠能,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
3019 - 亞光,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.80000000,0.0,0.0,"        502,639,021",0.0,0.0,0.0,                  0
3019 - 亞光,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.80000000,0.0,0.0,"        502,639,021",0.0,0.0,0.0,                  0
3019 - 亞光,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.80000000,0.0,0.0,"        502,639,021",0.0,0.0,0.0,                  0
3019 - 亞光,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.80000000,0.0,0.0,"        502,639,021",0.0,0.0,0.0,                  0
3021 - 鴻名,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         28,767,000",0.0,0.0,0.0,                  0
3021 - 鴻名,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         28,767,000",0.0,0.0,0.0,                  0
3021 - 鴻名,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         28,767,000",0.0,0.0,0.0,                  0
3021 - 鴻名,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         28,767,000",0.0,0.0,0.0,                  0
3022 - 威強電,113/06/18,112年 年度,112/01/01~112/12/31,股東會確認,3.50000000,0.0,0.0,"        618,092,265",0.0,0.0,0.0,                  0
